"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNIVASF","HVASF","23521","Poecilanthe grandiflora Benth.",NA,"Fabaceae","Poecilanthe","grandiflora","Benth.","R.T. Queiroz","2018-03-30T00:00:00.000+0000",NA,"4089",NA,"J.A. Siqueira Filho",2018,3,28,"Brazil","Bahia","São Desidério","Comunidade do Barreiro, na margem da estrada ao lado de um pequeno riacho",-45.080472,-12.424806,"Árvore ca. de 10 m alt., frutos pêndulos, vistosos achatados","BRA:UNIVASF:HVASF:0000023521",NA,"Poecilanthe grandiflora Benth."
"2","2018-05-18T15:24:25.000+0000","JBRJ","RB","RB01383931","Poecilanthe falcata (Vell.) Heringer",NA,"Fabaceae","Poecilanthe","falcata","(Vell.) Heringer","H.C. de Lima",NA,NA,"8626",NA,"Haroldo C. de Lima; M.T. Nascimento, E.A. Fortes, I.S. Broggio",2018,3,26,"Brazil","Rio de Janeiro","São Francisco de Itabapoana","Estrada do aceiro de contorno, próximo a estrada da Cobiça. Estação Ecológica Estadual de Guaxindiba",-41.068056,-21.381667,"Árvore pequena cerca de 7 metros de altura. Frutos-castanho-amarelados. Frequente. Fotos HCL e MTN. RBcarpo 8663","urn:catalog:JBRJ:RB:1383931",NA,"Poecilanthe falcata (Vell.) Heringer"
"3","2018-05-08T16:42:39.000+0000","JBRJ","RB","RB01386899","Poecilanthe falcata (Vell.) Heringer",NA,"Fabaceae","Poecilanthe","falcata","(Vell.) Heringer","E.A. Fortes",NA,NA,"7",NA,"Elenice A. Fortes; M.A. Faitanin, H.B.M. Viana, N.B. Neves Neto",2018,4,28,"Brazil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro que contorna a faixa leste da mata, a 10 m da entrada da Trilha da Pitomba e Parcela 3 PPBio.  Floresta estacional. Estação Ecológica Estadual de Guaxindiba",-41.083889,-21.387222,"Árvore ca. 10 m alt. Tronco com casca lisa esbranquiçada, muito ramificado na base. Poucas folhas localizadas no final dos ramos. Folíolos com manchas avermelhadas. Frutos em fase média de maturação, amarelos-amarronzados.","urn:catalog:JBRJ:RB:1386899",NA,"Poecilanthe falcata (Vell.) Heringer"
"4",NA,"UEFS","HUEFS","235605","Poecilanthe grandiflora Benth.",NA,"Fabaceae","Poecilanthe","grandiflora","Benth.",NA,NA,NA,"133",NA,"Mizushima, M.",2017,4,17,"Brazil","Piauí","Sete Cidades",NA,-41.713889,-4.099722,"Caatinga","BRA:UEFS:HUEFS:0000235605",NA,"Poecilanthe grandiflora Benth."
"5","2017-10-13T15:14:48.000+0000","JBRJ","RB","RB01371439","Poecilanthe falcata (Vell.) Heringer",NA,"Fabaceae","Poecilanthe","falcata","(Vell.) Heringer",NA,NA,NA,"8506",NA,"Haroldo C. de Lima; L. Cardoso",2017,4,3,"Brazil","Minas Gerais","Além Paraíba","UHE Simplício, margem do rio paraíba do Sul, fragmento florestal próx. a BR-393",-6,-21.944444,"Arvore com ca. de 2-4 m alt. Estéril. Ocasional nas ilhas do rio, solo areno-argiloso. Material no Banco de DNA","urn:catalog:JBRJ:RB:1371439",NA,"Poecilanthe falcata (Vell.) Heringer"
"6","2018-04-06T16:25:24.000+0000","JBRJ","RB","RB01377584","Poecilanthe falcata (Vell.) Heringer",NA,"Fabaceae","Poecilanthe","falcata","(Vell.) Heringer",NA,NA,NA,"8605",NA,"Haroldo C. de Lima; D.N. Machado, A.N. Lima, M. Paixão, M. Faitanin & H. Viana",2017,11,29,"Brazil","Rio de Janeiro","São Francisco de Itabapoana","Módulo RAPELD do PPBio Mata Atlântica, entre as entradas das parcelas P3 e P4. Estação Ecológica Estadual de Guaxindiba",-41.083056,-21.386667,"Arvoreta com 7 m alt. DAP ca. 6 cm.  Folhas jovens rebrotando, membranáceas, discolores. Flores com cálice verde, fusco-tomentoso, corola com pétalas violáceas, vexilo com mácula central alvo-esverdeada; estames alvos. Frutos imaturos de coloração verde. Ocasional. Fotos ANL. Flores em álcool 70.","urn:catalog:JBRJ:RB:1377584",NA,"Poecilanthe falcata (Vell.) Heringer"
"7",NA,"UFRB","HURB","14898","Poecilanthe grandiflora Benth.",NA,"Fabaceae","Poecilanthe","grandiflora","Benth.",NA,NA,NA,"24584",NA,"Guedes, M.L.; Casaes, M.P",2016,5,7,"Brazil","Bahia","Santa Teresinha","Recôncavo Sul, Margem do Paraguaçu;",-39.516667,-12.766667,"Hábito: árvore indumento dos ramos, eixo foliar e eixos da inflorecência piloso, ferrúgine","BRA:UFRB:HURB:0000014898",NA,"Poecilanthe grandiflora Benth."
"8","2017-10-15T11:41:47.000+0000","JBRJ","RB","RB01153304","Poecilanthe falcata (Vell.) Heringer",NA,"Fabaceae","Poecilanthe","falcata","(Vell.) Heringer","H.C. de Lima",NA,NA,"8284",NA,"Haroldo C. de Lima; M.T. Nascimento, M.A. Faitanin, I.S. Broggio e W.H. Macedo",2016,7,12,"Brazil","Rio de Janeiro","São Francisco de Itabapoana","Imburi, Fazenda Imburi. Fragmento de mata de tabuleiro.",-41.099722,-21.328333,"Árvore com 16 m alt. Tronco com casca escamosa, placas irregulares, pardacenta, DAP ca. 40 cm. Estéril. Ocasional. Material banco DNA.","urn:catalog:JBRJ:RB:1153304",NA,"Poecilanthe falcata (Vell.) Heringer"
"10","2017-10-15T12:48:03.000+0000","JBRJ","RB","RB01323440","Poecilanthe grandiflora Benth.",NA,"Fabaceae","Poecilanthe","grandiflora","Benth.","A.P. Fontana",NA,NA,"6469",NA,"M. Oliveira",2016,9,26,"Brazil","Pernambuco","Arcoverde","Sítio Gravatazinho.",-37.046944,-8.426389,NA,"urn:catalog:JBRJ:RB:1323440",NA,"Poecilanthe grandiflora Benth."
"11","2016-09-19T14:53:07.000+0000","JBRJ","RB","RB01181604","Poecilanthe falcata (Vell.) Heringer",NA,"Fabaceae","Poecilanthe","falcata","(Vell.) Heringer","H.C.Lima","2016-09-16T00:00:00.000+0000",NA,"462",NA,"J.R.Mattos; M.Nadruz, J.Caruso",2016,9,15,"Brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 34A, JBRJ  Tombo: 6890  Jardim Botânico do Rio de Janeiro",NA,NA,"Ramos cilíndricos e glabros, folhas alternas, lâmina foliar composta, com folíolos elípticos de margem inteira. Flores com sépalas esverdeadas e pétalas rosadas.","urn:catalog:JBRJ:RB:1181604",NA,"Poecilanthe falcata (Vell.) Heringer"
