"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","233965","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","H.C.de Lima & P.Assunção","2016-01-01T00:00:00.000+0000",NA,"8204",NA,"Lima, H.C.de",2016,2,18,"Brazil","Amazonas","Presidente Figueiredo","Rodovia para Balbina, estrada vicinal do Km 13, Pousada Aldeia Mari-mari, Igarapé Mutum.",-59.909444,-2.016389,"Campinarana florestada.","BRA:UEFS:HUEFS:0000233965",NA,"Hymenolobium heterocarpum Ducke"
"3",NA,"UEFS","HUEFS","160732","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","H.C.de Lima & D.Cardoso","2012-08-01T00:00:00.000+0000",NA,"2896",NA,"Cardoso, D.",2010,4,28,"Brazil","Amazonas","Presidente Figueiredo","Estrada para Balbina. Área particular para balneário.",NA,NA,"Mata de terra firme na beira de igarapé.","BRA:UEFS:HUEFS:0000160732",NA,"Hymenolobium heterocarpum Ducke"
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","231916","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Ramos, J.F.","2010-05-01T00:00:00.000+0000",NA,"138",NA,"Mike Hopkins",2009,11,11,"Brazil","Amazonas",NA,"Reserva Biológica de Uatumã. Cachoeira do Jacaré (entrada).",NA,NA,NA,"urn:catalog:inpa:herbarium:217745",NA,"Hymenolobium heterocarpum Ducke"
"5",NA,"UEFS","HUEFS","143907","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","H.C.de Lima & D.Cardoso","2012-08-01T00:00:00.000+0000",NA,"13905",NA,"Queiroz, L.P.de",2008,11,8,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 286.",-59.974722,-2.929444,"Mata de Terra Firme.","BRA:UEFS:HUEFS:0000143907",NA,"Hymenolobium heterocarpum Ducke"
"6",NA,"UEFS","HUEFS","143932","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","H.C.de Lima & D.Cardoso","2012-08-01T00:00:00.000+0000",NA,"13933",NA,"Queiroz, L.P.de",2008,11,10,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 100.",-59.974722,-2.929444,"Mata de Terra Firme.","BRA:UEFS:HUEFS:0000143932",NA,"Hymenolobium heterocarpum Ducke"
"7",NA,"UEFS","HUEFS","143901","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke",NA,NA,NA,"13899",NA,"Queiroz, L.P.de",2008,11,8,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 530.",-59.974722,-2.929444,"Mata de Terra Firme.","BRA:UEFS:HUEFS:0000143901",NA,"Hymenolobium heterocarpum Ducke"
"8",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","1633","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Assunção, P.","2010-03-10T00:00:00.000+0000",NA,"476",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"Brazil","Amazonas","São Gabriel da Cachoeira","Área da Forca Aerea, Próximo ao Igarapé Mindú.",0,0,"Floresta de Campinarana. ; HA","BRA:IFAM - CMZL:EAFM:0000001633",NA,"Hymenolobium heterocarpum Ducke"
"9","2014-07-07T17:54:44.000+0000","JBRJ","RB","RB00526820","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke",NA,NA,NA,"6706",NA,"Haroldo C. de Lima; F. A. Obermuller & E.C. Consuelo",2007,11,11,"Brazil","Acre","Mâncio Lima","Rio Moa. Parque Nacional da Serra do Sivisor, Alto de cachoeira. Ar ncondicionado.",-73.668333,-7.451944,"Árvore com 12 m de altura,tronco com casca levemente fissurada,pardacenta,DAP 20 cm. Estéril.Raro.","urn:catalog:JBRJ:RB:526820",NA,"Hymenolobium heterocarpum Ducke"
"10","2013-03-13T00:00:00.000+0000","K","Herbarium","K000893653","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita, R.M.",NA,NA,"25",NA,"Assunção, P.A.C.L.; Mesquita, M.R.",1997,10,2,"Brazil",NA,NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Entre a cozinha e a piscina.",-59.97,-2.88,"Sheet 2/2. Flora da Reserva Ducke. Amazonas, Brasil. Overseas Development Administration.","http://specimens.kew.org/herbarium/K000893653",NA,"Hymenolobium heterocarpum Ducke"
"11","2008-05-27T22:02:00.000+0000","MO","MO","3200590","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita","1998-01-01T00:00:00.000+0000",NA,"MESQUITA 25",NA,"MESQUITA",1997,10,2,"Brazil","Amazonas",NA,"Entre a cozinha e a piscina Floresta de Plato.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:3200590","http://www.tropicos.org/Specimen/3200590","Hymenolobium heterocarpum Ducke"
"12","2017-11-19T08:55:53.000+0000","JBRJ","RB","RB00177818","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","R.M. MESQUITA",NA,NA,"25",NA,"M.R.  MESQUITA;  ET AL",1997,10,2,"Brazil","Amazonas","Manaus","ITACOATIARA  .  RES.  FLORESTAL  DUCKE  KNM  26.",-59.966667,-2.883333,"ÁRV.    TRONCO TUORTUOSO , 10 M   DAP= 20 CM . BASERETA  COM SSAPOPEMAS  ASSIMÉTRICAS , CÔNCAVAS  , RAMIFICADAS     . RITIDOMA  MARROM CLARO , COM LENTICELAS  LNEARES  , AGRUPADAS HORIZ.","urn:catalog:JBRJ:RB:177818",NA,"Hymenolobium heterocarpum Ducke"
"13","2017-11-19T08:55:39.000+0000","JBRJ","RB","RB00177794","Hymenolobium heterocarpum Ducke","cf.","Fabaceae","Hymenolobium","heterocarpum","Ducke",NA,NA,NA,"689",NA,"P.A.C.L. ASSUNÇÃO; E.DA. C. PEREIRA  ET AL",1997,10,2,"Brazil","Amazonas","Manaus","ITACOATIARA  .  RESERVA  FLORESTAL  DUCKE  KM  26  .",-59.966667,-2.883333,"ÁRVORE  . RÁQUIS  MARROM ,  BRÁCTEAS , ESTIPÚLAS   VERM  -AMARELAS . CÁLICE  ESCURO PÉTALAS  VINÁCEAS , ANDROCEU  BRANCO  , GINECEU  AMAREL0- ESV.  COM MANCHAS  VERM .  NA SEXTREMIDADES","urn:catalog:JBRJ:RB:177794",NA,"Hymenolobium heterocarpum Ducke"
"17",NA,"Instituto de Botânica, IBT","SP","332481","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita, MR","1998-01-01T00:00:00.000+0000",NA,"756",NA,"Assunção, PACL; Silva, CF; Pinheiro, ZA",1997,12,11,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, km 26. Floresta de Platô. Solo areno-argiloso. &nf;Planta fichada: 4761-07",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000332481",NA,"Hymenolobium heterocarpum Ducke"
"18","2013-03-13T00:00:00.000+0000","K","Herbarium","K000893647","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita, R.M.",NA,NA,"756",NA,"Pinheiro, Z.A.; Assunção, P.A.C.L.; Silva, C.F.",1997,12,11,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 4761-07.",-59.97,-2.88,"Flora da Reserva Ducke","http://specimens.kew.org/herbarium/K000893647",NA,"Hymenolobium heterocarpum Ducke"
"20","2013-03-13T00:00:00.000+0000","K","Herbarium","K000893646","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita, R.M.",NA,NA,"1794",NA,"Ribeiro, J.E.L.S.; Assunção, P.A.C.L.; Silva, C.F.",1996,1,31,"Brazil",NA,NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.97,-2.88,"Flora da Reserva Ducke Amazonas, Brasil. Instituto Nacional de Pesquisas da Amazônia. Overseas Development Administration","http://specimens.kew.org/herbarium/K000893646",NA,"Hymenolobium heterocarpum Ducke"
"21",NA,NA,"Botany","U.1246848","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita RM","1998-01-01T00:00:00.000+0000",NA,NA,NA,"Ribeiro JELS; Assunção PACL; Silva CF da",1996,1,31,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1246848",NA,"Hymenolobium heterocarpum Ducke"
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Mesquita, M.R.","1998-01-01T00:00:00.000+0000",NA,"14",NA,"Mike Hopkins",1995,9,28,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:81691",NA,"Hymenolobium heterocarpum Ducke"
"23","2013-02-20T15:25:00.000+0000","MO","MO","3198965","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke","Aymard","1995-01-01T00:00:00.000+0000",NA,"Mota 54",NA,"C.D.A. da Mota|D.D. Coelho",1991,3,25,"Brazil","Amazonas",NA,"Manaus, Reserva Ducke, próximo a margem do Igarapé; mata de terra firme; solo arenoso.",-59.95,-2.95,NA,"urn:catalog:MO:Tropicos:3198965","http://www.tropicos.org/Specimen/3198965","Hymenolobium heterocarpum Ducke"
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","162170","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum","Ducke",NA,NA,NA,"54",NA,"Mike Hopkins",1991,3,26,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Ducke, próximo a margem do igarapé",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:110038",NA,"Hymenolobium heterocarpum Ducke"
