"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"PUCRS","MPUC","15759","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","C.A. Mondin","2012-01-01T00:00:00.000+0000",NA,NA,"3610",NA,2012,3,17,"Brazil","Sc","Governador Celso Ramos","Ponta dos Ganchos",-48.559167,-27.314722,NA,"BRA:PUCRS:MPUC:0000015759","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"2",NA,"UFRGS","ICN","142039","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Camargo, R",NA,NA,"192",NA,"Camargo, R",2004,1,4,"Brazil","Sc","São João Batista","entre Brusque e a cidade",0,0,"Árvore, cerca de 10 m., frutos imaturos","BRA:UFRGS:ICN:0000142039","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"3",NA,"UDESC","LUSC","6072","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Camargo, R.A.",NA,NA,NA,NA,NA,2004,1,4,"Brazil","Santa Catarina","São João Batista","A 4 Km da cidade em direção a Brusque.",NA,NA,NA,"BRA:UDESC:LUSC:0000006072","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"4",NA,"UDESC","LUSC","6071","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Camargo, R.A.",NA,NA,NA,NA,NA,2003,11,24,"Brazil","Santa Catarina","São João Batista","A 4 Km da cidade em direção a Brusque.",NA,NA,NA,"BRA:UDESC:LUSC:0000006071","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"5",NA,"UFRGS","ICN","142040","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Camargo, R",NA,NA,"138",NA,"Camargo, R",2003,11,24,"Brazil","Sc","São João Batista","a 4 km da cidade em direção a Brusque",0,0,"Árvore, frutos imaturos","BRA:UFRGS:ICN:0000142040","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"6","2013-04-12T00:00:00.000+0000","K","Herbarium","K000909063","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne",NA,NA,NA,"4546",NA,"Reitz, R.",1951,12,8,"Brazil",NA,"Brusque","Azambuja.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000909063","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"7",NA,"NY","NY","586020","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","A. M. V. de Carvalho","1989-06-01T00:00:00.000+0000",NA,"4546",NA,"R. Reitz",1951,12,8,"Brazil","Santa Catarina",NA,"Azambuja",-48.910147,-27.126635,NA,"eb464526-d85f-4a8b-9c58-102a25a2a754","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"8",NA,"Instituto de Botânica, IBT","SP","64330","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Camargo, R","2005-07-01T00:00:00.000+0000",NA,"4546",NA,"Reitz, R",1951,12,8,"Brazil","Santa Catarina","Brusque","Azambuja. Capoeira",0,0,NA,"BRA:IBt:SP:0000064330","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"9",NA,"UFPR","UPCB","1017","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Carvalho, A.M. de","1998-11-01T00:00:00.000+0000",NA,"4546",NA,"Reitz, R.",1951,12,8,"Brazil","Santa Catarina","Brusque","Azambuja",NA,NA,"Arbusto, 4m, flor azul. Capoeira..","BRA:UFPR:UPCB:0000001017","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"10","2015-04-11T13:35:50.000+0000","S","VascularPlants","S12-10143","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne",NA,NA,NA,"4546","4546","P. R. Reitz",1951,12,8,"Brazil","Santa Catarina",NA,"Brasil. S. Catarina. Azambuja, Brusque.",NA,NA,NA,"S:VascularPlants:S12-10143","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"11",NA,"UFPR","UPCB","1749","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Carvalho, A.M. de","1998-11-01T00:00:00.000+0000",NA,"4546",NA,"Reitz, R.",1951,12,8,"Brazil","Santa Catarina","Brusque","Azambuja",NA,NA,"Arbusto, 4m, flor azul. Capoeira..","BRA:UFPR:UPCB:0000001749","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"12",NA,"US","Botany","3306954","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne",NA,NA,NA,"4546",NA,"R. Reitz",1951,12,8,"Brazil","Santa Catarina",NA,"Azambuja, Brusque",NA,NA,NA,"http://n2t.net/ark:/65665/3a2675a8b-b134-4b3a-b3a3-dfdc11939906","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
"13",NA,"Instituto de Botânica, IBT","SP","39289","Dalbergia ernest-ulei Hoehne","Fabaceae","Dalbergia","ernest-ulei","Hoehne","Hoehne, FC",NA,"ISOTYPE","617",NA,"Ule, E",1888,12,NA,"Brazil","Santa Catarina",NA,"vale do rio Cubatão",0,0,"Mittelhoher Baum","BRA:IBt:SP:0000039289","Dalbergia ernest-ulei Hoehne",NA,NA,NA,NA
