"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"UFV","VIC","34751","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Fernandes, J.M.","2011-05-17T00:00:00.000+0000",NA,"5088","Leoni, L.S.; Silva, A.E.",2002,7,13,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita, Interior de floresta.",0,0,"Árvore, ereta, c.a. de 28-30 metros de altura. Caule áspero; fruto quase no ponto de maturação.","BRA:UFV:VIC:0000034751","Enterolobium glaziovii (Benth.) Mesquita"
"12","2017-10-19T01:45:13.000+0000","JBRJ","RB","RB00165282","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","J.M. Fernandes","2012-10-19T00:00:00.000+0000",NA,"5150","B.S. LEONI",2002,9,13,"Brazil","Minas Gerais","Minas Gerais","FARIA LEMES , FAZENDA SNATA RITA. .",NA,NA,"A´RVORE COM 35cm DE ALTURA, CAULE COM 3m DE CIRCUNFERENCIA, RAMS VISÍVEIS- ALVACENTOS, FLORES AROMATICAS","urn:catalog:JBRJ:RB:165282","Enterolobium glaziovii (Benth.) Mesquita"
"13","2016-05-23T12:29:42.000+0000","JBRJ","RB","RB00347544","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"2199","M.G. Bovini; L. C. Giordano, E. F. Guimarães et S. J. S. Neto",2002,10,22,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada para represa de Macuco. REBIO do Tinguá",NA,NA,"Árvore ca. 10,0m, semi-heliófila. Folíolos membranáceos. Cálice e corola verdes e filetes alvos.","urn:catalog:JBRJ:RB:347544","Enterolobium glaziovii (Benth.) Mesquita"
"14","2017-10-19T01:14:05.000+0000","JBRJ","RB","RB00332843","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Iganei.J.R.V.","2006-05-05T00:00:00.000+0000",NA,"2199","M.G. Bovini; et al",2002,10,22,"Brazil","Rio de Janeiro","Nova Iguaçu","Distrito de Tinguá, Reserva Biologica, mata do Macuco. Tinguá",NA,NA,"Árvore ca 10m semi-heliófila, folíolos membranáceos, cálice e corola verdes e filetes alvos","urn:catalog:JBRJ:RB:332843","Enterolobium glaziovii (Benth.) Mesquita"
"15","2017-10-13T18:24:51.000+0000","JBRJ","RB","RB00347543","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"5953","H. C. de Lima; L. Sylvestre & W. da Silva",2001,11,16,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada para Boa Esperança,. REBIO do Tinguá",NA,NA,"Árvore alta com 28m de altura. Tronco com casca lisa, alvo-pardacento, DAP± 1 cm. Frutos passados. Ocasional.","urn:catalog:JBRJ:RB:347543","Enterolobium glaziovii (Benth.) Mesquita"
"16","2017-10-19T22:07:44.000+0000","JBRJ","RB","RB00160746","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"5953","H. C. de Lima; L. Sylvestre & W. da Silva",2001,11,16,"Brazil","Rio de Janeiro","Nova Iguaçu","Rebio. Tinguá, Boa Esperança, estrada para a represa. . Tinguá",NA,NA,"Árvore alta com 28m de altura. Tronco com casca lisa, alvo-pardacento, DAP ca. 1cm. Frutos passados. Ocasional.","urn:catalog:JBRJ:RB:160746","Enterolobium glaziovii (Benth.) Mesquita"
"17","2014-07-07T19:49:43.000+0000","JBRJ","RB","RB00591018","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","H.C. Lima",NA,NA,"14","R.E. dos Santos",2000,10,20,"Brazil","Rio de Janeiro","Engenheiro Paulo de Frontin","Morro Azul, Estrada do Pântano.",NA,NA,"Árvore com cerca de 20 m de altura, heliófila, folhas cartáceas concolores verdes, flores alvas.","urn:catalog:JBRJ:RB:591018","Enterolobium glaziovii (Benth.) Mesquita"
"18","2009-12-10T15:23:05.000+0000","JBRJ","RB","RB00114218","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"5734","Lima,H.C. de; Spolidoro,M.L.C.V., Chada,S.S Silva,T.F da & Cunha,C.F",2000,11,16,"Brazil","Rio de Janeiro","Valença","Distr. Barão de Juparanã.Curral Santa Mariana,picada da Brauna.  .",NA,NA,NA,"urn:catalog:JBRJ:RB:114218","Enterolobium glaziovii (Benth.) Mesquita"
"19","2014-07-22T06:52:59.000+0000","JBRJ","RB","RB00114217","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"5734","Lima,H.C. de; Spolidoro,M.L.C.V., Chada,S.S Silva,T.F da & Cunha,C.F",2000,11,16,NA,NA,"Indeterminado","Distr. Barão de Juparanã.Curral Santa Mariana,picada da Brauna.   Árvore com 30 metros de altura. Tronco com casca levemente estriada, pardacenta, DAP + ou - 70 cm. Inflorescencia erectas, flores com cálice e corola verde acastanhado, estames alvos.Ocasional.",NA,NA,NA,"urn:catalog:JBRJ:RB:114217","Enterolobium glaziovii (Benth.) Mesquita"
"20",NA,"UFES","VIES","10493","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A.P.Chagas","2014-03-01T00:00:00.000+0000",NA,"128","Demuner, V.; Bausen, E.",1999,10,19,"Brazil","Espírito Santo","Santa Teresa","Estrada Santa Teresa à 25 de Julho.",NA,NA,"Botões florais e flores brancas.","BRA:UFES:VIES:0000010493","Enterolobium glaziovii (Benth.) Mesquita"
"21","2017-10-18T16:34:37.000+0000","JBRJ","RB","RB00443228","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"656","C.Luchiari; et al.",1995,6,13,"Brazil","Rio de Janeiro","Silva Jardim","Est. Juturnaiba, esquerda - Km 4. Reserva Biológica de Poço das Antas",-42.25,-22.5,"árvore cerca de 12m de altura, heliófila; folha discolor, face superior verde-escura, face inferior verde; fruto maduro castanho- avermelhado.","urn:catalog:JBRJ:RB:443228","Enterolobium glaziovii (Benth.) Mesquita"
"22","2014-07-22T13:24:48.000+0000","JBRJ","RB","RB00330843","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","H.C.de Lima","1997-01-01T00:00:00.000+0000",NA,"174","P.R.Farag",1995,12,4,"Brazil","Rio de Janeiro","Nova Iguaçu","Barrelão, picada a direita, ca 200m da Barragem.",NA,NA,"Árvore ca 25m alt, DAP 62 cm, tronco com casca aspera, acinzentada, casca viva rosada, frutos passados no chão, frequente","urn:catalog:JBRJ:RB:330843","Enterolobium glaziovii (Benth.) Mesquita"
"23","2017-10-19T10:37:14.000+0000","JBRJ","RB","RB00442728","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"510","C.Luchiari; et al.",1994,8,25,"Brazil","Rio de Janeiro","Silva Jardim","Est. Juturnaiba, esquerda - Km 4. Reserva Biológica de Poço das Antas",-42.25,-22.5,"22m, árvore, heliófita, folha discolor, face superior verde escuro, face inferior verde, botão verde pardacento, estilete alvo e antera amarela, forte perfume adocicado.","urn:catalog:JBRJ:RB:442728","Enterolobium glaziovii (Benth.) Mesquita"
"24",NA,"USP","SPF","183806","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Anônimo",NA,NA,"510","Luchiari, C",1994,8,25,"Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas",-42.25,-22.5,NA,"BRA:USP:SPF:0000183806","Enterolobium glaziovii (Benth.) Mesquita"
"25","2017-10-18T17:27:41.000+0000","JBRJ","RB","RB00114167","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","F. Bonadeu","2013-01-01T00:00:00.000+0000",NA,"25","Tourinho, D.M",1993,6,28,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, Canteiro 27 B.     Árvore com 20 metros de altura. Fruto em formato de orelha, contorsido, cor marrom, flores brancas.  .",NA,NA,NA,"urn:catalog:JBRJ:RB:114167","Enterolobium glaziovii (Benth.) Mesquita"
"26",NA,"UFES","VIES","20738","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Acácio, G.","1994-03-01T00:00:00.000+0000",NA,"83","Acácio, G.",1993,11,4,"Brazil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.",NA,NA,"SW2041","BRA:UFES:VIES:0000020738","Enterolobium glaziovii (Benth.) Mesquita"
"27",NA,"NY","NY","01419753","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","A. Licata",NA,NA,"115","A. Valera",1992,11,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,NA,-64.55,1.62,NA,"3f9bed6d-67b6-44e1-8212-0795cb312497","Enterolobium schomburgkii var. glaziovii Benth."
"28","2014-07-08T04:35:14.000+0000","JBRJ","RB","RB00160766","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"677","M. Nadruz; et alii",1991,3,5,"Brazil","Rio de Janeiro","Rio de Janeiro","encosta do JBRJ, trecho a caixa d´água do caminho do boi até Pedra do Marinheiro.",NA,NA,"Árvore, 20m alt.; folíolos verdes e fruto imaturo verde.","urn:catalog:JBRJ:RB:160766","Enterolobium glaziovii (Benth.) Mesquita"
"29","2017-10-10T14:23:57.000+0000","JBRJ","RB","RB00160755","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","J. E. Meireles",NA,NA,NA,"V. F. Gonçalves",1991,4,15,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,"Árvore, 11,5m; cap. 132cm. INDN 3072","urn:catalog:JBRJ:RB:160755","Enterolobium glaziovii (Benth.) Mesquita"
"30",NA,"UFES","VIES","19683","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Chagas, A.P.","2014-03-01T00:00:00.000+0000",NA,"271","Souza, V. de",1991,11,28,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,NA,"Botão marrom claro, flor branca.","BRA:UFES:VIES:0000019683","Enterolobium glaziovii (Benth.) Mesquita"
"31",NA,"Reserva Natural Vale (CVRD)","CVRD","3605","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Domingos A. Folli","1991-11-28T00:00:00.000+0000",NA,"271","Souza, V.D.",1991,11,28,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Orelha de macaco","BRA:CVRD:CVRD:0000003605","Enterolobium glaziovii (Benth.) Mesquita"
"32",NA,"NY","NY","01419747","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","R. C. Barneby",NA,NA,"7272","A. Fernandez",1990,2,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Rio Ocamo, 31 km aguas arriba de su desembocadura en el Orinoco.",-65.08,2.8,NA,"fe9550cc-cbce-474e-8905-d1799057a8c6","Enterolobium schomburgkii var. glaziovii Benth."
"33",NA,"NY","NY","01419749","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","R. C. Barneby",NA,NA,"840","E. Marin",1990,2,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Peniplanicie del RÃ­o Padamo.",-65.23,3.33,NA,"cb1b0ca5-448e-4144-b40c-9c878e9ecc89","Enterolobium schomburgkii var. glaziovii Benth."
"34",NA,"NY","NY","01419750","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","R. C. Barneby",NA,NA,"7587","A. Fernandez",1990,4,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,"3 km. al norte de Culebra. Rio Cunucunuma.",-65.75,3.77,NA,"e4d69d20-725c-4ccd-9a59-076266b8f1f9","Enterolobium schomburgkii var. glaziovii Benth."
"35",NA,"NY","NY","01419746","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","R. C. Barneby",NA,NA,"4601","A. Fernandez",1988,5,NA,"Venezuela, Bolivarian Republic of","BolÃ­var",NA,"RÃ­o Paragua, 13 km al Norte de la estaciÃ³n KarÃºn de EDELCA, 3 km de la orilla tierra adentro.",-63.42,5.38,NA,"835d994a-6070-4236-b345-c0da6f4bd8a2","Enterolobium schomburgkii var. glaziovii Benth."
"36","2014-07-08T04:50:44.000+0000","JBRJ","RB","RB00160695","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A.L. Mesquita","1990-01-01T00:00:00.000+0000",NA,"48","Jorge C. Gomes",1985,3,27,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, Início da Estrada Dona Castorina.",NA,NA,"Árvore 8m alt. 50cm DAP. Fruto imaturo verde.","urn:catalog:JBRJ:RB:160695","Enterolobium glaziovii (Benth.) Mesquita"
"37",NA,"NY","NY","01419751","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","G. P. Lewis",NA,NA,"4371","B. M. Boom",1984,2,1,"Bolivia, Plurinational State of","El Beni",NA,"Vicintiy of the Chácobo village Alto Ivon",-66.03,-11.75,NA,"68536aa5-b0da-4cb3-a9f1-b790f3357572","Enterolobium schomburgkii var. glaziovii Benth."
"38",NA,"NY","NY","01419752","Enterolobium schomburgkii var. glaziovii Benth.","Fabaceae","Enterolobium","schomburgkii","glaziovii","var. glaziovii Benth.","R. C. Barneby",NA,NA,"4942","B. M. Boom",1984,4,1,"Bolivia, Plurinational State of","El Beni",NA,"Vicinity of the Chácobo village Alto Ivon",-66.03,-11.75,NA,"cc285adb-204e-4786-b60d-3987409ffece","Enterolobium schomburgkii var. glaziovii Benth."
"39",NA,"UFES","VIES","19682","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Chagas, A.P.","2014-03-01T00:00:00.000+0000",NA,"46","Farias, G.L.",1984,11,26,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,NA,"Botão marrom claro, flor branca.","BRA:UFES:VIES:0000019682","Enterolobium glaziovii (Benth.) Mesquita"
"40",NA,"Reserva Natural Vale (CVRD)","CVRD","1178","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A. L. Meaquita","1989-03-22T00:00:00.000+0000",NA,"46","Farias, G.L.",1984,11,26,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Orelha de macaco","BRA:CVRD:CVRD:0000001178","Enterolobium glaziovii (Benth.) Mesquita"
"41",NA,"Reserva Natural Vale (CVRD)","CVRD","89","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A. L. Meaquita","1989-03-22T00:00:00.000+0000",NA,"33","Silva, I.A.",1978,11,27,"Brazil","Es","LINHARES","Árvores testemunhas: Canela preta, Tambor, Ipê amarelo, Angélica e Macanaiba marreta.",NA,NA,"<ll>dwc_commonname:</ll> Orelha de macaco","BRA:CVRD:CVRD:0000000089","Enterolobium glaziovii (Benth.) Mesquita"
"42","2014-07-08T04:28:50.000+0000","JBRJ","RB","RB00162242","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","H.C. de Lima","1994-01-01T00:00:00.000+0000",NA,"033","IAS",1978,11,27,"Brazil","Espírito Santo","Linhares","Reserva Florestal CVRD.",NA,NA,"Árvore de aprox. 30 m de altura, fuste 18 m. DAP 73 cm. copa 10 m. Flor branca, botão marrom claro. Fuste cilindrico, casca escamosa. Crescendo em floresta Alta de Terra Firme.","urn:catalog:JBRJ:RB:162242","Enterolobium glaziovii (Benth.) Mesquita"
"43",NA,"UFES","VIES","19680","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Meaquita, A.L.","1989-03-22T00:00:00.000+0000",NA,"107","Spada, J.",1972,11,30,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,NA,"SW1939","BRA:UFES:VIES:0000019680","Enterolobium glaziovii (Benth.) Mesquita"
"44","2014-07-08T04:37:10.000+0000","JBRJ","RB","RB00160823","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A. L. Mesquita","1990-04-24T00:00:00.000+0000",NA,"107/72","J. Spada",1972,11,30,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. MAC. -P. -D-SAPO, ant. 161, km 1,780, lado esquerdo. Reserva Florestal da CVRD",NA,NA,"Árvore em Floresta Alta, ca. 34m de altura e fuste de ca. 23m DAP 71cm, 0 da copa - 16m. Com flor branca e botão marrom. Fuste cilíndrico e casca escamosa.","urn:catalog:JBRJ:RB:160823","Enterolobium glaziovii (Benth.) Mesquita"
"45","2014-07-08T04:37:13.000+0000","JBRJ","RB","RB00160816","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A. L. Mesquita","1990-04-24T00:00:00.000+0000",NA,"107","J. Spada",1972,11,30,"Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares - CVRD. Próximo Estrada 161 Talhão 601. Reserva Florestal de Linhares - CVRD",NA,NA,"Árvore com ca. 34m de altura com fuste de ca. 23m de altura.","urn:catalog:JBRJ:RB:160816","Enterolobium glaziovii (Benth.) Mesquita"
"46",NA,"UEFS","HUEFS","76280","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita",NA,NA,NA,"10772","Spada, J.",1972,11,30,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD - Linhares - ES. Brasil. Estrada Mac. Pele de Sapo. Km 1,78.",NA,NA,"Mata de Tabuleiro.","BRA:UEFS:HUEFS:0000076280","Enterolobium glaziovii (Benth.) Mesquita"
"47",NA,"Reserva Natural Vale (CVRD)","CVRD","242","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","A. L. Meaquita","1989-03-22T00:00:00.000+0000",NA,"107","Spada, J.",1972,11,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Orelha de macaco","BRA:CVRD:CVRD:0000000242","Enterolobium glaziovii (Benth.) Mesquita"
"48","2014-08-22T12:50:52.000+0000","K","Herbarium","K000091766","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Mesquita, A.L.",NA,NA,"413","Pinheiro, R.S.; Santos 76, T.S.",1967,11,10,"Brazil",NA,"Itapebí","Itambé-Potiraguá.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000091766","Enterolobium glaziovii (Benth.) Mesquita"
"49","2014-08-22T12:50:41.000+0000","K","Herbarium","K000091765","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","Mesquita, A.L.",NA,NA,"413","Pinheiro, R.S.; Santos 76, T.S.",1967,11,10,"Brazil",NA,"Itapebí","Itambé-Potiraguá.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000091765","Enterolobium glaziovii (Benth.) Mesquita"
"50",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","3393","Enterolobium glaziovii (Benth.) Mesquita","Fabaceae","Enterolobium","glaziovii",NA,"(Benth.) Mesquita","R. C. Barneby",NA,NA,"413","R. S. Pinheiro",1967,11,10,"Brazil","Bahia","ITAIMBÉ","Rod. Itaimbe/Potiragua/Itapebi.",NA,NA,"Ambiente: Plantacao de cacau. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000003393","Enterolobium glaziovii (Benth.) Mesquita"
