"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HUEFS","233137","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","2002","","Paixão, J.L.","2017","3","8","brazil","Bahia","Ilhéus","Campus da UESC-Universidade Estadual de Santa Cruz. Rodovia Jorge Amado, Km 16.","-39.172222","-14.795833","Cabruca.","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
"2","","","RB","RB01396637","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","A. M. Miranda","","","6846","","A. M. Miranda; K. Martins; A. Figueredo","2017","10","19","brazil","Bahia","Saubara","Distrito de Cabuçu, fazenda Cabuçu","-38.754892","-12.781103","Caule marrom. Folhas quebradiças. Flores em botões amarronzados","Diplotropis incexis Rizzini & A.Mattos","","centroide mpo","GBIF"
"3","","","HURB","17127","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","","","Almeida, T.","2016","3","22","brazil","Bahia","Salvador","Ipitanga; APA Joanes","-38.51033","-12.871185","P111 A3","Diplotropis incexis Rizzini & A.Mattos","","centroide mpo","GBIF"
"4","","","ALCB","131861","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","3532","","Cardoso, D; Ramos, G; Sr. Ailton","2015","1","12","brazil","Bahia","Elísio Medrado","Serra da Jib?ia. Reserva do Projeto GAMBA.","-39.473889","-12.868889","ca. 10 m alt. Folhas com folíolos papiráceos. Estéril. DNA. Folíolos coletados em álcool para estudos de anatomia.","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
"5","","","HUEFS","238917","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","3530","","Cardoso, D.","2015","1","12","brazil","Bahia","Elísio Medrado","Serra da Jibóia. Reserva do Projeto GAMBA.","-39.473889","-12.868889","","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
"6","","","RB","RB01182704","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","16161","","L.P. Queiroz; B. Domenech; C. Snak; I.M. Souza","2015","11","24","brazil","Bahia","Nilo Peçanha","Estrada para o Jatinho","-39.068056","-13.680833","","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
"7","","","NY","01874599","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","4057","","L. Nusbaumer","2014","5","15","brazil","Alagoas","","Reserva BiolÃ³gica da Pedra Talhada, localitÃ© de Quebrangulo.","-36.444337","-9.244428","","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
"8","","","CEPEC","65150","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","D. Cardoso","","","5848","","A. M. de Carvalho","2014","7","14","brazil","Bahia","ILHÉUS","Mtata da Esperança. Entrada a 2Km a partir da ponte do Rio Fundão. Àrvore n. 2005 Parcela n. 46.","-39.069167","-14.781944","Ambiente: Mata higrofila. Habito: Árvore, 24,5m X 69,7cm","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
"9","","","RB","RB01387823","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","H.C. Lima","","","108A","","Bello, D.; Resende, J. & Terra, G.","2014","8","15","brazil","Rio de Janeiro","Macaé","Conglomerado 204-Extra 1. UTM do Ponto da coletal: E (796693m) N (97528919m). Fuso do GPS (23K)","-41.977936","-22.295939","Árvore, com 6m de altura. Base eta. Casca externa amarronzada, fina, áspera. Fruto imaturo, com 6cm de dimensão, cilíndrico, internamente e externamente marrom, seco com arilo","Diplotropis incexis Rizzini & A.Mattos","","centroide mpo","GBIF"
"10","","","HUEFS","207747","Diplotropis incexis Rizzini & A.Mattos","","Fabaceae","Diplotropis","incexis","","Rizzini & A.Mattos","","","","767","","Nascimento, F.H.F.","2013","10","19","brazil","Bahia","Una","Rebio de Una.","-39.075278","-15.183333","Floresta Ombrófila Densa.","Diplotropis incexis Rizzini & A.Mattos","","original coordinates","GBIF"
