"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"17","2014-07-07T20:07:32.000+0000","JBRJ","RB","RB00591902","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"2175",NA,"D. Cardoso; M. Lopes & L. C. Gomes",2007,8,16,"Brazil","Bahia","Ilhéus","Campus da UESC, atrás da Torre Central. .",NA,NA,"Árvore com até 25 m de altura, com sapopemas e tronco descamante. Folhas com folíolos papiráceos, chegando a possuir ca. 60 folíolos quando em plantas jovens. Estéril. DNA.","urn:catalog:JBRJ:RB:591902",NA,"Vataireopsis araroba (Aguiar) Ducke"
"18",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","117716","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"2175",NA,"Cardoso, D.",2007,8,16,"Brazil","Bahia","Ilhéus","Campus da UESC, atrás da Torre Central.",NA,NA,"Mata de cabruca.","BRA:CEPLAC:CEPEC:0000117716",NA,"Vataireopsis araroba (Aguiar) Ducke"
"19",NA,"UEFS","HUEFS","142335","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L.P.de Queiroz","2009-09-01T00:00:00.000+0000","2175",NA,"Cardoso, D.",2007,8,14,"Brazil","Bahia","Ilhéus","Campus da UESC, atrás da Torre Central. S W Mata de Cabruca.",NA,NA,NA,"BRA:UEFS:HUEFS:0000142335",NA,"Vataireopsis araroba (Aguiar) Ducke"
"20",NA,"Universidade Federal da Bahia (UFBA)","ALCB","94117","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Guedes, ML","2010-05-01T00:00:00.000+0000","1120",NA,"Passos Júnior, LA; et al.",2007,10,NA,"Brazil","Bahia","Una","Litoral Sul, Reserva Biológica de Una, trilha do Rio Marauim",-39.0675,-15.167778,"de ca 10 m de altura. Folhas com folíolos discolores. Fruto sâmara","BRA:UFBA:ALCB:0000094117",NA,"Vataireopsis araroba (Aguiar) Ducke"
"21","2017-10-04T12:42:04.000+0000","JBRJ","RB","RB00489604","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","M.O.S. Crepaldi",NA,"100",NA,"M.O.S. Crepaldi",2006,3,5,"Brazil","Espírito Santo","Santa Leopoldina","Distrito de Mangaraí, Cachoeira do Retiro.",-40.448611,-20.150556,NA,"urn:catalog:JBRJ:RB:489604",NA,"Vataireopsis araroba (Aguiar) Ducke"
"22",NA,"UESC","UESC","11358","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"6",NA,NA,2006,4,5,"Brazil","Bahia","Ilhéus",NA,-39.166667,-14.8,"Árvore. Indivíduo B. Cerca de 15 m de altura. DAP 22,5 cm.","BRA:UESC:UESC:0000011358",NA,"Vataireopsis araroba (Aguiar) Ducke"
"23",NA,"Reserva Natural Vale (CVRD)","CVRD","9612","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Domingos A. Folli","2006-07-12T00:00:00.000+0000","336",NA,"Luz, A.A. da",2006,7,3,"Brazil","Es","JOÃO NEIVA",NA,NA,NA,"<ll>dwc_commonname:</ll> Angelim amargoso","BRA:CVRD:CVRD:0000009612",NA,"Vataireopsis araroba (Aguiar) Ducke"
"24",NA,"MBML","MBML-HERBARIO","27430","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","V. F. Mansano & F. L. R. Filardi/Jan.-2008",NA,"2867",NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen",2006,9,13,"Brazil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro Agudo), lado esquerdo, Prop.: Israel Elias Ramos.",-40.441944,-20.103333,"Árvore 12m, fuste 7m, Dap 35cm, frutos verdes. Borda de mata.","BRA:MBML:MBML-HERBARIO:0000027430",NA,"Vataireopsis araroba (Aguiar) Ducke"
"25",NA,"UEFS","HUEFS","149225","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","D.Cardoso","2010-07-01T00:00:00.000+0000","2867",NA,"Demuner, V.",2006,9,13,"Brazil","Espírito Santo","Santa Leopoldina","Colina Verde ( Morro Agudo), lado esquerdo. Prop.: Israel Elias Ramos.",-40.441944,-20.100278,NA,"BRA:UEFS:HUEFS:0000149225",NA,"Vataireopsis araroba (Aguiar) Ducke"
"26",NA,"UEFS","HUEFS","149226","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","D.Cardoso","2010-07-01T00:00:00.000+0000","2866",NA,"Demuner, V.",2006,9,13,"Brazil","Espírito Santo","Santa Leopoldina","Colina Verde ( Morro Agudo), lado esquerdo. Prop.: Israel Elias Ramos.",-40.441944,-20.100278,NA,"BRA:UEFS:HUEFS:0000149226",NA,"Vataireopsis araroba (Aguiar) Ducke"
"27",NA,"MBML","MBML-HERBARIO","27431","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","V. F. Mansano & F. L. R. Filardi/Jan.-2008",NA,"2866",NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen",2006,9,13,"Brazil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro Agudo), lado esquerdo, Prop.: Israel Elias Ramos.",-40.441944,-20.103333,"Árvore 12m, fuste 7m, Dap 35cm, frutos vermelhos. Borda de mata.","BRA:MBML:MBML-HERBARIO:0000027431",NA,"Vataireopsis araroba (Aguiar) Ducke"
"28",NA,"UEFS","HUEFS","146573","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"24",NA,"Meireles, J.E.",2004,6,26,"Brazil","Espírito Santo","Linhares","Reserva Florestal Natural da Vale do Rio Doce, Arboreto RNVRD.",NA,NA,NA,"BRA:UEFS:HUEFS:0000146573",NA,"Vataireopsis araroba (Aguiar) Ducke"
"29","2014-07-22T06:51:13.000+0000","JBRJ","RB","RB00115361","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"24",NA,"J.E. Meireles; M. Nadruz, M.A.Jaramillo, D.A. Folli, G. Siqueira",2004,11,26,"Brazil","Espírito Santo","Linhares","Arboreto RNVRD. Reserva Florestal Natural da Vale do Rio Doce",NA,NA,"Árvore cerca de 9 metros de altura. Folíolos discolores, membranáceos. Estéril. Folha em sílica.","urn:catalog:JBRJ:RB:115361",NA,"Vataireopsis araroba (Aguiar) Ducke"
"30",NA,"Reserva Natural Vale (CVRD)","CVRD","8204","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Geovane S. Siqueira","2003-07-08T00:00:00.000+0000","17",NA,"Siqueira, G.S.",2003,7,8,"Brazil","Es","LINHARES","Ind. coletado na Parcela PORF 067/89",NA,NA,"<ll>dwc_commonname:</ll> Angelim amargoso","BRA:CVRD:CVRD:0000008204",NA,"Vataireopsis araroba (Aguiar) Ducke"
"31",NA,"UFES","VIES","19962","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Pereira, O.J.","2003-08-08T00:00:00.000+0000","7247",NA,"Pereira, O.J.; Deus, Y.S. de",2003,8,8,"Brazil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande.",NA,NA,"SW2040","BRA:UFES:VIES:0000019962",NA,"Vataireopsis araroba (Aguiar) Ducke"
"32",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","34047","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","R.M. Castro","2001-08-01T00:00:00.000+0000","492",NA,"R.M. Castro; L.S. Fernandes, VRScalon",2001,7,7,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama",0,0,"Árvore com ca. 12 m de alt.; na borda da mata. Caducifólia. Flores liláses com cálice vináceo. Angelin.","BRA:UFJF:CESJ:0000034047",NA,"Vataireopsis araroba (Aguiar) Ducke"
"33",NA,"Cenargen","CEN","51840","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H. C. Lima",NA,"3",NA,"Carlos Augusto Ferreira Silva - Pau Brasil",2001,7,27,"Brazil","Ba","PORTO SEGURO","Estação Pau Brasil - CEPLAC.",-39.166666,-16.388888,"Tronco rugoso, com presença de muitas lagartas. Floração de curta duração. Doação do Banco Genético do Pau Brasil. Registro nº 539. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000051840",NA,"Vataireopsis araroba (Aguiar) Ducke"
"34",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","34474","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","R.M. Castro","2001-09-01T00:00:00.000+0000","592",NA,"R.M. Castro; F.R.G. Salimena; P.H. Nobre",2001,8,25,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama",0,0,"Árvore ca. 20 m de altura. Frutos imaturos avermelhados. À beira da estrada próximo à Cachoeira do Ronca, no Ribeirão do Grama ""Angelin"".","BRA:UFJF:CESJ:0000034474",NA,"Vataireopsis araroba (Aguiar) Ducke"
"35","2017-10-15T13:36:39.000+0000","JBRJ","RB","RB01339447","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L.S. Leoni",NA,"3983",NA,"L.S. Leoni",1998,7,NA,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita",NA,NA,NA,"urn:catalog:JBRJ:RB:1339447",NA,"Vataireopsis araroba (Aguiar) Ducke"
"36",NA,"UEFS","HUEFS","46215","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L.P.de Queiroz","2000-06-01T00:00:00.000+0000","3983",NA,"Leoni, L.S.",1998,7,NA,"Brazil","Minas Gerais","Faria Lemes","Faz. Santa Rita.",NA,NA,"Mata estacional semidecidual.","BRA:UEFS:HUEFS:0000046215",NA,"Vataireopsis araroba (Aguiar) Ducke"
"37","2017-10-11T06:59:26.000+0000","JBRJ","RB","RB01220332","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L.S. Leoni",NA,"3983",NA,"L.S. Leoni",1998,7,NA,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita.",NA,NA,NA,"urn:catalog:JBRJ:RB:1220332",NA,"Vataireopsis araroba (Aguiar) Ducke"
"38",NA,"UEFS","HUEFS","46044","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3983",NA,"Leoni, L.S.",1998,7,NA,"Brazil","Minas Gerais","Faria Lemes","Fazenda Santa Rita.",NA,NA,"Área da floresta estacional semidecidual.","BRA:UEFS:HUEFS:0000046044",NA,"Vataireopsis araroba (Aguiar) Ducke"
"39",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","4596","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","E.R. Salviani & H. Lorenzi","1998-07-21T00:00:00.000+0000","126",NA,"E.R. Salviani & H. Lorenzi",1998,7,21,"Brazil","Es","Ibiraçu","Coletada nas proximidades da cidade ca. 1km da estrada para o Mosteiro.",NA,NA,NA,"BRA:JBP:HPL:0000004596",NA,"Vataireopsis araroba (Aguiar) Ducke"
"40","2014-07-22T09:57:55.000+0000","JBRJ","RB","RB00202126","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"193",NA,"MARCEL R. MORENO",1997,11,1,"Brazil",NA,"Brasil","IMBÉ.",NA,NA,"DAP: 32,3.","urn:catalog:JBRJ:RB:202126",NA,"Vataireopsis araroba (Aguiar) Ducke"
"41",NA,"UESC","UESC","909","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3446",NA,"Mattos-Silva L.A",1996,7,29,"Brazil","Bahia","Ilhéus",NA,-39.166667,-14.8,"Remanescente de Mata Atlântica); Árvore, 15 m x 50 cm de altura.","BRA:UESC:UESC:0000000909",NA,"Vataireopsis araroba (Aguiar) Ducke"
"42",NA,"UESC","UESC","1005","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3490",NA,"Mattos-Silva L.A",1996,9,4,"Brazil","Bahia","Ilhéus",NA,-39.166667,-14.8,"Coletas na área de reserva (remanescente de mata atlântica).; Árvore, 7 m de altura x 30 cm de diâmetro.","BRA:UESC:UESC:0000001005",NA,"Vataireopsis araroba (Aguiar) Ducke"
"43","2017-10-18T17:10:20.000+0000","JBRJ","RB","RB00443231","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"659",NA,"C.Luchiari; et al.",1995,6,22,"Brazil","Rio de Janeiro","Silva Jardim","Borda da mata do coronel Lovosier. Reserva Biológica de Poço das Antas",-42.25,-22.5,"árvore cerca de 35m de altura, heliófila. Botão com cálice negro avermelhado, flor com pétalas lilás azuladas com uma listra branca no labelo; frutos imaturos verde-claros.","urn:catalog:JBRJ:RB:443231",NA,"Vataireopsis araroba (Aguiar) Ducke"
"44","2017-10-18T17:06:51.000+0000","JBRJ","RB","RB00443242","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"668",NA,"C.Luchiari; et al.",1995,7,27,"Brazil","Rio de Janeiro","Silva Jardim","Alto do Morro da Fazenda Maratua. Reserva Biológica de Poço das Antas",-42.25,-22.5,"árvore 35 m., heliofita; frutos imaturos verde-claros, amarelados.","urn:catalog:JBRJ:RB:443242",NA,"Vataireopsis araroba (Aguiar) Ducke"
"45",NA,"UFV","VIC","18002","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Cardoso, D.","2010-07-01T00:00:00.000+0000","s.n.",NA,"Luiza, A.",1995,8,9,"Brazil","Bahia",NA,"FLONA Rio Preto",0,0,"Altura de 8,5 metros, P1 nº 25.","BRA:UFV:VIC:0000018002",NA,"Vataireopsis araroba (Aguiar) Ducke"
"46",NA,"Universidade Federal da Bahia (UFBA)","ALCB","028615","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Jardim, J","1995-01-01T00:00:00.000+0000","3242",NA,"Mattos Silva, LA; Florêncio, CS; Assis, RG",1995,9,11,"Brazil","Bahia","Ilhéus","Litoral Sul, Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415)",-39.166667,-14.8,"Árvore, 10 m de altura x 20 cm de diâmetro. Flores com sépalas roxas e pétalas lilás. Frutos imaturos, de cor vermelho-escuro a arroxeado.; Solo argiloso","BRA:UFBA:ALCB:0000028615",NA,"Vataireopsis araroba (Aguiar) Ducke"
"47",NA,"NY","NY","623525","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","J. G. Jardim","1995-01-01T00:00:00.000+0000","3242",NA,"L. A. Mattos Silva",1995,9,11,"Brazil","Bahia",NA,"Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. IlhÃ©us/Itabuna (BR 145). PrÃ³ximo Ã  cÃªrca da Reserva, lado Oeste.",-39.17,-14.8,NA,"5754c984-abbe-42e9-a3b6-fd4ad417e4a2",NA,"Vataireopsis araroba (Aguiar) Ducke"
"48",NA,"UESC","UESC","531","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","J.G.Jardim","1995-11-01T00:00:00.000+0000","3242",NA,"Mattos-Silva L.A",1995,9,11,"Brazil","Bahia","Ilhéus",NA,-39.166667,-14.8,"Árvore, 10 m de altura x 20 cm de diâmetro.","BRA:UESC:UESC:0000000531",NA,"Vataireopsis araroba (Aguiar) Ducke"
"49",NA,"UEFS","HUEFS","22771","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","D.Cardoso","2007-07-01T00:00:00.000+0000","3242",NA,"Mattos-Silva, L.A.",1995,9,11,"Brazil","Bahia","Ilhéus","Campus da Universidade Estadual de Santa Cruz (UESC), Km 16 da rod. Ilhéus/Itabuna.",-39.166667,-14.8,"Solo argiloso.","BRA:UEFS:HUEFS:0000022771",NA,"Vataireopsis araroba (Aguiar) Ducke"
"50","2017-10-17T18:29:44.000+0000","JBRJ","RB","RB00442495","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"133",NA,"D.S.Farias; et al.",1994,1,26,"Brazil","Rio de Janeiro","Silva Jardim","Estr.p/Juturnaiba, prox. a entrada da Casa do Morcego. Reserva Biológica de Poço das Antas",-42.25,-22.5,"N.V.: angelim-amargoso. Arvore com cerca de 20m de alt. e 32,6cm de DAP. Ritidoma pardo-avermelhado, áspero, com fissuras superficiais. Casca viva amarelada, amargosa, com odor característico. Folhas no ápice dos ramos. Alimento/fauna.","urn:catalog:JBRJ:RB:442495",NA,"Vataireopsis araroba (Aguiar) Ducke"
"51","2017-10-19T10:56:19.000+0000","JBRJ","RB","RB00443107","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"494",NA,"C.Luchiari; et al.",1994,8,10,"Brazil","Rio de Janeiro","Silva Jardim","Est. do Aristides, direita - Km 2. Reserva Biológica de Poço das Antas",-42.25,-22.5,"25m, árvore, heliófita, caducifólia, frutos imaturos verde claro.","urn:catalog:JBRJ:RB:443107",NA,"Vataireopsis araroba (Aguiar) Ducke"
