"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"11",NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","FMB-63741","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, Dairon","2001-03-31T00:00:00.000+0000",NA,"106",NA,"Dávila, Daniel | García, Silverio",2000,11,4,"Colombia","Caquetá",NA,"Estación Biológica de Puerto Abeja",-72.460556,0.065833,NA,"IAvH:FMB-63741",NA,"Peltogyne catingae Ducke",NA,NA
"12",NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","FMB-63745","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, Dairon","2001-03-31T00:00:00.000+0000",NA,"646",NA,"Dávila, Daniel | García, Silverio",2000,12,4,"Colombia","Caquetá",NA,"Estación Biológica de Puerto Abeja",-72.460556,0.065833,NA,"IAvH:FMB-63745",NA,"Peltogyne catingae Ducke",NA,NA
"13",NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","FMB-63760","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, Dairon","2000-12-04T00:00:00.000+0000",NA,"643",NA,"Dávila, Daniel | García, Silverio",2000,12,4,"Colombia","Caquetá",NA,"Estación Biológica de Puerto Abeja",-72.460556,0.065833,NA,"IAvH:FMB-63760",NA,"Peltogyne catingae Ducke",NA,NA
"14",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","42528","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, D.","2001-03-01T00:00:00.000+0000",NA,"643",NA,"Dávila, D.",2000,12,4,"Colombia","Caquetá",NA,"estación biológica Puerto Abeja, bosque DAN-2, PNN serranía de Chiribiquete",-72.46053,0.06586,"Ejemplar botánico","SINCHI:COAH:42528",NA,"Peltogyne catingae Ducke",NA,NA
"15",NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","FMB-63761","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, Dairon","2001-03-31T00:00:00.000+0000",NA,"643",NA,"Dávila, Daniel | García, Silverio",2000,12,4,"Colombia","Caquetá",NA,"Estación Biológica de Puerto Abeja",-72.460556,0.065833,NA,"IAvH:FMB-63761",NA,"Peltogyne catingae Ducke",NA,NA
"16",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","38482","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, D.","2000-01-01T00:00:00.000+0000",NA,"731",NA,"Eusse, A.",1999,10,23,"Colombia","Caquetá",NA,NA,-72.45139,0.00111,"Ejemplar botánico","SINCHI:COAH:38482",NA,"Peltogyne catingae Ducke",NA,NA
"17",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","6552","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, D.","1996-01-01T00:00:00.000+0000",NA,"6856",NA,"Cárdenas, D.",1995,11,20,"Colombia","Caquetá",NA,"bocas de Yavillaré, 5km arriba de la desembocadura al Yavilla, (Bmh-T), bosque maduro, terrazas",-72.12,-0.03,"Ejemplar botánico","SINCHI:COAH:6552",NA,"Peltogyne catingae Ducke",NA,NA
"18","2008-05-27T22:02:00.000+0000","MO","MO","1087431","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","D. Cardenas (COAH)","1996-01-01T00:00:00.000+0000",NA,"Cárdenas López 6963",NA,"Dayron Cárdenas L.|et al.",1995,11,28,"Colombia","Caquetá",NA,"Serranía de Chiribiquete, sector nororiental río Cuñaré, raudal El Tubo, Bh-T. Vegetación sobre afloramiento rocoso.",-75.24861,0.71472,NA,"urn:catalog:MO:Tropicos:1087431","http://www.tropicos.org/Specimen/1087431","Peltogyne catingae Ducke",NA,NA
"19","2008-05-27T22:02:00.000+0000","MO","MO","1087432","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","D. Cardenas (COAH)","1996-01-01T00:00:00.000+0000",NA,"Cárdenas López 6856",NA,"Dayron Cárdenas L.|et al.",1995,11,20,"Colombia","Caquetá",NA,"Bocas del Yavillaré, 5 km arriba de la desembocadura al Yavilla, Bmh-T. Bosque maduro; superficie estructural ondulada. terrazas.",NA,NA,NA,"urn:catalog:MO:Tropicos:1087432","http://www.tropicos.org/Specimen/1087432","Peltogyne catingae Ducke",NA,NA
"20",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","37813","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke",NA,NA,NA,"8850",NA,"Cárdenas, D.",1995,11,21,"Colombia","Caquetá",NA,NA,-72.14167,0.00027,"Ejemplar botánico","SINCHI:COAH:37813",NA,"Peltogyne catingae Ducke",NA,NA
"21",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","10217","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas. D.","2000-01-01T00:00:00.000+0000",NA,"833",NA,"Sánchez. M.",1988,6,17,"Colombia","Amazonas",NA,"margen izq. río Caquetá (bajando). frente a la isla Morrocoy. 1.2km Tra 87",-72.11867,-0.5405,"Ejemplar botánico","SINCHI:COAH:10217",NA,"Peltogyne catingae Ducke",NA,NA
"22",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","9916","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, D.","2004-03-01T00:00:00.000+0000",NA,"1763",NA,"Sánchez, M.",1988,11,29,"Colombia","Caquetá",NA,"río Caquetá, mesa de arenisca, W del cñ. Paujíl, W de Araracuara (56)",-72.46611,-0.56388,"Ejemplar botánico","SINCHI:COAH:9916",NA,"Peltogyne catingae Ducke",NA,NA
"23",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","9924","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Cárdenas, D.","2004-03-01T00:00:00.000+0000",NA,"1763",NA,"Sánchez, M.",1988,11,29,"Colombia","Caquetá",NA,"río Caquetá, mesa de arenisca, W del cñ. Paujíl, W de Araracuara (56)",-72.46611,-0.56388,"Ejemplar botánico","SINCHI:COAH:9924",NA,"Peltogyne catingae Ducke",NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6002","Peltogyne catingae subsp. glabra (W.A.Rodrigues) M.F.Silva","Fabaceae","Peltogyne","catingae","glabra","subsp. glabra (W.A.Rodrigues) M.F.Silva",NA,NA,NA,"INPA6002",NA,NA,1957,11,22,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:240454",NA,"Peltogyne catingae subsp. glabra (W.A.Rodrigues) M.F.Silva",NA,NA
"25",NA,"US","Botany","1996827","Peltogyne catingae subsp. catingae","Fabaceae","Peltogyne","catingae","catingae","subsp. catingae",NA,NA,NA,"9517",NA,"R. E. Schultes & F. Lopéz",1947,12,27,"Colombia","Vaupés",NA,"Rio Negro, vicinity of Piedra de Cocui",NA,NA,NA,"http://n2t.net/ark:/65665/35e8aa0d5-2d2f-4880-93d0-7b80f780af70",NA,"Peltogyne catingae subsp. catingae",NA,NA
"26",NA,NA,"Botany","U.1316334","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke",NA,NA,NA,NA,NA,"Schultes RE; López F",1947,12,27,"Colombia",NA,NA,"Plantae Colombianae, Vaupes, Rio Negro, vicinity of Piedra de Cocui.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1316334",NA,"Peltogyne catingae Ducke",NA,NA
"27","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","53620","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Silva, M.F. da","1975-01-01T00:00:00.000+0000",NA,"s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:128",NA,"Peltogyne catingae Ducke",NA,NA
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","53616","Peltogyne catingae Ducke","Fabaceae","Peltogyne","catingae",NA,"Ducke","Silva, M.F. da","1975-10-01T00:00:00.000+0000",NA,"s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:126",NA,"Peltogyne catingae Ducke",NA,NA
