"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-18T15:11:35.000+0000","JBRJ","RB","RB00585676","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE",1497,NA,"Ducke, A.",1940,5,27,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"Mata de t.f. silico-humoso. Árvore máxima. Flores velhas debaixo da árvore em 1.IV.1944.","urn:catalog:JBRJ:RB:585676","Dicymbe heteroxylon Ducke"
"2",NA,"US","Botany","2250365","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE",1497,NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,"Specimen ex herb. United States National Arboretum, transferred to U.S. National Herbarium, 1953 See separate fruit collection 1265","http://n2t.net/ark:/65665/3c362976a-1978-4918-b5cf-f41fabf2fc8e","Dicymbe heteroxylon Ducke"
"3","2017-10-18T14:41:38.000+0000","JBRJ","RB","RB00585677","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE",1497,NA,"Ducke, A.",1940,5,27,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"Mata de t.f. silico-humoso. Árvore máxima. Flores velhas debaixo da árvore em 1.IV.1944.","urn:catalog:JBRJ:RB:585677","Dicymbe heteroxylon Ducke"
"4",NA,"US","Botany","1907234","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE",1497,NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,NA,"http://n2t.net/ark:/65665/30f0dc99a-99c1-41c7-a905-f2fcdab9e1cb","Dicymbe heteroxylon Ducke"
"5","2017-10-18T14:43:22.000+0000","JBRJ","RB","RB00539563","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE",1497,NA,"Ducke, A.",1940,5,27,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"Mata de t.f. silico-humoso. Árvore máxima. Flores velhas debaixo da árvore em 1.IV.1944.","urn:catalog:JBRJ:RB:539563","Dicymbe heteroxylon Ducke"
"6",NA,"US","Botany","2250365","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE",1497,NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,NA,"http://n2t.net/ark:/65665/35d306acd-56d8-4f8e-bb14-80915fb0d2ab","Dicymbe heteroxylon Ducke"
"7",NA,"F","Botany","V0361400F","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE",1497,NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"São Paulo de Olivença",NA,NA,NA,"c2edce98-06e7-4377-b0ea-f029150b0fe1","Dicymbe heteroxylon Ducke"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","234508","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke",NA,1497,NA,"Mike Hopkins",1940,5,27,"Brazil","Amazonas",NA,"Mata do tipo sílico-humoso.",NA,NA,NA,"urn:catalog:inpa:herbarium:217020","Dicymbe heteroxylon Ducke"
"9",NA,"US","Botany","2250366","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE",1497,NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,"Specimen ex herb. United States National Arboretum, transferred to U.S. National Herbarium, 1953","http://n2t.net/ark:/65665/3fc017def-7384-4cf8-a31f-14cb163168a8","Dicymbe heteroxylon Ducke"
"10",NA,"NY","NY","4340","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOTYPE",1497,NA,"W. A. Ducke",1940,5,27,"Brazil","Amazonas",NA,NA,-69.504833,-4.696879,NA,"aa497158-a3aa-4706-942f-42cce7274830","Dicymbe heteroxylon Ducke"
