"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","256700","Amaral, IL do"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","219526","Zartman, CE"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","220195","Zartman, CE"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","186048","Co̻lho, LF"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","146489","S̩rgio, P"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","146473","S̩rgio, P"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","146483","S̩rgio, P"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","146490","S̩rgio, P"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","146521","S̩rgio, P"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","127198","Ferreira, CAC"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","60830","Mota, CDA da"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","60844","Mota, CDA da"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","98636","Rosa, NA"
