"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"HUEFS","233965","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","H.C.de Lima & P.Assunção","2016-01-01",NA,"8204",NA,"Lima, H.C.de",2016,2,18,"brazil","Amazonas","Presidente Figueiredo","Rodovia para Balbina, estrada vicinal do Km 13, Pousada Aldeia Mari-mari, Igarapé Mutum.",-59.909444,-2.016389,"Campinarana florestada.","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HUEFS","160732","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","H.C.de Lima & D.Cardoso","2012-08-01",NA,"2896",NA,"Cardoso, D.",2010,4,28,"brazil","Amazonas","Presidente Figueiredo","Estrada para Balbina. Área particular para balneário.",-59.990467,-1.370028,"Mata de terra firme na beira de igarapé.","Hymenolobium heterocarpum Ducke",NA,"centroide mpo OK","GBIF"
"3",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","231916","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Ramos, J.F.","2010-05-01",NA,"138",NA,"Silva, MCR da",2009,11,11,"brazil","Amazonas","","Reserva Biológica de Uatumã. Cachoeira do Jacaré (entrada).",NA,NA,"","Hymenolobium heterocarpum Ducke",NA,NA,"GBIF"
"4",NA,NA,"HUEFS","143907","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","H.C.de Lima & D.Cardoso","2012-08-01",NA,"13905",NA,"Queiroz, L.P.de",2008,11,8,"brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 286.",-59.974722,-2.929444,"Mata de Terra Firme.","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"5",NA,NA,"HUEFS","143932","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","H.C.de Lima & D.Cardoso","2012-08-01",NA,"13933",NA,"Queiroz, L.P.de",2008,11,10,"brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 100.",-59.974722,-2.929444,"Mata de Terra Firme.","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"6",NA,NA,"HUEFS","143901","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","","",NA,"13899",NA,"Queiroz, L.P.de",2008,11,8,"brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 530.",-59.974722,-2.929444,"Mata de Terra Firme.","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"7",NA,NA,"EAFM","1633","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Assunção, P.","2010-03-10",NA,"476",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"brazil","Amazonas","São Gabriel da Cachoeira","Área da Forca Aerea, Próximo ao Igarapé Mindú.",-67.998749,0.374972,"Floresta de Campinarana. ; HA","Hymenolobium heterocarpum Ducke",NA,"centroide mpo (0) OK","GBIF"
"8",NA,NA,"RB","RB00526820","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","","",NA,"6706",NA,"Haroldo C. de Lima; F. A. Obermuller & E.C. Consuelo",2007,11,11,"brazil","Acre","Mâncio Lima","Rio Moa. Parque Nacional da Serra do Sivisor, Alto de cachoeira. Ar ncondicionado.",-73.668333,-7.451944,"Árvore com 12 m de altura,tronco com casca levemente fissurada,pardacenta,DAP 20 cm. Estéril.Raro.","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"9",NA,NA,"Herbarium","K000893653","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita, R.M.","",NA,"25",NA,"Assunção, P.A.C.L.; Mesquita, M.R.",1997,10,2,"brazil","","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Entre a cozinha e a piscina.",-59.97,-2.88,"Sheet 2/2. Flora da Reserva Ducke. Amazonas, Brasil. Overseas Development Administration.","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"10",NA,NA,"MO","3200590","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita","1998-01-01",NA,"MESQUITA 25",NA,"MESQUITA",1997,10,2,"brazil","Amazonas","","Entre a cozinha e a piscina Floresta de Plato.",-59.96666,-2.88333,"","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"11",NA,NA,"RB","RB00177818","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","R.M. MESQUITA","",NA,"25",NA,"M.R.  MESQUITA;  ET AL",1997,10,2,"brazil","Amazonas","Manaus","ITACOATIARA  .  RES.  FLORESTAL  DUCKE  KNM  26.",-59.966667,-2.883333,"ÁRV.    TRONCO TUORTUOSO , 10 M   DAP= 20 CM . BASERETA  COM SSAPOPEMAS  ASSIMÉTRICAS , CÔNCAVAS  , RAMIFICADAS     . RITIDOMA  MARROM CLARO , COM LENTICELAS  LNEARES  , AGRUPADAS HORIZ.","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"12",NA,NA,"RB","RB00177794","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","","",NA,"689",NA,"P.A.C.L. ASSUNÇÃO; E.DA. C. PEREIRA  ET AL",1997,10,2,"brazil","Amazonas","Manaus","ITACOATIARA  .  RESERVA  FLORESTAL  DUCKE  KM  26  .",-59.966667,-2.883333,"ÁRVORE  . RÁQUIS  MARROM ,  BRÁCTEAS , ESTIPÚLAS   VERM  -AMARELAS . CÁLICE  ESCURO PÉTALAS  VINÁCEAS , ANDROCEU  BRANCO  , GINECEU  AMAREL0- ESV.  COM MANCHAS  VERM .  NA SEXTREMIDADES","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"13",NA,NA,"SP","332481","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita, MR","1998-01-01",NA,"756",NA,"Assunção, PACL; Silva, CF; Pinheiro, ZA",1997,12,11,"brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, km 26. Floresta de Platô. Solo areno-argiloso. &nf;Planta fichada: 4761-07",-59.966667,-2.883333,"","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"14",NA,NA,"Herbarium","K000893647","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita, R.M.","",NA,"756",NA,"Pinheiro, Z.A.; Assunção, P.A.C.L.; Silva, C.F.",1997,12,11,"brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Planta fichada: 4761-07.",-59.97,-2.88,"Flora da Reserva Ducke","Hymenolobium heterocarpum Ducke",NA,"original coordinates OK","GBIF"
"15",NA,NA,"Herbarium","K000893646","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita, R.M.","",NA,"1794",NA,"Ribeiro, J.E.L.S.; Assunção, P.A.C.L.; Silva, C.F.",1996,1,31,"brazil","","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.97,-2.88,"Flora da Reserva Ducke Amazonas, Brasil. Instituto Nacional de Pesquisas da Amazônia. Overseas Development Administration","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"16",NA,NA,"Botany","U.1246848","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita RM","1998-01-01",NA,"",NA,"Ribeiro JELS; Assunção PACL; Silva CF da",1996,1,31,"brazil","Amazonas","","",-59.966667,-2.883333,"","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"17",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Mesquita, M.R.","1998-01-01",NA,"14",NA,"Setz, EZP",1995,9,28,"brazil","Amazonas","","Reserva Florestal Adolfo Ducke",-59.97,-2.883333,"","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"18",NA,NA,"MO","3198965","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","Aymard","1995-01-01",NA,"Mota 54",NA,"C.D.A. da Mota|D.D. Coelho",1991,3,25,"brazil","Amazonas","","Manaus, Reserva Ducke, próximo a margem do Igarapé; mata de terra firme; solo arenoso.",-59.95,-2.95,"","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"19",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","162170","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","","",NA,"54",NA,"Mota, CDA da",1991,3,26,"brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Ducke, próximo a margem do igarapé",-59.97,-2.883333,"","Hymenolobium heterocarpum Ducke",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"20",NA,NA,"UFACPZ","13367","Hymenolobium heterocarpum Ducke",NA,"Fabaceae","Hymenolobium","heterocarpum",NA,"Ducke","","",NA,"51",NA,"Veloso, A. O. D.",1990,9,15,"brazil","Acre","","",NA,NA,"","Hymenolobium heterocarpum Ducke",NA,NA,"GBIF"
