"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","RB","RB01372648","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","V.F. Mansano","","","271","","K.S. Valdemarin; T.B. Flores; H.J.T. Muniz","2016","11","23","brazil","São Paulo","Angatuba","Bairro Guareí Velho. Propriedade do Zé Branco. Coordenadas geográficas: -23.483182 LAT, 48.51116 LONG.","-48.458998","-23.436054","","Exostyles godoyensis Soares-Silva & Mansano","","centroide mpo","GBIF"
"2","","","FUEL","48143","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","Francisco, EM","2010-10-01","","113","","Rossetto, EFS; Francisco, EM","2010","10","14","brazil","Paraná","Jundiaí do Sul","Mata do Ibiti, interior da mata","-50.262222","-23.420778","Árvore, frutos maduros marrons e carnosos.","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
"3","","","CEN","77003","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","E. M. Francisco","","","113","","E. F. S. Rossetto","2010","10","14","brazil","Paraná","JUNDIAI DO SUL","Brasil - Paraná - Jundiaí do Sul - Mata do Ibiti","-50.262222","-23.420555","Àrvore, frutos maduros marons e carnosos, coletada no interior da mata. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal - Herbário FUEL Nº 48.143","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
"4","","","SPSF","52192","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","R.L.R.Santos","2010-01-02","","93","","R.L.R.Santos & T.M.Ribeiro & R.T.Polisel","2009","2","10","brazil","São Paulo","Itaberá","Estação Ecológica","-49.144167","-23.833889","COLETA: Árvore de 13m de altura. Frutos maduros, indivíduo 5903 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
"5","","","CVRD","14631","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","A.O.S. Vieira","2010-05-06","","278","","Francisco, E.M.","2009","5","29","brazil","Paraná","LONDRINA","","-51.110175","-23.515282","<ll>dwc_commonname:</ll> Vargem do godoy","Exostyles godoyensis Soares-Silva & Mansano","","centroide mpo","GBIF"
"6","","","FUEL","46950","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","Vieira, AOS","2010-05-06","","278","","Francisco, EM","2009","5","29","brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy, interior da mata","-51.233333","-23.433333","Árvore 25m alt.; flor rosa.","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
"7","","","FUEL","46601","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","","","","27","","Rossetto, EFS; et al.","2009","8","7","brazil","Paraná","Jundiaí do Sul","Mata do Cruzeiro, interior de fragmento","-50.263694","-23.433167","Árvore, sem estruturas reprodutivas.","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
"8","","","SPSF","47277","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","","","","1009","","R.T.Polisel & N.M.Ivanauskas & T.M.Ribeiro & D.Souza","2009","11","7","brazil","São Paulo","Itaberá","Estação Ecológica","-49.136944","-23.861944","COLETA: Indivíduo 6485 da fitossociologia.; GEOGRAFIA: No sub-bosque de floresta com araucária. (SAD 70, Zona 23k);","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
"9","","","MBM","347924","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","Carneiro, J","","","1650","","Carneiro, J","2007","6","30","brazil","Paraná","Jundiaí do Sul","Mata do Cruzeiro","-50.232122","-23.47341","ÁRvore, 15m. Mata primária","Exostyles godoyensis Soares-Silva & Mansano","","centroide mpo (0)","GBIF"
"10","","","SPSF","38649","Exostyles godoyensis Soares-Silva & Mansano","","Fabaceae","Exostyles","godoyensis","","Soares-Silva & Mansano","J.B.Baitello","2008-02-15","","1892","","J.B.Baitello & O.T. Aguiar & C.R.Lima","2007","8","29","brazil","São Paulo","Paranapanema","Estação Ecológica de Paranapanema","-48.731389","-23.524167","COLETA: Árvore 12m, anteras marrom avermelhadas.; GEOGRAFIA: Trilha 03.&nf;Margem do rio Santa Helena.;","Exostyles godoyensis Soares-Silva & Mansano","","original coordinates","GBIF"
