"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"13","2014-07-07T22:50:23.000+0000","JBRJ","RB","RB00695419","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Vidal Mansano",NA,NA,"594",NA,"E.M.Saddi; João Henrique Martins, Roni Chaves & Kleber Silva",2011,11,25,"Brazil","Minas Gerais","Mateus Leme","Parcela P26 dos estudos para o EIA do Complexo Serra Azul.",-44.389444,-20.094167,"Arvoreta de aproximadamente 3m de altura. Frutos verdes coletados no tronco da árvore.","urn:catalog:JBRJ:RB:695419",NA,"Swartzia multijuga Vogel"
"14",NA,"UNITINS","HUTO","4179","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan",NA,NA,NA,"2480",NA,"Oliveira, F.C.A.",2010,5,22,"Brazil","Tocantins","Araguatins","Bacia do Araguaia. Sub-bacia do rio Araguaia. Fazenda Refúgio. Rio Araguaia. Solo arenoso branco. Relevo branco",-48.285556,-5.508611,"Árvore com cerca de 7 m de altura e 27 cm DAP. Casca escamosa. Folhas cartáceas, discolores. Botões florais cor verde. Flores brancas; Palmeiral na borda de estrada","BRA:UNITINS:HUTO:0000004179",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan"
"15","2017-10-18T14:30:06.000+0000","JBRJ","RB","RB00703846","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan","Fonseca, ML",NA,NA,"2456",NA,"Oliveira, FCA; Marcollo, JF; Parente, HM & Fonseca, JS",2010,5,21,"Brazil","Tocantins","São Bento do Tocantins","Folha: SB-22-X-D. Bacia do Araguaia. Sub-bacia: rio Araguaia (A-1, área 5, pto 586) . Rio São Martins.",-48.023333,-5.895555,"Árvore ciófita ca. 10m altura e 18 cm DAP. Casca escamosa. Folhas catáceas, discolores. Frutos imaturos cor verde.","urn:catalog:JBRJ:RB:703846",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan"
"16",NA,"USP","SPF","222346","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Siniscalchi, CM","2015-09-01T00:00:00.000+0000",NA,"352",NA,"Castro, JP",2010,5,31,"Brazil","Minas Gerais","Santana do Riacho","Localizada no morro da pedreira.",-43.610853,-19.313347,NA,"BRA:USP:SPF:0000222346",NA,"Swartzia multijuga Vogel"
"19",NA,"UNITINS","HUTO","3955","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan",NA,NA,NA,"2313",NA,"Oliveira, F.C.A.",2010,5,19,"Brazil","Tocantins","Darcinópolis","Bacia do Araguaia. Sub-bacia do ribeirão Corda. Solo arenoso escuro. Relevo inclinado",-47.910833,-6.684167,"Árvore com cerca de 7 m de altura e 20 cm DAP. Casca fissurada. Folhas cartáceas. Frutos imaturos cor verde; Floresta de galeria (beira de grota)","BRA:UNITINS:HUTO:0000003955",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan"
"21",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","131522","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"30",NA,"Moreira, NC; Borges, KS; Schall, B; Gomes, F; Rodrigues, JG",2009,3,29,"Brazil","Minas Gerais","Ribeirão das Neves","Condomínio Canto dos Pássaros",-44.050833,-19.825,"Arbórea, ca.3m; beira de mata; flores brancas, inflorescência insere-se no tronco","BRA:UFMG:BHCB:0000131522",NA,"Swartzia multijuga Vogel"
"22",NA,"UEFS","HUEFS","149439","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V.F.Mansano","2014-10-01T00:00:00.000+0000",NA,"2529",NA,"Cardoso, D.",2009,4,25,"Brazil","Goiás","Alto Paraíso de Goiás","ca. 5 Km de Alto Paraíso de Goiás em estrada de terra para Nova Roma.",-47.489444,-14.105833,"Campo cerrado com árvores esparsas.","BRA:UEFS:HUEFS:0000149439",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"24",NA,"FZB-BH","BHZB","7504","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","R.C.Mota","2009-01-01T00:00:00.000+0000",NA,NA,NA,"Santos, E.",2009,4,15,"Brazil","Mg","Contagem","Bacia do Córrego do Banguelo",NA,NA,"; Habitat: Mata Secundária; Flor: Flor Branca.; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000007504",NA,"Swartzia multijuga Vogel"
"25",NA,"Cenargen","CEN","99258","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","B. M. T. Walter",NA,NA,"14817",NA,"Glocimar Pereira-Silva",2009,11,26,"Brazil","To","BABACULANDIA","Estrada de acesso ao rio Tocantins, a leste da ferrovia Norte Sul, ao sul da Ilha de São José.",-47.6,-7.3225,"Frutos para a carpoteca. Área de influência direta (lago).","BRA:Cenargen:CEN:0000099258",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"26","2015-05-22T14:46:39.000+0000","JBRJ","RB","RB00605247","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F. Mansano","2012-01-26T00:00:00.000+0000",NA,"2286",NA,"D.C. Zappi",2009,11,7,"Brazil","Minas Gerais","Santana de Pirapama","Distr. de São José da Cachoeira (Inhame), Estrada que liga Faz. Toucan Cipó ao Rio Cipó. .",-45.168889,-18.993055,"Árvore 10 cm dap, cauliflora, frutos verdes 5-15 cm compr. sementes 3 cm compr, a arrendondadas, com arilo amarelo.","urn:catalog:JBRJ:RB:605247",NA,"Swartzia multijuga Vogel"
"27","2015-05-22T14:46:39.000+0000","JBRJ","RB","RB00605250","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F. Mansano","2012-01-26T00:00:00.000+0000",NA,"4174",NA,"W. Milliken; Lewis.G.P & Flores, T",2009,11,29,"Brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, acesso por Inhame, Fazendas a norte da Faz. Inhame.",-43.8,-20.448889,"Árvore 5 cm, diam, frutos colhidos no solo.","urn:catalog:JBRJ:RB:605250",NA,"Swartzia multijuga Vogel"
"28",NA,"Reserva Natural Vale (CVRD)","CVRD","12798","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Vidal de Freitas Mansano e  Rafael Barbosa Pinto","2011-01-21T00:00:00.000+0000",NA,"6515",NA,"Folli, D.A.",2009,12,10,"Brazil","Es","PINHEIROS",NA,-40.163502,-18.356887,"<ll>dwc_commonname:</ll> Saco de macaco","BRA:CVRD:CVRD:0000012798",NA,"Swartzia multijuga Vogel"
"29","2017-10-06T20:59:41.000+0000","JBRJ","RB","RB00604474","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Vidal de Freitas Mansano & Rafael Barbosa Pinto","2011-01-21T00:00:00.000+0000",NA,"6515",NA,"D.A. Folli",2009,12,10,"Brazil","Espírito Santo","Pinheiros",NA,NA,NA,"Porte arbóreo. Fruto maduro verde claro, fruto imaturo verde claro. Exsudação seiva incolor. Descamação ausente. Casca áspera. Fuste cilíndrico com 5 metros de altura. CAP. do fuste 30 centímetros. Copa com 3 metros de diâmetro. Coordenadas UTM 23K 377072 - 7969936","urn:catalog:JBRJ:RB:604474",NA,"Swartzia multijuga Vogel"
"30","2017-10-19T07:35:00.000+0000","JBRJ","RB","RB00521337","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"558",NA,"V.F. Mansano; V.F. Mansano, E.F. Guimarães, F. Filardi, L. Araújo e G. Heiden",2008,1,19,"Brazil","São Paulo","Pinheiros","Fazenda de pastagem, próximo a Reserva Natural Victório Orletti. Árvore 4m, em pastagem aberta, frutos imaturos verdes, maduros amarelados, sementes beges.",-40.202778,-18.365278,NA,"urn:catalog:JBRJ:RB:521337",NA,"Swartzia multijuga Vogel"
"31",NA,"UEFS","HUEFS","140355","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F.Mansano","2014-10-01T00:00:00.000+0000",NA,"1654",NA,"Oliveira, R.P.",2008,9,8,"Brazil","Minas Gerais",NA,"Entre Macarani e Itapetinga, ca. de 20 km de Macarini.",-40.423056,-15.568333,"Vegetação antropizada.","BRA:UEFS:HUEFS:0000140355",NA,"Swartzia multijuga Vogel"
"32",NA,"UNITINS","HUTO","2937","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan","Ribeiro, R.D.","2010-04-01T00:00:00.000+0000",NA,"6276",NA,"Mendonça, R.C.",2008,10,17,"Brazil","Tocantins","Almas","Bacia do Tocantins. Sub-bacia do Manuel Alves da Natividade. Solo arenoso. Relevo levemente inclinado",-47.118083,-11.450694,"Árvore 10 m de altura e 20 cm DAP. Tronco com casca fissurada. Folhas cartáceas. Frutos imaturos cor verde-escuro, semente com arilo amarelo-escuro (semelhante a gordura); Floresta de galeria","BRA:UNITINS:HUTO:0000002937",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan"
"33",NA,"Cenargen","CEN","97329","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","B. M. T. Walter",NA,NA,"5097",NA,"Anderson Cássio Sevilha",2008,12,13,"Brazil","Mg","RIO PARDO DE MINAS","Próximo à casa caída.",-42.603333,-15.968055,"Botões florais castanhos.","BRA:Cenargen:CEN:0000097329",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"34",NA,"Cenargen","CEN","99453","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","B. M. T. Walter",NA,NA,"13832",NA,"Glocimar Pereira-Silva",2008,12,4,"Brazil","To","PALMEIRAS DO TOCANTINS","Margem direita do rio Tocantins.",-47.485,-6.6275,"Área de influência direta (lago).","BRA:Cenargen:CEN:0000099453",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"35",NA,"Cenargen","CEN","67559","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"11317",NA,"Glocimar Pereira-Silva",2007,3,8,"Brazil","Ma","ESTREITO","Canteiro de obras próximo a pedreira.",-47.455833,-6.590278,"Área de influência direta (canteiro).","BRA:Cenargen:CEN:0000067559",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"36",NA,"Cenargen","CEN","71367","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"11595",NA,"Glocimar Pereira-Silva",2007,3,26,"Brazil","To","PARANA","Estrada de acesso à vila Rosário km 14 (próximo a curso d'água)",-48.178611,-12.876388,"Área de influência indireta.","BRA:Cenargen:CEN:0000071367",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"37",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","130187","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,"2013-11-14T00:00:00.000+0000",NA,"149",NA,"Felix, DF",2007,4,12,"Brazil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada na área administrativa, em frente a diretoria. Área 7.",-43.915972,-19.891611,NA,"BRA:UFMG:BHCB:0000130187",NA,"Swartzia multijuga Vogel"
"38",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","147306","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,"2013-11-14T00:00:00.000+0000",NA,"4669",NA,"Tameirão Neto, E",2007,7,25,"Brazil","Minas Gerais","Governador Valadares","UHE Baguari, Ilha Bonaparte, Rio Corrente Grande.",-42.089722,-19.57,NA,"BRA:UFMG:BHCB:0000147306",NA,"Swartzia multijuga Vogel"
"39",NA,"Cenargen","CEN","69852","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"12242",NA,"Glocimar Pereira-Silva",2007,11,22,"Brazil","To","PALMEIROPOLIS","Estrada de acesso à balsa do Coronel, km 7,5.",-48.339166,-13.066111,"Área de influência indireta.","BRA:Cenargen:CEN:0000069852",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"40",NA,"UnB","UB","121120","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Kuhlmann, M","2007-01-01T00:00:00.000+0000",NA,"18",NA,"Kuhlmann, MP",2007,11,24,"Brazil","Distrito Federal","Brasília","Chácara no Núcleo Rural Guariroba.",-48.196972,-15.845525,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 9m. Fruto amarelo. Zoocórico; Mata de Galeria degradada","BRA:UnB:UB:0000121120",NA,"Swartzia multijuga Vogel"
"42",NA,"USP","SPFW","2507","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F. Mansano 2014",NA,NA,"548",NA,"Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.",2006,1,1,"Brazil","Minas Gerais","Matozinhos","Rio das Vellhas",-43.961111,-19.461944,NA,"BRA:USP:SPFW:0000002507",NA,"Swartzia multijuga Vogel"
"43",NA,"USP","SPFW","2328","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F. Mansano 2014",NA,NA,"2803",NA,"Ceccantini, G.C.T. Freire, G.Q.; Garcia, R.; Jono, V.; Melo Jr, J.C.F.",2006,1,1,"Brazil","Minas Gerais","Matozinhos",NA,-43.985667,-19.471389,NA,"BRA:USP:SPFW:0000002328",NA,"Swartzia multijuga Vogel"
"46",NA,"UEFS","HUEFS","144200","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F.Mansano","2014-10-01T00:00:00.000+0000",NA,"189",NA,"Freire, G.Q.",2006,8,19,"Brazil","Minas Gerais","Matozinhos","Fazenda Cauaia-em frente ao sítio aqueológico.",NA,NA,"Mata Seca.","BRA:UEFS:HUEFS:0000144200",NA,"Swartzia multijuga Vogel"
"48",NA,"Cenargen","CEN","71177","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"11034",NA,"Glocimar Pereira-Silva",2006,10,23,"Brazil","To","PARANA","Entroncamento obra - balsa do Coronel, km 30.",-48.119444,-12.983333,"Área de influência indireta.","BRA:Cenargen:CEN:0000071177",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"49",NA,"Cenargen","CEN","66953","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"9855",NA,"Glocimar Pereira-Silva",2005,3,7,"Brazil","To","PALMEIRANTE","Mata de babaçú na saída de Palmeirante para Barra do Ouro, margem esquerda do rio Tocantins.",-47.936388,-7.864722,"Área de influência direta (lago). Local com muita serrapilheira. Pétalas brancas, cálice verde.","BRA:Cenargen:CEN:0000066953",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"50","2017-10-18T12:21:38.000+0000","JBRJ","RB","RB00533639","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Vidal Freitas Mansano & R.B. Pinto","2009-08-19T00:00:00.000+0000",NA,"3506",NA,"B.A.S. Pereira ; R.F. Haidar, D. Alvarenga & N.R. Oliveira",2005,8,31,"Brazil","Goiás","Goianápolis","Parque Estadual Altamiro de Moura Pacheco-PEAMP.",NA,NA,"Árvore; 6 m de altura & 15 cm DAP. Frutos imaturos cor verde. Ocasional.","urn:catalog:JBRJ:RB:533639",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"51",NA,"UNICAMP","UEC","147018","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"83",NA,"Aguirre, G.H.; et al.",2005,9,22,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",0,0,NA,"BRA:UNICAMP:UEC:0000147018",NA,"Swartzia multijuga Vogel"
"52","2017-09-26T17:07:10.000+0000","JBRJ","RB","RB01368090","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V. Mansano",NA,NA,"5924",NA,"L.S. Leoni; et al.",2004,8,11,"Brazil","Espírito Santo","Pinheiros","Ponte do Parajú, Picada da Peroba- osso",NA,NA,NA,"urn:catalog:JBRJ:RB:1368090",NA,"Swartzia multijuga Vogel"
"55",NA,"Cenargen","CEN","50686","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"7900",NA,"Glocimar Pereira-Silva",2003,6,11,"Brazil","Go","SILVANIA","Fazenda Umuarama.",-48.40028,-16.37389,"Área de Influência Indireta.","BRA:Cenargen:CEN:0000050686",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"56",NA,"Cenargen","CEN","55028","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"2133",NA,"Aécio Amaral-Santos",2003,9,17,"Brazil","Go","ALEXANIA","Estrada para Fazenda 2 Irmãos.",-48.51361,-16.12972,"Frutos na carpoteca.","BRA:Cenargen:CEN:0000055028",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"57","2014-07-22T16:38:29.000+0000","JBRJ","RB","RB00485206","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","B.M. Torke","2008-01-01T00:00:00.000+0000",NA,"134",NA,"A.A. da Luz",2003,10,17,"Brazil","Minas Gerais","Itabira","Estrada Itabira a Granja.",NA,NA,"Terrestre, porte arbóreo, altura total: 6, fuste cilíndrico, altura do fuste: 3, CAP do fuste: 45. Diâmetro da copa: 3. Superfície da casca áspera. Exsudação (seiva) incolor, descamação ausente. Botão verde e flor branca. Fruto maduro amarelo e imaturo verde.","urn:catalog:JBRJ:RB:485206",NA,"Swartzia multijuga Vogel"
"58",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","6304","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Vidal Mansur",NA,NA,"2015",NA,"A. Solórzano; R.R. Oliveira",2002,3,9,"Brazil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim.",0,0,"Obs: Árvore de apróximadamente 6m de altura, com diâmetro a altura do peito de 0,86m.&nf;&nf;Morro da mesa, bacia do rio Camorim, vertente sudoeste.","BRA:PUC-RIO:FCAB:0000006304",NA,"Swartzia multijuga Vogel"
"59",NA,"Cenargen","CEN","43060","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"5147",NA,"Glocimar Pereira-Silva",2001,5,24,"Brazil","Go","MINACU","Estrada de acesso á casa de visitas.",-48.16111,-13.4,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","BRA:Cenargen:CEN:0000043060",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
"60",NA,"USP","SPF","201545","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"25729",NA,"Souza, VC",2001,7,12,"Brazil","Minas Gerais","Grão Mogol",NA,-42.744167,-16.537222,NA,"BRA:USP:SPF:0000201545",NA,"Swartzia multijuga Vogel"
"61",NA,"Cenargen","CEN","43635","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano",NA,NA,"5344",NA,"Glocimar Pereira-Silva",2001,9,17,"Brazil","Go","COLINAS DO SUL","Balsa do Rubão (rio Tocantins) Colinas do Sul, cerca de 14 km da balsa.",-48.14139,-13.78139,"Fruto na carpoteca. Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","BRA:Cenargen:CEN:0000043635",NA,"Swartzia parvipetala (R.S.Cowan) Mansano"
