"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"51",NA,"MBM","MBM","253270","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","760","Carneiro, J",1999,10,20,"Brazil","Paraná","Conselheiro Mairinck","Fazenda Rancho Alegre",0,0,"Árvore, 10m. Floresta; Árvore 10m.; Floresta.","BRA:MBM:MBM:0000253270","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"52",NA,"Universidade Estadual de Londrina, UEL","FUEL","16420","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Forther, H",NA,"PARATYPE","760","Carneiro, J",1999,10,20,"Brazil","Paraná","Conselheiro Mairinck","Fazenda Rancho Alegre",0,0,"Árvore, 10 m.; Floresta","BRA:UEL:FUEL:0000016420","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"53","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892317","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"760","Carneiro, J.",1999,10,20,"Brazil",NA,"Conselheiro Mairinck","Fazenda Rancho Alegre.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000892317","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"54","2016-01-21T16:17:58.000+0000","JBRJ","RB","RB01065381","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","H. Forther",NA,"PARATYPE","760","J. Carneiro",1999,10,20,"Brazil","Paraná","Conselheiro Mairinck","Fazenda Rancho Alegre.",NA,NA,"Árvore 10 m de altura.","urn:catalog:JBRJ:RB:1065381","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"55",NA,"UNITINS","HUTO","5941","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"s.n.","Torezan, J.M.D.",1992,9,22,"Brazil","Paraná","Londrina","Mata do Godoy",0,0,"Árvore com 10 m de alturas. Frutos maduros amarelados comestíveis.","BRA:UNITINS:HUTO:0000005941","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"56",NA,"Universidade Estadual de Londrina, UEL","FUEL","9597","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","s.n.","Torezan, JMD; Silveira, M",1992,9,22,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore com 10m; frutos maduros amarelados comestíveis.","BRA:UEL:FUEL:0000009597","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"57",NA,"IAP","PACA-AGP","102739","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","192","L.H. Soares-Silva",1989,2,17,"Brazil","Pr","Londrina","Mata dos Godoy.",NA,NA,"Árvore com 19 m de altura, botões florais verdes, flores amarelas, escassas.&nf;FUEL 10.725","BRA:IAP:PACA-AGP:0000102739","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"58","2014-07-22T15:03:47.000+0000","JBRJ","RB","RB00459372","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","H. C. de Lima",NA,NA,"192","L. H. Soares; F. Chagas",1989,2,17,"Brazil","Paraná","Londrina","Floresta Godoy.",NA,NA,"Árvore com 19,0 m alt.; botões florais verdes, flores amsrelas, Frequente.","urn:catalog:JBRJ:RB:459372","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"59",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","23258","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"192","L.H. Soares Silva",1989,2,17,"Brazil","Paraná","Londrina","Mata dos Godoy.",NA,NA,"Botão verde, escassa. HABITO:Arbóreo. 19,00 m de altura.;FLOR:Flor amarela.;","BRA:UFMS:CGMS:0000023258","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"60",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA052496","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"192","Soares e Silva, L.H. ; Chagas e Silva, F.",1989,2,17,"Brazil","Paraná","Londrina",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA052496","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"61",NA,"UNICAMP","UEC","145116","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"192","Soares-Silva, L.H.; Chagas e Silva, F.; Chagas e Silva, F.",1989,2,17,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore 19,0 m. de altura; botões florais verdes; flores amarelas, escassa.","BRA:UNICAMP:UEC:0000145116","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"62",NA,"Universidade Estadual de Londrina, UEL","FUEL","10725","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","192","Soares-Silva, LH; Francisco das Chagas e Silva",1989,2,17,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., botões florais verdes, flores amarelas, escassa.","BRA:UEL:FUEL:0000010725","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"63",NA,"IAC","IAC","48523","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,"1989-02-17T00:00:00.000+0000",NA,"192",NA,1989,2,17,"Brazil","Paraná","Londrina","Mata dos Godoy",-51.1628,-23.3103,"PARATYPUS - Bot. J. Lima Soc. (2004) 146: 103 - 106","BRA:IAC:IAC:0000048523","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"64",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","40077","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"192","Soares-Silva, L.H.",1989,2,17,"Brazil","Paraná","Londrina","Mata dos Godoy.",NA,NA,"árvore, flor botão verde, flor amarela e escassa, 19m altura. Recebido do Herbário FUEL Nº 10725.","BRA:UFSC:FLOR:0000040077","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"65",NA,"UEFS","HUEFS","119169","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"192","Silva, L.H.S.",1989,2,17,"Brazil","Paraná","Londrina","Mata dos Godoy.",NA,NA,NA,"BRA:UEFS:HUEFS:0000119169","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"66",NA,"USP","SPF","182624","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Anônimo",NA,"PARATYPE","192","Soares-Silva, LH",1989,2,17,"Brazil","Paraná","Londrina",NA,0,0,NA,"BRA:USP:SPF:0000182624","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"67",NA,"UFSCar","SORO","5270","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"192","Soares - Silva, L.H.; Chagas e Silva, F.",1989,2,17,"Brazil","Paraná","Londrina","Mada dos Godoy",NA,NA,"Árvore, 19 m de alt.; botões florais verdes, flores amarelas, escassa.","BRA:UFSCar:SORO:0000005270","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"68",NA,"UFRGS","ICN","135413","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Soares-Silva, LH",NA,NA,"192","Soares-Silva, LH; Chagas; Silva, F",1989,2,17,"Brazil","Pr","Londrina","Parque Estadual Mata dos Godoy",0,0,"Doação do Herbário FUEL.; Árvore, 19,0m de altura; botões florais verdes; flores amarelas.Escassa","BRA:UFRGS:ICN:0000135413","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"69","2017-10-18T16:52:48.000+0000","JBRJ","RB","RB00540260","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"ISOTYPE","208","Soares-Silva, L.H.; F. Chagas e Silva",1989,6,9,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy.",NA,NA,"Árvore 19 m de alt. Botões florais verdes, flores com petalas brancas","urn:catalog:JBRJ:RB:540260","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"70",NA,"MBM","MBM","299258","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Soares-Silva, LH","2003-01-01T00:00:00.000+0000","ISOTYPE","208","Soares-Silva, LH; Chagas; Silva, F",1989,6,9,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore, 19,0m de alt., botões florais verdes, flores com pétalas brancas, escassa.; Árvore, 19,0m de alt., botões florais verdes, flores com pétalas brancas.","BRA:MBM:MBM:0000299258","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"71",NA,"UTFPR","DVPR","1500","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"208","Soares-Silva, L.H.; Chagas; Silva, F.; Chagas; Silva, F.",1989,6,9,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore 19 m de alt., botões florais verdes, flores com pétalas bancas, escassa.","BRA:UTFPR:DVPR:0000001500","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"72",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","3544","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"(208)","Soares- Silva",1989,6,9,"Brazil","Paraná","Londrina",NA,0,0,"FUEL 10724; Com flor.; Arbórea; HABITAT: Arbórea; DESC: Com flor.","BRA:UNICENTRO:HUCO:0000003544","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"73",NA,"UFPE","UFP","83277","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"208","Soares-Silva, L.H.",1989,6,9,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"DESC:Árvore, 19,0 m de alt, botões florais verdes, flores com pétalas brancas, escassa.;","BRA:UFPE:UFP:0000083277","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"74",NA,"Universidade Estadual de Londrina, UEL","FUEL","10724","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"ISOTYPE","208","Soares-Silva, LH; Francisco das Chagas e Silva",1989,6,9,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., botões florais verdes, flores com pétalas brancas, escassa.","BRA:UEL:FUEL:0000010724","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"75",NA,"UnB","UB","14462","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Soares-Silva, LH",NA,"HOLOTYPE","208","Soares-Silva, LH; Chagas e Silva, FC",1989,6,9,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Botões florais verdes, flores com pétalas brancas.; Árvore 19m; .","BRA:UnB:UB:0000014462","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"76",NA,"Universidade Estadual de Londrina, UEL","FUEL","10723","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","222","Soares-Silva, LH; Francisco das Chagas e Silva",1989,7,21,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., flores brancas, fruto imaturo verde, escassa.","BRA:UEL:FUEL:0000010723","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"77",NA,"MBM","MBM","322582","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","228","Soares-Silva, LH; Chagas; Silva, F",1989,8,30,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore, 19,0 m de alt., frutos imaturos verdes, escassa; Árvore, 19,0 m de alt., frutos imaturos verdes.","BRA:MBM:MBM:0000322582","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"78",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","16993","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"228","L.H. Soares e Silva",1989,8,30,"Brazil","Pr","Londrina","Mata dos Godoy",NA,NA,"árvore, 19 m de alt., frutos imaturos verdes, escassa.","BRA:UTFPR:HCF:0000016993","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"79",NA,"UFMA","MAR","9554","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"226","SOARES-SILVA, L. H. e CHAGAS E SILVA, F.",1989,8,4,"Brazil","Paraná","Londrina","Mata dos Godoy",-51.162778,-23.310556,"Árvore, 19m de alt., frutos imaturos verdes.","BRA:UFMA:MAR:0000009554","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"80","2017-10-19T10:41:47.000+0000","JBRJ","RB","RB00540110","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano, V.F.",NA,"PARATYPE","228","Soares e Silva, L.H.; Chagas & Silva, F.",1989,8,30,"Brazil","Paraná","Londrina","Floresta do Godoy.",NA,NA,"árvore com 19 m de altura, frutos imaturos verde, escassa","urn:catalog:JBRJ:RB:540110","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"81",NA,"UNICAMP","UEC","145117","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"228","Soares-Silva, L.H.; Chagas e Silva, F.; Chagas e Silva, F.",1989,8,30,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0 m. de altura; frutos imaturos verdes, escassa.","BRA:UNICAMP:UEC:0000145117","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"82",NA,"Instituto de Botânica, IBT","SP","386553","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano, VF","2004-01-01T00:00:00.000+0000","PARATYPE","228","Soares Silva, LH; Chagas; Silva, F",1989,8,30,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19 m alt., frutos imaturos verdes, escassa","BRA:IBt:SP:0000386553","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"83",NA,"Universidade Estadual de Londrina, UEL","FUEL","10720","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","228","Soares-Silva, LH; Francisco das Chagas e Silva",1989,8,30,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., frutos imaturos verdes, escassa.","BRA:UEL:FUEL:0000010720","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"84","2017-10-19T10:54:17.000+0000","JBRJ","RB","RB00540262","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano, V.F.","2006-11-28T00:00:00.000+0000","PARATYPE","226","Soares-Silva, L.H.; F. Chagas e Silva",1989,8,4,"Brazil","Paraná","Londrina","Floresta Godoy.",NA,NA,"árvore com 19m de alt. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:540262","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"85",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","3545","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"(228)","Soares- Silva",1989,8,30,"Brazil","Paraná","Londrina",NA,0,0,"FUEL 10720; Com flor.; Arbórea; HABITAT: Arbórea; DESC: Com flor.","BRA:UNICENTRO:HUCO:0000003545","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"86",NA,"Universidade do Estado de Mato Grosso (UNEMAT)","HPAN","3876","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Soares-Silva, LH","2003-10-01T00:00:00.000+0000","PARATYPE","226","Soares-Silva, LH; Silva, FC",1989,8,4,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",-51.24175,-23.441389,"Amostra recebida do Herbário da Universidade Estadual de Londrina (FUEL nº 10722) como permuta conforme descrito na guia de remessa 61/2015 de 11 de dezembro de 2015.","BRA:UNEMAT:HPAN:0000003876","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"87",NA,"UEFS","HUEFS","119168","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"228","Silva, L.H.S.",1989,8,30,"Brazil","Paraná","Londrina","Mata dos Godoy.",NA,NA,NA,"BRA:UEFS:HUEFS:0000119168","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"88",NA,"Universidade Estadual de Londrina, UEL","FUEL","10722","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","226","Soares-Silva, LH; Francisco das Chagas e Silva",1989,8,4,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., frutos imaturos verdes.","BRA:UEL:FUEL:0000010722","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"89","2017-10-19T14:01:13.000+0000","JBRJ","RB","RB00547684","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano, V.F.","2006-11-28T00:00:00.000+0000","PARATYPE","260","Soares-Silva, L.H.; F. Chagas e Silva",1989,9,22,"Brazil","Paraná","Londrina","Floresta Godoy.",NA,NA,"árvore com 19,0m de altura, flores cremes, frutos imaturos verdes, rara","urn:catalog:JBRJ:RB:547684","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"90",NA,"MN","R-TIPOS","211393","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"260","Soares-Silva, L.H.",1989,9,22,"Brazil","Paraná","Londrina","Mata dos Godoy",NA,NA,NA,"BRA:MN:R-TIPOS:0000211393","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"91",NA,"UNICAMP","UEC","157557","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Soares-Silva, L.H.","2003-01-01T00:00:00.000+0000",NA,"260","Soares-Silva, L.H.; Chagas e Silva, F.",1989,9,22,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore, 1,90 m de alt., frutos imaturos verdes, raras","BRA:UNICAMP:UEC:0000157557","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"92",NA,"MBM","MBM","322581","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","260","Soares-Silva, LH; Chagas; Silva, F",1989,9,22,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore, 19,0 m de alt.; frutos imaturos verdes, raras.; Árvore, 19,0 m de alt.; frutos imaturos verdes, raras.","BRA:MBM:MBM:0000322581","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"93","2017-10-19T14:06:11.000+0000","JBRJ","RB","RB00540263","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","V.F. Mansano","2006-11-28T00:00:00.000+0000","PARATYPE","260","Soares-Silva, L.H.; Chagas. F. & Silva",1989,9,22,"Brazil","Paraná","Londrina","Floresta Godoy.",NA,NA,"Árvore com 19,0m de altura, flores cremes, frutos imaturos verdes, rara","urn:catalog:JBRJ:RB:540263","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"94",NA,"MN","R-TIPOS","211393A","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"260","Soares-Silva, L.H.",1989,9,22,"Brazil","Paraná","Londrina","Mata dos Godoy",NA,NA,NA,"BRA:MN:R-TIPOS:000211393A","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"95",NA,"Universidade Estadual de Londrina, UEL","FUEL","10719","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,"PARATYPE","260","Soares-Silva, LH; Francisco das Chagas e Silva",1989,9,22,"Brazil","Paraná","Londrina","Mata dos Godoy",0,0,"Árvore, 19,0m de alt., frutos imaturos verdes, raras.","BRA:UEL:FUEL:0000010719","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"96","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892319","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Lewis, G.P.",NA,NA,"2335","Lindeman, J.C.; Haas, J.H.",1966,8,16,"Brazil",NA,NA,"Forest on crest and slope of ridge near Casa Branca, ca.10km W of Cêrro Azul .",NA,NA,"Herb. Acad. Rheno-Trai./Escola Nac. de Florestas. Wood sample no. U 13679","http://specimens.kew.org/herbarium/K000892319","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"97","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892318","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Lewis, G.P.",NA,NA,"2335","Lindeman, J.C.; Haas, J.H.",1966,8,16,"Brazil",NA,NA,"Near Casa Branca, ca. 10km W of Cêrro Azul.",NA,NA,"Sheet 1/2. Wood sample n° U 13679. Flora Brasiliae Australis","http://specimens.kew.org/herbarium/K000892318","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"98",NA,NA,"Botany","U.1243936","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano VF",NA,NA,NA,"Lindeman JC; Haas JH de",1966,8,16,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1243936","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"99",NA,NA,"Botany","U.1243938","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano VF",NA,NA,NA,"Lindeman JC; Haas JH de",1966,8,6,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1243938","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"100",NA,NA,"Botany","U.1243937","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","Mansano VF",NA,NA,NA,"Lindeman JC; Haas JH de",1966,8,6,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1243937","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"101",NA,"FUEL","HERB","150666","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","-",NA,NA,NA,"Soares-Silva, L. H.",NA,NA,NA,"Brazil","Paraná",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"102",NA,NA,"Botany","U  0079625","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200079625","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"103",NA,"UB","HERB","150665","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","-",NA,NA,NA,"Soares-Silva, L. H.",NA,NA,NA,"Brazil","Paraná",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"104","2013-02-25T00:00:00.000+0000","K","Herbarium","K000892327","Exostyles godoyensis Soares-Silva & Mansano","cf.","Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano",NA,NA,NA,"s.n.","Kuhlmann, J.G.",NA,NA,NA,"Brazil",NA,"Rio de Janeiro","Ad urbem silvis Trapicheiro.",NA,NA,"RB16315","http://specimens.kew.org/herbarium/K000892327","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
"105",NA,"RB","HERB","150667","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis","Soares-Silva & Mansano","-",NA,NA,NA,"Soares-Silva, L. H.",NA,NA,NA,"Brazil","Paraná",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Exostyles godoyensis Soares-Silva & Mansano",NA,NA,NA,NA
