"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01372648","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","V.F. Mansano","",NA,"271",NA,"K.S. Valdemarin; T.B. Flores; H.J.T. Muniz",2016,11,23,"brazil","São Paulo","Angatuba","Bairro Guareí Velho. Propriedade do Zé Branco. Coordenadas geográficas: -23.483182 LAT, 48.51116 LONG.",-48.458998,-23.436054,"","Exostyles godoyensis Soares-Silva & Mansano",NA,"centroide mpo OK","GBIF"
"2",NA,NA,"FUEL","48143","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","Francisco, EM","2010-10-01",NA,"113",NA,"Rossetto, EFS; Francisco, EM",2010,10,14,"brazil","Paraná","Jundiaí do Sul","Mata do Ibiti, interior da mata",-50.262222,-23.420778,"Árvore, frutos maduros marrons e carnosos.","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"3",NA,NA,"CEN","77003","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","E. M. Francisco","",NA,"113",NA,"E. F. S. Rossetto",2010,10,14,"brazil","Paraná","JUNDIAI DO SUL","Brasil - Paraná - Jundiaí do Sul - Mata do Ibiti",-50.262222,-23.420555,"Àrvore, frutos maduros marons e carnosos, coletada no interior da mata. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal - Herbário FUEL Nº 48.143","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"4",NA,NA,"SPSF","52192","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","R.L.R.Santos","2010-01-02",NA,"93",NA,"R.L.R.Santos & T.M.Ribeiro & R.T.Polisel",2009,2,10,"brazil","São Paulo","Itaberá","Estação Ecológica",-49.144167,-23.833889,"COLETA: Árvore de 13m de altura. Frutos maduros, indivíduo 5903 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"5",NA,NA,"CVRD","14631","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","A.O.S. Vieira","2010-05-06",NA,"278",NA,"Francisco, E.M.",2009,5,29,"brazil","Paraná","LONDRINA","",-51.110175,-23.515282,"<ll>dwc_commonname:</ll> Vargem do godoy","Exostyles godoyensis Soares-Silva & Mansano",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"FUEL","46950","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","Vieira, AOS","2010-05-06",NA,"278",NA,"Francisco, EM",2009,5,29,"brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy, interior da mata",-51.233333,-23.433333,"Árvore 25m alt.; flor rosa.","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"7",NA,NA,"FUEL","46601","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","","",NA,"27",NA,"Rossetto, EFS; et al.",2009,8,7,"brazil","Paraná","Jundiaí do Sul","Mata do Cruzeiro, interior de fragmento",-50.263694,-23.433167,"Árvore, sem estruturas reprodutivas.","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"8",NA,NA,"SPSF","47277","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","","",NA,"1009",NA,"R.T.Polisel & N.M.Ivanauskas & T.M.Ribeiro & D.Souza",2009,11,7,"brazil","São Paulo","Itaberá","Estação Ecológica",-49.136944,-23.861944,"COLETA: Indivíduo 6485 da fitossociologia.; GEOGRAFIA: No sub-bosque de floresta com araucária. (SAD 70, Zona 23k);","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"9",NA,NA,"MBM","347924","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","Carneiro, J","",NA,"1650",NA,"Carneiro, J",2007,6,30,"brazil","Paraná","Jundiaí do Sul","Mata do Cruzeiro",-50.232122,-23.47341,"ÁRvore, 15m. Mata primária","Exostyles godoyensis Soares-Silva & Mansano",NA,"centroide mpo (0) OK","GBIF"
"10",NA,NA,"SPSF","38649","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","J.B.Baitello","2008-02-15",NA,"1892",NA,"J.B.Baitello & O.T. Aguiar & C.R.Lima",2007,8,29,"brazil","São Paulo","Paranapanema","Estação Ecológica de Paranapanema",-48.731389,-23.524167,"COLETA: Árvore 12m, anteras marrom avermelhadas.; GEOGRAFIA: Trilha 03.&nf;Margem do rio Santa Helena.;","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"11",NA,NA,"UEC","156655","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","Baitello, J.B.","2007-09-26",NA,"60",NA,"Lima, C.R.; Pastore, J.F.B.; Baitello, J.B.; Bueno, D.F.",2007,9,26,"brazil","São Paulo","Paranapanema","Estação Ecológica, Trilha C.",-48.732778,-23.525278,"Árvore 12m altura, fruto imaturos verdes.","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"12",NA,NA,"SPSF","38717","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","J.B.Baitello","2007-09-26",NA,"60",NA,"C.R.Lima & J. A. Pastore & J.B.Baitello & D.F.Bueno",2007,9,26,"brazil","São Paulo","Paranapanema","Estação Ecológica de Paranapanema",-48.732778,-23.525278,"COLETA: Árvore 12m, frutos imaturos verdes.; GEOGRAFIA: Trilha C.;","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates OK","GBIF"
"13",NA,NA,"ESA","ESA093455","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","","",NA,"",NA,"Filho, E.M.C.",2005,9,20,"brazil","São Paulo","Capão Bonito","",-48.289336,-24.038887,"","Exostyles godoyensis Soares-Silva & Mansano",NA,"centroide mpo OK","GBIF"
"14",NA,NA,"HUEFS","130659","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","","",NA,"s/n",NA,"Campos, E.M.",2005,9,20,"brazil","São Paulo","Capão Bonito","Conservação Empresa Casa da floresta. Fazenda santa lnês. Fragmento "" Deserto"" (propriedade da V.C.P. - Votorantim Celulose e Papel).",-73.723889,-22.1,"","Exostyles godoyensis Soares-Silva & Mansano",NA,"original coordinates outside Brazil","GBIF"
"15",NA,NA,"Herbarium","K000892320","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","Campos Filho, M.","2005-09-20",NA,"s.n.",NA,"Campos Filho, E.M.",2005,9,20,"brazil","","Capão Bonito","Fazenda Santa Inês. Fragmento ""Deserto"" (propriedade da VCP - Votorantin Celulose e Papel). Latitude: 22J762906, Longitude: 7343264 (UTM) .",NA,NA,"(datum: SAD69)","Exostyles godoyensis Soares-Silva & Mansano",NA,NA,"GBIF"
"16",NA,NA,"RB","RB00459426","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","V. F. Mansano","",NA,"3620",NA,"M. A. Pinho - Ferreira; F. M. Souza",2004,1,10,"brazil","São Paulo","Porto Feliz","Sítio de Dito Diana.",-47.516875,-23.230012,"Árvore 7,5 m de altura.","Exostyles godoyensis Soares-Silva & Mansano",NA,"centroide mpo OK","GBIF"
"17",NA,NA,"RB","RB00311564","Exostyles godoyensis Soares-Silva & Mansano",NA,"Fabaceae","Exostyles","godoyensis",NA,"Soares-Silva & Mansano","V. F. Mansano","",NA,"",NA,"E. Campos Filho",2004,3,19,"brazil","São Paulo","Itapetininga","",-48.12332,-23.645011,"Árvore","Exostyles godoyensis Soares-Silva & Mansano",NA,"centroide mpo OK","GBIF"
