"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"NY","NY","4948","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis",NA,NA,"ISOTYPE","4303","T. S. dos Santos",1986,12,18,"Brazil","Bahia",NA,"Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia IlhÃ©us/Itabuna (BR 415). Alt. 50 m.",-39.227366,-14.771874,NA,"bfd63b8a-8381-44cc-9aa2-139ed571316f","Parapiptadenia ilheusana G.P.Lewis"
"2",NA,"MBML","MBML-HERBARIO","5543","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis",NA,NA,"ISOTYPE","4303","T. S. dos Santos",1986,12,18,"Brazil","Bahia","Ilhéus","Área do CEPEC",-39.034444,-14.795833,"Árvore 18m X 50cm, flores amarelo-ouro, botões arroxeados, nome vulgar: sucupiruçu.","BRA:MBML:MBML-HERBARIO:0000005543","Parapiptadenia ilheusana G.P.Lewis"
"3",NA,"UEFS","HUEFS","8784","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"4303","Santos, T.S.dos",1986,12,18,"Brazil","Bahia","Ilhéus",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000008784","Parapiptadenia ilheusana G.P.Lewis"
"4","2017-10-06T01:40:12.000+0000","JBRJ","RB","RB00180372","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis","Marli P. Morim de Lima","2005-01-01T00:00:00.000+0000","PARATYPE","3857","T.S. dos Santos",1983,3,4,"Brazil","Bahia","Ilhéus","Área do CEPEC, km 22 da rodovia Ilhéus / Itabuna BR 415, quadra H.",NA,NA,"Árvore de 18 m x 50 cm de diâmetro, frutos imaturos verdes.","urn:catalog:JBRJ:RB:180372","Parapiptadenia ilheusana G.P.Lewis"
"5",NA,"NY","NY","459069","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis","R. C. Barneby",NA,NA,"3857","T. S. dos Santos",1983,4,4,"Brazil","Bahia",NA,"Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da rodovia Ilhéus/Itabuna (BR 415). Quadra H",-39.227366,-14.771874,NA,"e58b3509-ce97-4d76-b1f1-914d140b8c91","Parapiptadenia ilheusana G.P.Lewis"
"6",NA,"NY","NY","459070","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis","G. P. Lewis",NA,NA,"1380","R. P. BelÃ©m",1965,7,26,"Brazil","Bahia",NA,"Centro de Pesquisas do Cacau, CEPEC",-39.2281,-14.7536,"coleÃ§ao de madeira","dbb97a2d-74af-4a58-8cfd-928f40532124","Parapiptadenia ilheusana G.P.Lewis"
"7","2007-03-20T14:34:31.000+0000","K","Herbarium","K000090400","Parapiptadenia ilheusana G.P.Lewis","Fabaceae","Parapiptadenia","ilheusana","G.P.Lewis","Lewis, G.P.",NA,NA,"1380","Belém, R.P.",1965,7,26,"Brazil",NA,"Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da rodovia Ilhéus-Itabuna (BR-415).",-39.25,-14.25,NA,"http://specimens.kew.org/herbarium/K000090400","Parapiptadenia ilheusana G.P.Lewis"
