"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-18T16:45:37.000+0000","JBRJ","RB","RB00902855","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Dexter, K.G.",NA,NA,"6908",NA,"Dexter, K.G.; Santana, F.",2014,6,27,"Brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:3500.",-59.928056,-2.960556,"4m alt., 2,7cm DBH, thinly fissured brown bark - Material no Banco de DNA","urn:catalog:JBRJ:RB:902855",NA,"Vouacapoua pallidior Ducke"
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14570","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Marra, D.M.; Carneiro, V.M.C.","2011-05-11T00:00:00.000+0000",NA,"187",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,11,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.308775,-2.406581,"árvore, DAP = 15.2 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014570",NA,"Vouacapoua pallidior Ducke"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232798","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"351",NA,"Mike Hopkins",2003,2,20,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O2, km 4.5.",-59.55,-2.5549,NA,"urn:catalog:inpa:herbarium:215836",NA,"Vouacapoua pallidior Ducke"
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232800","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"1167",NA,"Mike Hopkins",2003,2,23,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O3, km 3.5. Solo arenoso.",-59.94,-2.940641,NA,"urn:catalog:inpa:herbarium:215846",NA,"Vouacapoua pallidior Ducke"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232799","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"350",NA,"Mike Hopkins",2003,2,20,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O2, km 4.5.",-59.55,-2.5549,NA,"urn:catalog:inpa:herbarium:215843",NA,"Vouacapoua pallidior Ducke"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232708","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"43",NA,"Mike Hopkins",2001,8,1,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O1, km 4.",-59.56,-2.552,NA,"urn:catalog:inpa:herbarium:215096",NA,"Vouacapoua pallidior Ducke"
"7",NA,"NY","NY","02686929","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"842",NA,"P. A. C. L. AssunÃ§Ã£o",1998,4,24,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  Floresta de Vertente.",0,0,NA,"b0ce6188-6c71-4c63-abcc-7eee44c1c687",NA,"Vouacapoua pallidior Ducke"
"10",NA,NA,"Botany","U  0060810","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Martins LHP",NA,NA,NA,NA,"Assunção PACL; Silva CF da",1998,4,24,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200060810",NA,"Vouacapoua pallidior Ducke"
"11","2014-04-05T06:07:00.000+0000","MO","MO","3275306","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"Assunção 842",NA,"P. A. Costa Lima Assunção|C. Fernandes da Silva",1998,4,24,"Brazil",NA,NA,"Floresta de Baixio. Arvore. Dossel (20m) x 20 cm DAP. Tronco achatado 4 em um lado, levemente acanalado na base e nitidamente digitado. Ritidoma cinza, micro-fissurado Ao corte casca viva begearroxeado; alburno amarelo-fosco, odor suave.",NA,NA,NA,"urn:catalog:MO:Tropicos:3275306","http://www.tropicos.org/Specimen/3275306","Vouacapoua pallidior Ducke"
"14","2012-10-15T00:00:00.000+0000","K","Herbarium","K000835230","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Martins, L.H.P.",NA,NA,"842",NA,"Assunção, P.A.C.L.; Silva, C.F.",1998,4,24,"Brazil",NA,"Manaus","Itacoatiara, km 26. Reserva Florestal Ducke.",-59.97,-2.88,"see. carp. coll. Flora da Reserva Ducke. Overseas Development Administration - INPA","http://specimens.kew.org/herbarium/K000835230",NA,"Vouacapoua pallidior Ducke"
"17","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","194211","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"16",NA,"Mike Hopkins",1998,5,7,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, margem do Campo de Futebol",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:19346",NA,"Vouacapoua pallidior Ducke"
"18",NA,"USP","SPF","141659","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Martins, LHP",NA,NA,"64",NA,"Martins, LHP",1997,12,19,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke",-59.966667,-2.883333,NA,"BRA:USP:SPF:0000141659",NA,"Vouacapoua pallidior Ducke"
"20","2012-10-15T00:00:00.000+0000","K","Herbarium","K000835231","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Martins, L.H.P.",NA,NA,"64",NA,"Assunção, P.A.C.L.; Martins, L.H.P.",1997,12,19,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.",-59.97,-2.88,"Flora da Reserva Ducke. Overseas Development Administration","http://specimens.kew.org/herbarium/K000835231",NA,"Vouacapoua pallidior Ducke"
"24",NA,"US","Botany","3564051","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"64",NA,"L. Martins",1997,12,19,"Brazil","Amazônas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.97,-2.88,NA,"http://n2t.net/ark:/65665/3ef588a36-9a73-4e5a-b768-4c291d74e222",NA,"Vouacapoua pallidior Ducke"
"26",NA,"Instituto de Botânica, IBT","SP","331172","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"1128",NA,"Vicentini, A; Silva, CF",1995,11,3,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Itacoatiara km 26, Igarapé do Barro Branco a montante do alojamento, floresta de baixio",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000331172",NA,"Vouacapoua pallidior Ducke"
"28",NA,NA,"Botany","U.1335057","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,NA,NA,"Vicentini A; Silva CF da",1995,11,3,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1335057",NA,"Vouacapoua pallidior Ducke"
"30","2012-10-15T00:00:00.000+0000","K","Herbarium","K000835232","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"1128",NA,"Vicentini, A.; Silva, C.F.",1995,11,3,"Brazil",NA,"Manaus","Itacoatiara. Reserva Florestal Ducke, km26.",-59.97,-2.88,"Flora da Reserva Ducke. Planta fichada: 3390-07. Overseas Development Administration","http://specimens.kew.org/herbarium/K000835232",NA,"Vouacapoua pallidior Ducke"
"32","2012-10-15T00:00:00.000+0000","K","Herbarium","K000835235","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Lewis, G.P.","2007-06-13T00:00:00.000+0000",NA,"42434",NA,"Nee, M.",1992,2,10,"Brazil",NA,"Manaus","Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km72, then 6km west, Fazenda Dimona. . Reserva 2303.",-60.08,-2.32,"Plants of Brasil. Projeto Dinâmica Biológica de Fragmentos Florestais","http://specimens.kew.org/herbarium/K000835235",NA,"Vouacapoua pallidior Ducke"
"33","2012-10-15T00:00:00.000+0000","K","Herbarium","K000835234","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke","Lewis, G.P.","2007-06-13T00:00:00.000+0000",NA,"42529",NA,"Nee, M.",1992,2,12,"Brazil",NA,"Manaus","Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72, then 6 km west, Fazenda Dimona. Reserva N° 2108.",-60.08,-2.32,"Plants of Brasil. Projeto Dinâmica Biológica de Fragmentos Florestais.","http://specimens.kew.org/herbarium/K000835234",NA,"Vouacapoua pallidior Ducke"
"34",NA,"NY","NY","02686926","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"42434",NA,"M. H. Nee",1992,2,10,"Brazil","Amazonas",NA,"Distrito Agropecuario da Suframa, Rodovia Br 174, km 72, then 6 km west, Fazenda Dimona. Projeto Dinamica Biologica de Fragmentos Florestais. Reserva 2303",-60.08,-2.32,NA,"d8cf21d2-7bb3-4b0a-9155-fb76831c0e11",NA,"Vouacapoua pallidior Ducke"
"36",NA,"NY","NY","02686923","Vouacapoua pallidior Ducke",NA,"Fabaceae","Vouacapoua","pallidior","Ducke",NA,NA,NA,"42529",NA,"M. H. Nee",1992,2,12,"Brazil","Amazonas",NA,"Manaus.  Distrito AgropecuÃ¡rio da SUFRAMA, rodovia BR-174, km 72, then 6 km west, Fazenda Dimona.",-60.091744,-2.326638,NA,"a70d36c5-2777-4acd-96ea-1beae2fa3c17",NA,"Vouacapoua pallidior Ducke"
