"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","203538","Hatschbach, GG"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","182574","Pinto, GCP"
