"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","58621","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Kassner-Filho, A.","2018-02-14T00:00:00.000+0000",NA,"2042",NA,"Kassner-Filho, A.",2018,2,14,"Brazil","Santa Catarina","José Boiteux",NA,-49.588055,-26.911667,"flor branca","BRA:FURB:FURB:0000058621",NA,"Inga sessilis (Vell.) Mart.",NA
"2",NA,"Universidade Regional de Blumenau, FURB","FURB","59132","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Kassner-Filho, A.","2018-06-14T00:00:00.000+0000",NA,"2873",NA,"Kassner-Filho, A.",2018,6,14,"Brazil","Santa Catarina","Urussanga",NA,-49.413056,-28.526389,"flor branca","BRA:FURB:FURB:0000059132",NA,"Inga sessilis (Vell.) Mart.",NA
"3",NA,"Universidade Regional de Blumenau, FURB","FURB","59654","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Kassner-Filho, A.","2018-07-03T00:00:00.000+0000",NA,"3010",NA,"Kassner-Filho, A.",2018,7,3,"Brazil","Santa Catarina","Grão Pará",NA,-49.322222,-28.17,"flor branca e fruto seco","BRA:FURB:FURB:0000059654",NA,"Inga sessilis (Vell.) Mart.",NA
"4",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","24171","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","M.L. Brotto","2017-02-14T00:00:00.000+0000",NA,"2391",NA,"M.L. Brotto",2017,1,30,"Brazil","Pr","Piraquara","Recreio da Serra",-49.013056,-25.456111,"árvore com 5 m de altura, frutos maduros de cor castanho-escuro. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","BRA:UTFPR:HCF:0000024171",NA,"Inga sessilis (Vell.) Mart.",NA
"5",NA,"MBM","MBM","407601","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Brotto, ML","2017-02-14T00:00:00.000+0000",NA,"2391",NA,"Brotto, ML; Völtz, RR",2017,1,30,"Brazil","Paraná","Piraquara","Recreio da Serra",-49.013056,-25.456111,"Árvore com 5 m de altura, frutos maduros de cor castanho-escuro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","BRA:MBM:MBM:0000407601",NA,"Inga sessilis (Vell.) Mart.",NA
"6",NA,"UNICAMP","UEC","197330","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Silva, B.G.","2018-01-12T00:00:00.000+0000",NA,"396",NA,"Silva, B.G.; Pires, T.P.",2017,11,16,"Brazil","São Paulo","Jundiaí","Serra do Japi",-47,-23.390972,"Local: borda da trilha, pleno sol. Solo: serrapilheira. Hábito: arbóreo. Altura: 3m. Látex: não. Cor: sementes com arilo branco. Odor: não. Outros: _; Floresta Estacional Semidecidual","BRA:UNICAMP:UEC:0000197330",NA,"Inga sessilis (Vell.) Mart.",NA
"7",NA,"Instituto de Botânica, IBT","SP","490563","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Aragaki, S; Petri, L","2016-12-19T00:00:00.000+0000",NA,"790",NA,"Petri, L; Biasoli, SM",2016,7,6,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga",0,0,NA,"BRA:IBt:SP:0000490563",NA,"Inga sessilis (Vell.) Mart.",NA
"8",NA,"Universidade Regional de Blumenau, FURB","FURB","45446","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Oliveira, AA de","2015-01-15T00:00:00.000+0000",NA,"851",NA,"Oliveira, A.A. de",2015,1,15,"Brazil","Santa Catarina","Nova Veneza","São Bento Baixo.",-49.499444,-28.710833,"Florística Entorno IFFSC 40","BRA:FURB:FURB:0000045446",NA,"Inga sessilis (Vell.) Mart.",NA
"9",NA,"UFES","VIES","40230","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Castro, M.A.","2017-07-25T00:00:00.000+0000",NA,"682",NA,"Silva, L.A.; Freitas, J.; Oliveira, W. & Luber, J.",2015,4,30,"Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.",NA,NA,"SW*****","BRA:UFES:VIES:0000040230",NA,"Inga sessilis (Vell.) Mart.",NA
"10",NA,"UFES","VIES","40220","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Castro, M.A.","2017-07-24T00:00:00.000+0000",NA,"664",NA,"Silva, L.A.; Freitas, J.; Oliveira, W. & Luber, J.",2015,4,28,"Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.",NA,NA,"SW*****","BRA:UFES:VIES:0000040220",NA,"Inga sessilis (Vell.) Mart.",NA
