"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01224124","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","M.E. Engels","","","4662","","M.E. Engels; A.S. Bezerra","2016","7","8","brazil","Mato Grosso","Nova Canaã do Norte","Resgate de FLORA da UHE Colíder. 21 L 0633947 8793744","-56.042206","-10.700799","","","centroide mpo","GBIF","Parkia cachimboensis H.C.Hopkins"
"2","","","RB","RB01224340","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","M.E. Engels","","","4748","","M.E. Engels; J.L. Simeão","2016","8","11","brazil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder","-55.5855","-11.107591","","","centroide mpo","GBIF","Parkia cachimboensis H.C.Hopkins"
"3","","","MBM","404430","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","Engels, ME","2016-02-12","","s.n.","","Bronholi, AZ","2015","7","16","brazil","Mato Grosso","Nova Canaã do Norte","Resgate de Flora da UHE Colíder, Estrada de acesso à UHE.","-55.785278","-10.894722","Árvore. Base dilatada, tronco tortuoso, casca com placas lenhosas, casca morta cinza escuro, casca viva alaranjada, alburno creme. Folhas compostas, cor verde, coriáceas. Flores com sépalas amarelo claro, pétalas e estames amarelos.;","","original coordinates","GBIF","Parkia cachimboensis H.C.Hopkins"
"4","","","RB","RB01084442","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","M.E. Engels","","","3516","","M.E. Engels","2015","8","11","brazil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote G de supressão.","-55.5855","-11.107591","Arbórea ca 5m em cerrado. Inflorescência globosa amarela","","centroide mpo","GBIF","Parkia cachimboensis H.C.Hopkins"
"5","","","MBM","403511","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","Engels, ME","2015-09-11","","3669","","Engels, ME; Bezerra, AS","2015","9","11","brazil","Mato Grosso","Nova Canaã do Norte","Resgate da Flora da UHE Colíder, Estrada de acesso à UHE Colíder","-55.786944","-10.893889","Arbórea, ca. 4m. Folhas verdes discolores, glândula basal na folha, amarelada. Frutos maduros, castanhos, secos.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Em Cerrado.","","original coordinates","GBIF","Parkia cachimboensis H.C.Hopkins"
"6","","","HCF","24570","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","M.E. Engels","2015-09-11","","3669","","M.E. Engels","2015","9","11","brazil","Mt","Nova Canaã do Norte","Resgate de FLORA da UHE Colider, estrada","-55.786944","-10.893889","Floresta do ""planalto dos Parecis"", região de ecótono entre a Floresta Amazônica e Cerrado. Arbórea ca. 4 m, em cerrado. Folhas verdes discolores, glândula basal da folha amarelada. Frutos maduros castanhos, secos.","","original coordinates","GBIF","Parkia cachimboensis H.C.Hopkins"
"7","","","MBM","403510","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","Engels, ME","2015-09-18","","3704","","Engels, ME; Bezerra, AS","2015","9","18","brazil","Mato Grosso","Nova Canaã do Norte","Resgate da Flora da UHE Colíder, Estrada de acesso à UHE Colíder","-55.783889","-10.899444","Arbórea, ca. 5m. Caule castanho. Folhas verdes discolores. Frutos imaturos verdes acastanhados.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Em Cerrado.","","original coordinates","GBIF","Parkia cachimboensis H.C.Hopkins"
"8","","","RB","RB01132115","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","M.E. Engels","","","3635","","M.E. Engels; L.M. Hase; A.S. Bezerra; W.A. Maschio","2015","10","8","brazil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote G de Supressão","-55.5855","-11.107591","","","centroide mpo","GBIF","Parkia cachimboensis H.C.Hopkins"
"9","","","HCF","24692","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","M.E. Engels","2015-10-08","","3635","","M.E. Engels","2015","10","8","brazil","Mt","Itaúba","Resgate de FLORA da UHE Colider. Lote G","-55.410556","-10.956667","Floresta do ""Planalto dos Parecis"", região de ecótono entre a Floresta Amazônica e Cerrado. Arbórea ca. 5 m, em cerrado. Folhas verdes discolores. Frutos imaturos já desenvolvidos, verdes a levemente acastanhados na face voltada para o sol.","","original coordinates","GBIF","Parkia cachimboensis H.C.Hopkins"
"10","","","CNMT","4832","Parkia cachimboensis H.C.Hopkins","","Fabaceae","Parkia","cachimboensis","","H.C.Hopkins","Lima, H.C.","2013-08-22","","7715","","Lima, H.C.; Bonadeu,F.; Koch, A.K.;Silva, L.E.A.; Maciel,S.; Lima, L; Jesus,S.R.","2013","8","22","brazil","Pará","Novo Progresso","Serra do Cachimbo, Centro de Provas Brigadeiro Velloso/COMAER; Olho Dágua.","-55.819278","-9.483","Frutos castanho-esverdeados.","","original coordinates","GBIF","Parkia cachimboensis H.C.Hopkins"
