"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","94901","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Molz, M.",NA,NA,"s.n.",NA,"Molz, M.",2017,9,NA,"Brazil","Rio Grande do Sul","Riozinho","Bulcão",NA,NA,"Árvore, beira de estrada.","BRA:MCN/FZBRS:HAS:0000094901",NA,"Inga virescens Benth.",NA,NA
"2",NA,"Universidade Federal do Paraná, UFPR","EFC","15297","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Blum, C.T.","2016-10-11T00:00:00.000+0000",NA,"139",NA,"Bizarro, O.M.R.",2016,11,1,"Brazil","Paraná","Curitiba","Capão do Cifloma",-49.241466,-25.44686,"Árvore 12 m alt., flores brancas, estrato intermediário da floresta.","BRA:UFPR:EFC:0000015297",NA,"Inga virescens Benth.",NA,NA
"3",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","70826","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","A.A. de Oliveira","2015-01-26T00:00:00.000+0000",NA,"988",NA,"A.A. de Oliveira",2015,1,26,"Brazil","Santa Catarina","Otacílio Costa","Vila Santa Aparecida",-50.039444,-27.540278,"Floresta Ombrófila Mista.","BRA:UFJF:CESJ:0000070826",NA,"Inga virescens Benth.",NA,NA
"4",NA,"Universidade Regional de Blumenau, FURB","FURB","45548","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Oliveira, AA de","2015-01-26T00:00:00.000+0000",NA,"988",NA,"Oliveira, A.A. de",2015,1,26,"Brazil","Santa Catarina","Otacílio Costa","Vila Santa Aparecida.",-50.039444,-27.540278,"Fito IFFSC 337 /O/29","BRA:FURB:FURB:0000045548",NA,"Inga virescens Benth.",NA,NA
"5",NA,"MBM","MBM","391046","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Grizzon, M","2013-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Sartori, VC",2013,11,19,"Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS, Entre Vila Olímpica e Bloco 71",0,0,"Beira de estrada.","BRA:MBM:MBM:0000391046",NA,"Inga virescens Benth.",NA,NA
"6",NA,"Universidade Estadual de Londrina, UEL","FUEL","53941","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Grizzon, M","2013-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Sartori, VC",2013,11,19,"Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS, Entre Vila Olimpica e Bloco 71",0,0,"Beira da estrada","BRA:UEL:FUEL:0000053941",NA,"Inga virescens Benth.",NA,NA
"7",NA,"UCS","HUCS","40755","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Grizzon, M.","2013-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Sartori, C. .V.",2013,11,19,"Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS",0,0,"beira da estrada","BRA:UCS:HUCS:0000040755",NA,"Inga virescens Benth.",NA,NA
"8",NA,"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)","HPBR","11588","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","SLAVIEIRO, L. B.","2012-02-07T00:00:00.000+0000",NA,NA,NA,"SLAVIEIRO, L. B.",2012,2,7,"Brazil","Rs","Sertão","Parque Natural Municipal de Sertão",NA,NA,NA,"BRA:URICER:HPBR:0000011588",NA,"Inga virescens Benth.",NA,NA
"9",NA,"UFES","VIES","22278","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Gonzatti, F.","2012-11-01T00:00:00.000+0000",NA,"104",NA,"Grizzon, M.",2012,10,28,"Brazil","Rio Grande do Sul","Uruguaiana",NA,NA,NA,"SW2851","BRA:UFES:VIES:0000022278",NA,"Inga virescens Benth.",NA,NA
"10",NA,"UCS","HUCS","39651","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens","Benth.","Grizzon, M.","2012-11-01T00:00:00.000+0000",NA,"104",NA,"Grizzon, M.",2012,10,28,"Brazil","Rio Grande do Sul","São Marcos",NA,-51.077667,-28.978081,"em borda da mata na beira da estrada","BRA:UCS:HUCS:0000039651",NA,"Inga virescens Benth.",NA,NA
