"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"57","2017-10-18T16:25:12.000+0000","JBRJ","RB","RB00114201","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, M.P.Morim de","1988-01-01T00:00:00.000+0000",NA,"3011",NA,"Lima,H.C. de; Farney, C & 0utros",1987,6,25,"Brazil","Rio de Janeiro","Santa Maria Madalena","Pedra Dubois.  Árvore mediana com 18 metros de altura. DAP 35 cm. Estéril. Ocasional na mata de encosta. Vegetação: Mata secundária de encosta e campos de altitude.  Coordenadas: W 41° 59´/ S 21° 57´  Alt: 800-1280 msm. .",NA,NA,NA,"urn:catalog:JBRJ:RB:114201","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"58","2017-10-18T16:35:24.000+0000","JBRJ","RB","RB00114203","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, H.C","1987-01-01T00:00:00.000+0000",NA,"2994",NA,"Lima,H.C. de; Farney, C & 0utros",1987,6,23,"Brazil","Rio de Janeiro","Macaé","16 km depois de Glicério.  Árvore mediana, com 15 metros de altura. Frutos jovens verde escuro. Ocasionsal nas margens do córrego.",NA,NA,NA,"urn:catalog:JBRJ:RB:114203","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"59","2017-10-04T11:35:57.000+0000","JBRJ","RB","RB00166996","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","M.P. Morim de Lima","1988-01-01T00:00:00.000+0000",NA,"2617",NA,"Haroldo C. de Lima; G. Martinelli, Solange V.A. Pessoa, M. Leitmen &  J.C. Gomes",1985,8,9,"Brazil","Rio de Janeiro","Macaé","Estrada entre Tapera e Glicério, próximo a Represa de Macabú.",NA,NA,"Árvore com 15 metros de altura; tronco com casca lisa, DAP 35 centímetros. Frutos imaturos esverdeados. Indivíduo remanescente da antiga mata de encosta onde é relativamente frequente","urn:catalog:JBRJ:RB:166996","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"61","2017-10-06T01:14:07.000+0000","JBRJ","RB","RB00166971","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Marli P.M. Pires, H.C. de Lima",NA,NA,"27",NA,"Marli P.M. Pires; H.C. de Lima, G. Martinelli, Solange V.A. Pessoa, C. Farney &  J. Caruso",1985,12,2,"Brazil","Rio de Janeiro","Angra dos Reis","Pico do Frade, estrada para Glicério a caminho do Pico do Frade.",NA,NA,"Árvore de 10-15 metros de altura. Tronco com casca levemente fissurada, acinzentada, DAP de mais ou menos 40 centímetros. Inflorescência pêndulas com botões albo-esverdeados. Folíolos quando jovens castanho-avermelhados, nítidos com pilosidade esbranquiçada. Frutos passados, foliculares pardascentos constrictos e levemente contorcidos.","urn:catalog:JBRJ:RB:166971","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"63","2014-08-25T11:09:17.000+0000","JBRJ","RB","RB00535387","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","R.D. Ribeiro",NA,NA,"153",NA,"R. M. Pizziolo",1984,6,15,"Brazil","Espírito Santo","Santa Teresa","Alto São José.",NA,NA,"Árvore com frutos jovens.","urn:catalog:JBRJ:RB:535387","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"64","2017-10-18T16:18:26.000+0000","JBRJ","RB","RB00114202","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, M.P.Morim de","1988-01-01T00:00:00.000+0000",NA,"3025",NA,"Lima, H.C. de; Farney, C & 0utros",1980,6,27,"Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Serra da Rifa, Fazenda da Rifa, Mata do Fulistão.  Árvore com 22 metros de altura. DAP 42 cm. Tronco com casca levemente fissurada e acinzentada. Frutos passados no chão. Mudas sob a árvore-mãe. Frequente na mata alta de encosta. Vegetação: Mata de encosta. Coordenadas: 41° 58´ W/ 21° 58 S . Parque Estadual do Desengano",NA,NA,NA,"urn:catalog:JBRJ:RB:114202","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"66","2014-07-07T18:17:18.000+0000","JBRJ","RB","RB00548576","Piptadenia schumanniana Taub.",NA,"Fabaceae","Pseudopiptadenia","schumanniana","Taub.",NA,NA,NA,"2192",NA,"J. G. K.",1932,12,11,"Brazil","Minas Gerais","Viçosa",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:548576","Piptadenia schumanniana Taub."
"67","2015-09-04T02:32:42.000+0000","MNHN","P","P02931320","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Ribeiro",NA,NA,NA,15292,"Kuhlmann, J.G.",1920,11,19,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931320","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"68","2015-09-04T02:32:42.000+0000","MNHN","P","P02931321","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Ribeiro",NA,NA,NA,19110,"Schwacke, C.A.W.",1887,1,4,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931321","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"69","2009-12-21T00:00:00.000+0000","BR",NA,"BR0000005171927","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima",NA,NA,"ISOTYPE","13774",NA,"Glaziou A.",1883,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005171927","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"71",NA,"MN","R-TIPOS","8369","Piptadenia schumanniana Taub.",NA,"Fabaceae","Pseudopiptadenia","schumanniana","Taub.","Lima, M.P.M.","1988-01-01T00:00:00.000+0000","ISOTYPE","13774",NA,"Glaziou, A.F.M.",1881,12,19,"Brazil","Rio de Janeiro","Petrópolis","Itamarati",NA,NA,NA,"BRA:MN:R-TIPOS:0000008369","Piptadenia schumanniana Taub."
"72","2017-06-20T11:53:14.000+0000","MNHN","P","P02931465","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA,NA,13774,"Glaziou, A.",1881,12,19,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931465","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"75",NA,"F","Botany","V0058676F","Piptadenia schumanniana Taub.",NA,"Fabaceae","Pseudopiptadenia","schumanniana","Taub.",NA,NA,"ISOTYPE","13774",NA,"A. F. M. Glaziou",1881,12,19,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"0870880e-3cc3-4061-9a42-ce48d5315ff7","Piptadenia schumanniana Taub."
"79",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","120073","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","H. C. de Lima",NA,NA,"5853",NA,"H. C. de Lima",NA,NA,NA,"Brazil","Rio de Janeiro","NOVA IGUAÇÚ","REBIO, Tinguá. Pedra 90 picada para o Pico do Tinguá.",-43.468333,-22.588056,"Ambiente: Mata. Habito: Árvore, 18m X + ou - 36cm.","BRA:CEPLAC:CEPEC:0000120073","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"80",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","89284","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","M. P. Morim",NA,NA,"5811",NA,"H. C. de Lima",NA,NA,NA,"Brazil","Bahia","POTIRAGUÁ","Rod. que liga a BR-101 com Itapetinga. Ca. 8Km p/ Itambé. Faz. Independência.",NA,NA,"Ambiente: Mata alta e densa. Solo argiloso com afloramento de calcáreo. Habito: Árvore, 16m X 20cm.","BRA:CEPLAC:CEPEC:0000089284","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"84",NA,"W","Herbarium W","1995-0000552","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
"97",NA,"MBM","MBM","162804","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Barneby, R",NA,NA,"60056",NA,"Hatschbach, G; Hatschbach, M; Silva, JM",NA,NA,NA,"Brazil","Espírito Santo","Domingos Martins","Melgaço, rodovia para Santa Tereza",0,0,NA,"BRA:MBM:MBM:0000162804","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima"
