"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","205852","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"245","Vivas, C.V.",2013,9,6,"Brazil","Espírito Santo","Santa Leopoldina",NA,-40.538056,-20.020833,NA,"BRA:UEFS:HUEFS:0000205852","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"2",NA,"UEFS","HUEFS","205853","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"246","Vivas, C.V.",2013,9,6,"Brazil","Espírito Santo","Santa Leopoldina",NA,-40.531667,-20.046111,NA,"BRA:UEFS:HUEFS:0000205853","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"3",NA,"UEFS","HUEFS","205854","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"247","Vivas, C.V.",2013,9,6,"Brazil","Espírito Santo","Santa Leopoldina",NA,-40.541667,-20.069167,NA,"BRA:UEFS:HUEFS:0000205854","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"4",NA,"UEFS","HUEFS","205851","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"244","Vivas, C.V.",2013,9,6,"Brazil","Espírito Santo","Santa Leopoldina",NA,-40.545833,-20.001111,NA,"BRA:UEFS:HUEFS:0000205851","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"5","2017-10-15T10:05:23.000+0000","JBRJ","RB","RB00738729","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","Vivas,C.V.; Gaiotto, F.A.; Queiroz,L.P.","2015-01-01T00:00:00.000+0000","ISOTYPE","6155","J.R. Pirani; P. Fiaschi; J.H.L. El Ottra",2011,1,22,"Brazil","Espírito Santo","Santa Leopoldina","Chaves. na ES-080 (estrada não pavimentada ligando a ES-261 à cidade de Santa Leolpoldina) ca. 8km S da ES 261, num ramal de 1km de extensão rumo à cachoeira do Recanto, no Rio da Prata (afluente do Rio Santa Maria).",-40.545833,-22.001111,"Árvore 12m alt.  Folhas verde-ecuras e lustrosas na face superior. ocráceas na face inferior. Flores amarelas","urn:catalog:JBRJ:RB:738729","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"6",NA,"UEFS","HUEFS","191810","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"6155","Pirani, J.R.",2011,1,22,"Brazil","Espírito Santo","Santa Leopoldina","Chaves, na ES-080 (estrada não-pavimentada lingando a ES- 261 à cidade de Santa Leopoldina), ca. 8 Km S da ES-261, ramal de 1 Km de extensão rumo à cachoeira do Recanto, no Rio da Prata (afluente do Rio Santa Maria). Mata ripária do Rio da Prata, perturbada,submata com marantáceas.",-40.546111,-20.001389,NA,"BRA:UEFS:HUEFS:0000191810","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"7","2017-10-17T19:11:05.000+0000","JBRJ","RB","RB00557330","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","Vivas,C.V.; Gaiotto, F.A.; Queiroz,L.P.","2015-01-01T00:00:00.000+0000","PARATYPE","5821","A. P. Fontana; P. Labiak, P. B. Schwartsburd, R. C. Forzza, R. Goldenberg & C. N. Fraga",2009,1,17,"Brazil","Espírito Santo","Cariacica","Boqueirão do Santilho. Reserva Biológica de Duas Bocas",NA,NA,"Árvore, ca. 16m. Flores amarelas.","urn:catalog:JBRJ:RB:557330","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"8",NA,"UEFS","HUEFS","207551","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"509","Mansano, V.F.",2008,1,17,"Brazil","Espírito Santo","Santa Teresa","Estrada Santa Teresa - Santa Leopoldina.",NA,NA,NA,"BRA:UEFS:HUEFS:0000207551","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"9","2017-10-15T10:21:02.000+0000","JBRJ","RB","RB00598440","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","Vivas,C.V.; Gaiotto, F.A.; Queiroz,L.P.","2015-01-01T00:00:00.000+0000","PARATYPE","6174","D.A. Folli",2008,8,4,"Brazil","Espírito Santo","Domingos Martins","Propriedade Renato M. de Jesus. Sítio RMJ.",NA,NA,"Porte: Arbóreo; Terrestre; Forma Fuste: Cilíndrico; Superfície casca: áspera; Altura total: 18 m; Altura Fuste: 10 m; Cap Fuste: 68 cm; Diametro da copa: 5m; fruto maduro marrom, fruto imaturo verde;  exusudação seiva incolor.","urn:catalog:JBRJ:RB:598440","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"10","2017-10-17T18:25:55.000+0000","JBRJ","RB","RB00561717","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","Vivas,C.V.; Gaiotto, F.A.; Queiroz,L.P.","2015-01-01T00:00:00.000+0000","PARATYPE","2716","A.P. Fontana; K.A. Brahim & R.C. de Brito",2007,1,26,"Brazil","Espírito Santo","Santa Leopoldina","Chaves, Cachoeira Recanto da Mata.",-40.659722,-20.02,"Árvore, cerca de 5 metros de altura. Flores brancas.","urn:catalog:JBRJ:RB:561717","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"11","2017-10-15T16:33:17.000+0000","JBRJ","RB","RB00574731","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","Vivas,C.V.; Gaiotto, F.A.; Queiroz,L.P.","2015-01-01T00:00:00.000+0000","PARATYPE","512","L.F.S Magnago; V. Demuner, M. Belizário & E. Bausen",2006,1,6,"Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, proprr. Virloni, Mata de Várzea.",NA,NA,"Árvore 18 m de alt. DAP 35 cm. Fuste 8 m. Flores amarelas.","urn:catalog:JBRJ:RB:574731","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"12",NA,"UEFS","HUEFS","209311","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","C.V.Vivas","2016-07-01T00:00:00.000+0000",NA,"1542","Folli, D.A.",1991,12,17,"Brazil","Espírito Santo","Santa Teresa","Santa Leopoldina. Lado direito da estrada de Sta Leopoldina à Santa Tereza.",NA,NA,"Capoeira.","BRA:UEFS:HUEFS:0000209311","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
"13","2016-07-29T14:45:41.000+0000","JBRJ","RB","RB00162223","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz","Fabaceae","Moldenhawera","longipedicellata","C.V.Vivas & L.P.Queiroz","Vivas,C.V.; Gaiotto, F.A.; Queiroz,L.P.","2015-01-01T00:00:00.000+0000","PARATYPE","246","W. Boone",1984,7,3,"Brazil","Espírito Santo","Santa Leopoldina","Cachoeira da Fumaça.",NA,NA,"Arbusto com Frutos","urn:catalog:JBRJ:RB:162223","Moldenhawera longipedicellata C.V.Vivas & L.P.Queiroz"
