"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"15",NA,"UNICAMP","UEC","192696","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"6392","Lima, H.C.; Ribeiro, R.D.",2005,12,16,"Brazil","Rio de Janeiro","Rio de Janeiro","Morro São João, vertente para Copacabana, póximo a base Aulhinho Itanhangá.",-43.186111,-22.964722,"Árvore pequena com 5m de alt. Tronco com casca lisa e acizentada. DAP 10cm. Estéril. Frequente.","BRA:UNICAMP:UEC:0000192696",NA,"Peltogyne discolor Vogel"
"17",NA,"UNICAMP","UEC","192715","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Lima, H.C.",NA,NA,"160","Dantas, H.G.; et al.",2004,2,19,"Brazil","Rio de Janeiro","Armação dos Búzios","Ferradura.",-41.95,-22.716667,"Vegetação árborea de maciços litorâneos. Árvore com 7m de altura e 40cm de DAP.","BRA:UNICAMP:UEC:0000192715",NA,"Peltogyne discolor Vogel"
"19","2016-05-31T11:12:18.000+0000","JBRJ","RB","RB00336126","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"6173","Haroldo C. de Lima",2004,3,28,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Morro dos Milagres.",-42.067778,-22.817778,"Árvore com 12 metros de altura. Tronco com casca lisa, pardacenta, DAP com aproximadamente 15+12+10 cm. Estéril. Frequente.","urn:catalog:JBRJ:RB:336126",NA,"Peltogyne discolor Vogel"
"21",NA,"NY","NY","02479100","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","R. D. Ribeiro",2004,5,5,"Brazil","Rio de Janeiro",NA,"Estrada BÃºzios-Cabo Frio, SÃ£o Miguel-Rancho 10 e BÃºzios Mega Resort Hotel",0,0,NA,"4a9c7cce-3507-4133-9167-7e7d450a91fc",NA,"Peltogyne discolor Vogel"
"25","2018-01-24T10:47:11.000+0000","JBRJ","RB","RB00182264","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","F.J.KOCHANOVSKI",NA,NA,"1344","GELMACEDO; J.L. PAIXÃO",2004,12,6,"Brazil","Bahia","Jequié","FAZENDA BREJO NOVO, A 10,5 KM DA AV. OTÁVIO MANGABEIRA, ENTRANDO PELA AV. EXUPÉRIO MIRANDA NO BAIRRO DO MANDACARÚ.",-40.109444,-13.945,"ÁRVORE DE 15M, COM FOLHAS SIMPLES, OPOSTAS CRUZADAS, MEMBRANÁCEAS, IND. 240, PARCELA 6.","urn:catalog:JBRJ:RB:182264",NA,"Peltogyne discolor Vogel"
"26","2017-10-18T18:09:09.000+0000","JBRJ","RB","RB00146136","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,NA,"J.E. Meireles",2002,7,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","JARDIM BOTÂNICO, ARBORETO. CANT. 6B.",NA,NA,"CERCA DE 7 M DE ALT.","urn:catalog:JBRJ:RB:146136",NA,"Peltogyne discolor Vogel"
"27",NA,"Instituto de Botânica, IBT","SP","487279","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Meireles, JE","2012-07-01T00:00:00.000+0000",NA,"4451","Farney, C; Gomes, JC; Resende, GSZ",2001,12,3,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba",0,0,NA,"BRA:IBt:SP:0000487279",NA,"Peltogyne discolor Vogel"
"30","2015-05-04T14:48:49.000+0000","JBRJ","RB","RB00948108","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C.Lima","2004-01-01T00:00:00.000+0000",NA,"4971","C. Farney; J.C. Gomes",2000,8,25,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Floresta Estacional Semidecídua, Vertente Norte, entre 295 e 270 msm  .",NA,NA,"Árvore; 7,5 m de altura, DAP 8,5 cm; folhas discolores, verdes. Indivíduo SAP 7 - 12. (Material testemunho: Sá,C.F.C. 2006. Estrutura, Diversidade e Conservação de Angiospermas no Centro de Diversidade de Cabo Frio, Estado do Rio de Janeiro. Tese de Doutorado. UFRJ/PPGE. 250 p.)","urn:catalog:JBRJ:RB:948108",NA,"Peltogyne discolor Vogel"
"31","2015-04-28T14:12:46.000+0000","JBRJ","RB","RB00943962","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. Lima","2006-01-01T00:00:00.000+0000",NA,"4198","C.Farney; J.C. Gomes",2000,9,12,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba. Vertente S. Aproximadamente 290/320 M.S.M. Porção final da Serra( Sudeste).",NA,NA,"Árvore, 4,5 metros de altura; DAP 3.9 cm. Individuo 03 SAP 03; folhas jovens verdes levemente discolores; flores em botões muito jovens, esverdeados.","urn:catalog:JBRJ:RB:943962",NA,"Peltogyne discolor Vogel"
"33","2014-07-22T08:23:02.000+0000","JBRJ","RB","RB00146095","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"562","P.R.FARÁG",1997,2,13,"Brazil","Rio de Janeiro","Armação dos Búzios","MATA DE JOSÉ GONÇALVEZ, VIZINHA À FAZ. RANCHO 10.",NA,NA,"ÁRVORE COM CA. DE 10M DE ALT., RITIDOMA ISO COM MARCAS TRANSVERSAIS, CASCA VIVA VERMELHA","urn:catalog:JBRJ:RB:146095",NA,"Peltogyne discolor Vogel"
"34","2017-10-04T12:48:33.000+0000","JBRJ","RB","RB00423388","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5421","H.C. de Lima; G.P. Lewis",1997,6,28,"Brazil","Rio de Janeiro","Cabo Frio","Búzios, estrada da Rasa, condomínio Bause Club, Praia de Caravelas.",NA,NA,"Árvore com 4 m de altura; tronco com casca lisa e acinzentada, DAP ca. 10cm; frutos acastanhados. Ocasional.","urn:catalog:JBRJ:RB:423388",NA,"Peltogyne discolor Vogel"
"37",NA,"IPA","IPA","64452","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Córdula, E.","2013-09-25T00:00:00.000+0000",NA,"890","Ferreira, M.C.; Jost, T.; Jost, T.",1996,2,2,"Brazil","Bahia","Conde","Fazenda do Bu. Mata do Fundão I",-42.75,-12.016667,"Árvore de aproximadamente 10m; folhas coriáceas levemente discolores, glabras; frutos jovens verdes","BRA:IPA:IPA:0000064452",NA,"Peltogyne discolor Vogel"
"38","2017-10-06T08:30:17.000+0000","JBRJ","RB","RB00423764","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. de Lima",NA,NA,"5307","H.C.  de Lima; P.R.C. Farág & F.R. Scarano",1996,2,26,"Brazil","Rio de Janeiro","Cabo Frio","Estrada da Rasa, Bauen Club, caminho para a Recepção entre a porteira e guarita.",NA,NA,"Árvore pequena com 4 m de altura. Frutos castanhos-esvredeados. Ocasional.","urn:catalog:JBRJ:RB:423764",NA,"Peltogyne discolor Vogel"
"39",NA,"USP","SPF","200829","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Lima, HC","1998-02-01T00:00:00.000+0000",NA,"5307a","Lima, HC",1996,3,26,"Brazil","Rio de Janeiro","Armação dos Búzios",NA,0,0,NA,"BRA:USP:SPF:0000200829",NA,"Peltogyne discolor Vogel"
"40",NA,"USP","SPF","200835","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Anônimo",NA,NA,"5440","Lima, HC",1996,7,9,"Brazil","Rio de Janeiro","Armação dos Búzios",NA,0,0,NA,"BRA:USP:SPF:0000200835",NA,"Peltogyne discolor Vogel"
"43","2017-10-04T12:04:19.000+0000","JBRJ","RB","RB00398971","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. de Lima",NA,NA,"5017","Haroldo C. de Lima; F. Garcia & G. Laurentino",1995,3,16,"Brazil","Rio de Janeiro","Cabo Frio","Estrada velha Cabo- Frio Búzios, próxima ao Condominio Dunas do Peró. Restinga arbórea, solo arenoso-argiloso.",NA,NA,"Arbusto com 2,5 metros de altura. Estéril. ocasional.","urn:catalog:JBRJ:RB:398971",NA,"Peltogyne discolor Vogel"
"44",NA,"MBM","MBM","284927","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, GCP",NA,NA,"824","Clara Ferreira, M; et al.",1995,11,8,"Brazil","Bahia","Conde","Fazenda do Bu",0,0,NA,"BRA:MBM:MBM:0000284927",NA,"Peltogyne discolor Vogel"
"47",NA,"MBM","MBM","284928","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, GCP",NA,NA,"1728","Bautista, HP; et al.",1995,12,12,"Brazil","Bahia","Conde","Fazenda do Bu",0,0,NA,"BRA:MBM:MBM:0000284928",NA,"Peltogyne discolor Vogel"
"48","2014-07-08T03:29:07.000+0000","JBRJ","RB","RB00423630","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"4807","H.C. de Lima; et al.",1993,10,19,"Brazil","Rio de Janeiro","Cabo Frio","Serra das Emerêcias, caminho para ponto das Emerências.",NA,NA,"Árvore com 6m de altura; tronco com casca lisa e acinzentado. Estéril. Ocasional.","urn:catalog:JBRJ:RB:423630",NA,"Peltogyne discolor Vogel"
"51","2017-10-04T12:49:26.000+0000","JBRJ","RB","RB00146112","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,NA,"D.M.TOURINHO",1993,11,26,"Brazil","Rio de Janeiro","Rio de Janeiro","JARDIM BOTÂNICO.",NA,NA,"ÁRVORE COM 15 M. FLOR PEQ. BRANCA","urn:catalog:JBRJ:RB:146112",NA,"Peltogyne discolor Vogel"
"52","2017-10-10T14:32:28.000+0000","JBRJ","RB","RB00146103","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"2","V.F.GONÇALVES",1992,11,19,"Brazil",NA,"Brasil",NA,NA,NA,"ÁRVORE CA. 17 M. COPA DENSA. FLORES ALVO-CREME","urn:catalog:JBRJ:RB:146103",NA,"Peltogyne discolor Vogel"
"53","2015-12-14T09:47:27.000+0000","JBRJ","RB","RB00146346","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","F.J.KOCHANOVSKI",NA,NA,NA,"IRC; RCC",1987,3,20,"Brazil","Rio de Janeiro","Rio de Janeiro","cultivada no Jd. Botanico do RJ. Seção XXVII, canteiro D.",NA,NA,"Árvore, flor branca, fruto em desenvolvimento.","urn:catalog:JBRJ:RB:146346",NA,"Peltogyne discolor Vogel"
"54","2015-08-20T10:33:01.000+0000","JBRJ","RB","RB00535363","Peltogyne discolor Vogel","cf.","Fabaceae","Peltogyne","discolor","Vogel","R.B.PINTO","2015-08-18T00:00:00.000+0000",NA,"1273","M. C. Weyland Vieira",1987,9,7,"Brazil","Minas Gerais","Alfenas","Fazenda da Ilha. Jardim casa de Marcelo/Vivien.",NA,NA,"Árvore com frutinhos muito jovens verdes e frutos marrons.","urn:catalog:JBRJ:RB:535363",NA,"Peltogyne discolor Vogel"
"55","2016-10-11T14:20:02.000+0000","JBRJ","RB","RB00146215","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","F.J.KOCHANOVSKI",NA,NA,NA,"M. Menandro",1978,8,3,"Brazil","Rio de Janeiro","Rio de Janeiro","canteiro XXXIII - A - nº 54.",NA,NA,NA,"urn:catalog:JBRJ:RB:146215",NA,"Peltogyne discolor Vogel"
"56",NA,"MN","R","21346","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Sampaio, A.J. & Brade, A.C.",NA,NA,"s.n.","s.col.",1930,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"BRA:MN:R:0000021346",NA,"Peltogyne discolor Vogel"
"58",NA,"US","Botany","1544356","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"22528","G. Nunes",1928,3,NA,"Brazil",NA,NA,"Estacao de sertao, rio; fazenda sta. branca; serv. refl. da c.e. de ferro central of brazil",NA,NA,NA,"http://n2t.net/ark:/65665/3044e2cfd-b42b-4461-9498-bcb507a638a4",NA,"Peltogyne discolor Vogel"
"59",NA,"Instituto de Botânica, IBT","SP","22528","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Hoehne, FC",NA,NA,"s.n.","Nunes, GM",1928,3,NA,"Brazil","Rio de Janeiro",NA,"Estação de Sertão. Fazenda Santa Branca",0,0,NA,"BRA:IBt:SP:0000022528",NA,"Peltogyne discolor Vogel"
"60","2014-07-22T08:14:57.000+0000","JBRJ","RB","RB00146131","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","M.F.SILVA",NA,NA,"22","J.G.KUHLMANN",1927,11,18,"Brazil","Rio de Janeiro","Rio de Janeiro","MATA DA FABRICA ALIANÇA LARANJEIRA.",NA,NA,"ÁRVORE DE 8-10 M DE ALT.","urn:catalog:JBRJ:RB:146131",NA,"Peltogyne discolor Vogel"
"61","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834122","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"15330","Kuhlmann, J.G.",1920,12,19,"Brazil",NA,NA,NA,NA,NA,"Sheet II","http://specimens.kew.org/herbarium/K000834122",NA,"Peltogyne discolor Vogel"
"62","2014-07-22T08:14:54.000+0000","JBRJ","RB","RB00146143","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","M.F.SILVA",NA,NA,NA,"KUHLMANN",1920,12,19,"Brazil","Rio de Janeiro","Rio de Janeiro","MORRO DO MUNDO NOVO.",NA,NA,"ÁRVORE COM FL BRANCAS","urn:catalog:JBRJ:RB:146143",NA,"Peltogyne discolor Vogel"
"63",NA,"US","Botany","1441711","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"15330","J. G. Kuhlmann",1920,12,19,"Brazil","Rio de Janeiro",NA,"Rio de janeiro, vicinity of mundo novo",NA,NA,NA,"http://n2t.net/ark:/65665/3fd66f759-ce12-4bea-b139-5e1156f23d1e",NA,"Peltogyne discolor Vogel"
"65",NA,"US","Botany","703704","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"74","H. M. Curran",1915,10,1,"Brazil","Bahia",NA,"Rio grongogy basin",NA,NA,NA,"http://n2t.net/ark:/65665/36af3218c-73c8-4533-b6ce-dff665646935",NA,"Peltogyne discolor Vogel"
"66","2009-12-10T00:00:00.000+0000","BR",NA,"BR0000005174232","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,"TYPE","S.N.","Glaziou A.",1869,12,26,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005174232",NA,"Peltogyne discolor Vogel"
"67",NA,"US","Botany","1484306","Cynometra riedeliana Harms",NA,"Fabaceae","Peltogyne","riedeliana","Harms",NA,NA,"ISOSYNTYPE","1182","L. Riedel & B. Luschnath",1832,7,NA,"Brazil","Rio de Janeiro",NA,"Serro do Corcovado.",NA,NA,NA,"http://n2t.net/ark:/65665/36da936dd-87b4-4038-a648-f8adbe10f9dc",NA,"Cynometra riedeliana Harms"
"69",NA,"NY","NY","470707","Cynometra riedeliana Harms",NA,"Fabaceae","Peltogyne","riedeliana","Harms","J. D. Dwyer",NA,NA,"1832","L. Riedel",1832,12,NA,"Brazil","Rio de Janeiro",NA,"(Serro do Corcovado)",-43.212076,-22.951842,NA,"aaa063a6-28f5-4898-afd1-8ab252b99550",NA,"Cynometra riedeliana Harms"
"70","2013-12-16T12:24:00.000+0000","MO","MO","100660138","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,"TYPE","Riedel 601","Ludwig Riedel",1832,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:100660138","http://www.tropicos.org/Specimen/100660138","Peltogyne discolor Vogel"
"71",NA,"B","FMNH-B-Types","1510","Cynometra riedeliana Harms",NA,"Fabaceae","Peltogyne","riedeliana","Harms",NA,NA,"TYPE","601","L. Riedel",1832,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Cynometra riedeliana Harms"
"74","2009-12-10T00:00:00.000+0000","BR",NA,"BR0000005202409","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"S.N.","Wied M.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005202409",NA,"Peltogyne discolor Vogel"
"75","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834126","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Taubert",NA,NA,"18204","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Coll. and Comm. Dr. A. Glaziou","http://specimens.kew.org/herbarium/K000834126",NA,"Peltogyne discolor Vogel"
"76","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834123","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"7584","Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000834123",NA,"Peltogyne discolor Vogel"
"77",NA,NA,"Botany","U.1316968","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Silva MFF da","1975-10-01T00:00:00.000+0000",NA,NA,"Kuhlmann JG",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1316968",NA,"Peltogyne discolor Vogel"
"78","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834124","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"3943","Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000834124",NA,"Peltogyne discolor Vogel"
"79","2009-12-10T14:46:42.000+0000","JBRJ","RB","RB00146341","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","G C Pinto",NA,NA,"1728","H P Bautista",NA,NA,NA,"Brazil","Bahia","Conde","Fazenda doBU.",NA,NA,"Arvore com aproximadamente 10m, legumes monospérmicos, imaturos de cor verde","urn:catalog:JBRJ:RB:146341",NA,"Peltogyne discolor Vogel"
"80","2009-12-10T14:46:43.000+0000","JBRJ","RB","RB00146353","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","G C Pinto",NA,NA,"824","M Clara Ferreira; T Jost",NA,NA,NA,"Brazil","Bahia","Conde","Fazenda do BU.",NA,NA,"Arvore de 10m, folhas croriaceas discolores glabras, botões florais creme, flores brancas, frutos jovens verdes pilosos","urn:catalog:JBRJ:RB:146353",NA,"Peltogyne discolor Vogel"
"81","2009-12-10T00:00:00.000+0000","BR",NA,"BR0000005202737","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,"TYPE",NA,"Collector unknown",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005202737",NA,"Peltogyne discolor Vogel"
"82","2017-10-18T01:59:23.000+0000","JBRJ","RB","RB00146139","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","M.F.SILVA",NA,NA,NA,"M.CURRAM",NA,NA,NA,"Brazil","Bahia","Bahia","SUL.",NA,NA,NA,"urn:catalog:JBRJ:RB:146139",NA,"Peltogyne discolor Vogel"
"83",NA,"US","Botany","USw31489","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"RBW 1001","Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3e26458ad-4a2c-4a94-b55d-99d73c782426",NA,"Peltogyne discolor Vogel"
"85",NA,"US","Botany","602860","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"136b","P. H. Dorsett, -- Shamel & -- Popenoe",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/32381868a-6996-438c-9a1b-760747a7c0f4",NA,"Peltogyne discolor Vogel"
