"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"MBM","MBM","398197","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Resende, JCM","2014-06-14T00:00:00.000+0000",NA,"40",NA,"Bello, D",2014,6,14,"Brazil","Rio de Janeiro","São Fidélis","Conglomerado 266-1-10-30. Proj.: Inventário Florestal Nacional",-41.580006,-21.600003,"Árvore com 4,7m de altura, base reta, casca internamente avermelhada, externamente acinzentada, fina, aspera. Resina vermelha, com pouco abundância de textura viscosa. Fruto maduro, com 5-10 cm, internamente e externamente de cor par","BRA:MBM:MBM:0000398197",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"2",NA,"UEFS","HUEFS","207873","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA,"7618",NA,"Lima, H.C.de",2013,4,11,"Brazil","Espírito Santo","Itaguaçu","Rodovia ES 446, próximo a Itambé Km 153.",-40.846111,-19.651389,NA,"BRA:UEFS:HUEFS:0000207873",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"3",NA,"MBM","MBM","404989","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Lima, HC","2015-01-01T00:00:00.000+0000",NA,"9",NA,"Scarponi, TM; Nascimento, LS; Ammon, RA; Hottz, D",2013,5,16,"Brazil","Rio de Janeiro","São José de Ubá","Conglomerado 272-2-2-2",-47.94,-21.42,"Árvore, base reta. Casca interna amarelo c/ pontos verdes; externa cinza escuro, grossa, áspera. Fruto maduro com 3 cm, em forma de vagem achatada, marrom e seco.; Situado na vertente do relevo, com pastagem e árvores isoladas, próxi","BRA:MBM:MBM:0000404989",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"4",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","779","Lonchocarpus costatus Benth.","Fabaceae","Lonchocarpus","costatus","Benth.","Machado, ELM","2012-09-11T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, ACC; Machado, ELM",2012,9,NA,"Brazil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural",-44.0825,-18.644444,"Duplicata; Floresta Estacional Decídual","BRA:UFVJM:HDJF:0000000779",NA,"Lonchocarpus costatus Benth."
"5",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","778","Lonchocarpus costatus Benth.","Fabaceae","Lonchocarpus","costatus","Benth.","Machado, ELM","2012-09-11T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, ACC; Machado, ELM",2012,9,NA,"Brazil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural",-44.0825,-18.644444,"Floresta Estacional Decídual","BRA:UFVJM:HDJF:0000000778",NA,"Lonchocarpus costatus Benth."
"6",NA,"MBML","MBML-HERBARIO","34052","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","H.C. Lima/Out.2008",NA,NA,"4715",NA,"P. Labiak; et al",2008,2,19,"Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",-40.443889,-18.776944,"Árvore ca.5m altura. Calice ferrugineo-violaceo, petalas violaceas a levemente azuladas. Material prensado em álcool.","BRA:MBML:MBML-HERBARIO:0000034052",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"7","2017-10-18T10:33:48.000+0000","JBRJ","RB","RB00521776","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","H.C. Lima",NA,NA,"4715",NA,"P.H. Labiak; J.L. Paixão, A.M. Amorim & R.C. Forzza",2008,2,19,"Brazil","Espírito Santo","Nova Venécia","Serra de Baixo. Floresta Estacional Semidecidual. Área de Proteção Ambiental da Pedra do Elefante",-40.443889,-18.776944,"Árvore ca. 5m altura. Cálice ferrugíneo-violáceo, pétalas violáceas a levemente azuladas. Material prensado em álcool.","urn:catalog:JBRJ:RB:521776",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"8","2014-07-22T19:36:16.000+0000","JBRJ","RB","RB00522870","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Haroldo Cavalcante de Lima",NA,NA,"6872",NA,"H.C. de Lima; R.D. Ribeiro",2008,4,1,"Brazil","Rio de Janeiro","Campos dos Goytacazes","Entre Travessão e Guandu, BR-101, Km em frente a Mineração Morro Azul.",-41.318056,-21.583056,"Árvore com 8 metros de altura. Tronco com casca lisa e acizentada, DAP com aproximadamente 40 cm. Flores passadas e frutos jovens esverdeados. Remanescente. Fotos H.C.L","urn:catalog:JBRJ:RB:522870",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"9",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","141281","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA,"6872",NA,"Lima, HC de; Ribeiro, RD",2008,4,1,"Brazil","Rio de Janeiro",NA,"BR 101, Em frente a Mineração Morro Azul. Campos entre Travessão e Guandu. Área degradada com remanescentes de Mata de Tabuleiro.",-41.330556,-21.583056,"Árvore com 8 metros de altura. Trnco com casca lisa e azinzentada, DAP com aprox. 40 cm. Flores passadas e frutos jovens esverdeados. Remanescente. Fotos H.C.L.","BRA:UFMG:BHCB:0000141281",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
"10",NA,"USP","SPF","198331","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Lima, HC",NA,NA,"6871",NA,"Lima, HC",2008,4,1,"Brazil","Rio de Janeiro","Campos dos Goytacazes","Entre Travessão e Guandu.",-41.318056,-21.583056,NA,"BRA:USP:SPF:0000198331",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo"
