"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UNICAMP","UEC","199632","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Brotto, M.L.","2018-08-06T00:00:00.000+0000",NA,"2575",NA,"Brotto, M.L.",2018,1,20,"Brazil","Paraná","Piraquara","Recreio da Serra.",-49.015556,-25.4475,"Árvore com 6m de altura; cálice esverdeado, corola amarelada, fiteles/estilete brancos.; Transição entre F.O.M. e F.O.D.","BRA:UNICAMP:UEC:0000199632",NA,"Inga barbata Benth.",NA,NA
"2","2017-10-15T13:56:03.000+0000","JBRJ","RB","RB01181550","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","D. Machado & H. Lima",NA,NA,"820",NA,"C. Baez; Patrícia da Rosa, Daniel Maurenza, Lucas Moraes, Rafael Overney",2016,8,11,"Brazil","Rio de Janeiro","Nova Friburgo","Mata de enconsta. Trilha para a Pedra Bicuda. APA Macaé de Cima",-42.529722,-22.438055,"Terrícola, heliófila, 4m. Caule, folhas e frutos com indumento ferrugíneo. Folhas discolores, frutos verdes. Ocasional","urn:catalog:JBRJ:RB:1181550",NA,"Inga barbata Benth.",NA,NA
"3",NA,"UEFS","HUEFS","231225","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"1401",NA,"Cardoso, L.J.T.",2015,5,4,"Brazil","Rio de Janeiro","Resende","Parque Estadual da Pedra Selada. Serra do Eme. Floresta Ombrófila Densa.",-44.419444,-22.294167,NA,"BRA:UEFS:HUEFS:0000231225",NA,"Inga barbata Benth.",NA,NA
"4","2017-10-08T18:29:30.000+0000","JBRJ","RB","RB01097944","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"1401",NA,"L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão",2015,5,4,"Brazil","Rio de Janeiro","Resende","Serra do Eme. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada",-44.419444,-22.294167,"Árvore, terrícola","urn:catalog:JBRJ:RB:1097944",NA,"Inga barbata Benth.",NA,NA
"5",NA,"UFRGS","ICN","179409","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Figueira, M",NA,NA,"5181",NA,"Cordeiro, J",2014,1,28,"Brazil","Pr","Piraquara","Morro do Canal, alto do morro",-48.981944,-25.515556,"Doação Herbário MBM; arbusto de 3 m, flores alvacentas","BRA:UFRGS:ICN:0000179409",NA,"Inga barbata Benth.",NA,NA
"6","2016-09-13T14:46:17.000+0000","JBRJ","RB","RB00880925","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Garcia, F.C.P.",NA,NA,"1388",NA,"Neves, D.M.; Lima, H.C.; Dexter, K.G.",2013,6,30,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.",-44.606111,-22.455278,"Tree 7m; 8cm DBH; thin stalked nectaries; immature flat pods","urn:catalog:JBRJ:RB:880925",NA,"Inga barbata Benth.",NA,NA
"7",NA,"MBM","MBM","385438","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Barboza, E","2013-09-20T00:00:00.000+0000",NA,"8351",NA,"Silva, JM; Martins, LM",2013,9,19,"Brazil","Paraná","Curitiba","Jardim Botânico Municipal",-49.239167,-25.440833,"Arbusto de 2m com flor rosada.; Cultivada.","BRA:MBM:MBM:0000385438",NA,"Inga barbata Benth.",NA,NA
"8","2017-10-14T08:44:39.000+0000","JBRJ","RB","RB00992219","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","E. Barboza","2013-09-20T00:00:00.000+0000",NA,"8351",NA,"J.M. Silva; L.M. Martins",2013,9,19,"Brazil","Paraná","Curitiba","Jardim Botânico.",-49.239167,-25.440833,"Arbusto de 2m com flor rosada. Cultivada","urn:catalog:JBRJ:RB:992219",NA,"Inga barbata Benth.",NA,NA
"9",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","18524","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","E. Barboza","2013-09-20T00:00:00.000+0000",NA,"8351",NA,"J.M. Silva",2013,9,19,"Brazil","Pr","Curitiba","Jardim Botânico Municipal",-49.239167,-25.440833,"arbusto de 2 m com flor rosada. Cultivada.","BRA:UTFPR:HCF:0000018524",NA,"Inga barbata Benth.",NA,NA
"10",NA,"UFV","VIC","37816","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Batista, M.L.","2012-09-05T00:00:00.000+0000",NA,"s.n.",NA,"Batista, M.L.; Vieira, D.M.",2012,2,11,"Brazil","Minas Gerais",NA,"Parque Estadual Pico do Itambé, Na margem do córrego.",-43.299444,-18.430556,"Árvore 3,5m alt., com frutos.","BRA:UFV:VIC:0000037816",NA,"Inga barbata Benth.",NA,NA
