"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","205545","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,"15844",NA,"Queiroz, L.P.de",2014,3,9,"Brazil","Bahia","Itabuna","Fazenda Antares, ca. 12 km S (linha reta, GPS) de Itabuna, entrando no Km 520 da BR-101, entre Itabuna e Buerarema.",-39.2775,-14.917222,"Floresta Ombrófila Densa com plantação de cacau (""cabruca"")","BRA:UEFS:HUEFS:0000205545",NA,"Moldenhawera floribunda Schrad."
"2",NA,"UEFS","HUEFS","231252","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.","G.S.Siqueira","2014-05-01T00:00:00.000+0000",NA,"963",NA,"Siqueira, G.S.",2014,5,25,"Brazil","Espírito Santo","Santa Leopoldina","Estrada Rod. 80 Bernadino Monteiro.",-46.531111,-20.028611,"Mata de altitude.","BRA:UEFS:HUEFS:0000231252",NA,"Moldenhawera floribunda Schrad."
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","85662","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.","Guedes, ML; Prates, ARS","2009-06-01T00:00:00.000+0000",NA,"253",NA,"Prates, ARS; Guedes, ML; Gomes, FS",2009,1,31,"Brazil","Bahia","Itanagra","Litoral Norte, Núcleo Agroecológico de Nova Itapecirica",-37.980833,-12.373889,"folhas com folíolos coriáceos, discolores. Inflorescência com flores com cálice ferrugíneo, pétalas amarelo-ouro. Frutos jovens ferrugíneos.","BRA:UFBA:ALCB:0000085662",NA,"Moldenhawera floribunda Schrad."
"4",NA,"US","Botany",NA,"Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,"78",NA,"A. Prates & M. L. Guedes",2008,8,19,"Brazil","Bahia",NA,"Litoral Norte, Itangra, Nucleo Agroecologico de Nova Itapecirica",-37.9794,-12.3744,NA,"http://n2t.net/ark:/65665/374020287-a571-484c-816b-098913f45b42",NA,"Moldenhawera floribunda Schrad."
"5",NA,"UEFS","HUEFS","207553","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,"778",NA,"Filardi, F.L.R.",2007,11,1,"Brazil","Espírito Santo","Santa Leopoldina","Cachoeira Recanto da Mata.",-40.554444,-20.003889,"Mata ciliar.","BRA:UEFS:HUEFS:0000207553",NA,"Moldenhawera floribunda Schrad."
"6",NA,"UEFS","HUEFS","207554","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,"6186",NA,"Folli, D.A.",2007,11,10,"Brazil","Espírito Santo","Domingos Martins","Propriedade Renato M. de Jesus. Estrada: Sítio RMJ",-89.9975,-39.860278,NA,"BRA:UEFS:HUEFS:0000207554",NA,"Moldenhawera floribunda Schrad."
"7",NA,"UEFS","HUEFS","209335","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,"6186",NA,"Folli, D.A.",2007,11,10,"Brazil","Espírito Santo","Domingos Martins","Estrada Sítio RMJ. Propriedade R.M. de Jesus.",NA,NA,"Capoeirão.","BRA:UEFS:HUEFS:0000209335",NA,"Moldenhawera floribunda Schrad."
"8","2014-07-08T06:06:13.000+0000","JBRJ","RB","RB00396221","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.","Luciana F.G. da Silva","2006-06-19T00:00:00.000+0000",NA,"109",NA,"L.F.G. da Silva; A.L. Peixoto, R. Borges, M.C. Souza, M.O. Crepalde, J.C. Silva, I.M. Silva et al.",2006,2,8,"Brazil","Espírito Santo","Santa Leopoldina","Estrada de terra para Mangaraí.",NA,NA,"Árvore com cera de 12 metros de altura. Folíolos verdes discolores. Raque, pecíolo, nervura central dosfolíolos, ramos terminais e cálice marrons; pétalas, gineceu e filetes amarelos; anteras marrons. Fl. em álcool. DNA","urn:catalog:JBRJ:RB:396221",NA,"Moldenhawera floribunda Schrad."
"9",NA,"UEFS","HUEFS","207552","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,"3918",NA,"Marquete, R.",2006,9,14,"Brazil","Espírito Santo","Santa Leopoldina","Estrada Santa Teresa - Santa Leopoldina.",-40.538889,-20.020556,NA,"BRA:UEFS:HUEFS:0000207552",NA,"Moldenhawera floribunda Schrad."
"10",NA,"NY","NY","885747","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.","G. P. Lewis","2005-01-01T00:00:00.000+0000",NA,"1158",NA,"P. Fiaschi",2002,10,17,"Brazil","Bahia",NA,"Ramal Ã  esq., ca. 15 da rodovia de Buerarema para SÃ£o JosÃ© de VitÃ³ria, km 7 da estrada para Arataca, ca. 9.5 km Ã  dir. da BR 101.",-39.3011,-15.15264,NA,"70229dbb-93bd-4a82-b50e-ea63677435a7",NA,"Moldenhawera floribunda Schrad."
