"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Tachigali paratyensis (Vell.) H.C.Lima",-42.050556,-22.446667,"casimiro de abreu","casimiro de abreu","Ok"
"2","Tachigali paratyensis (Vell.) H.C.Lima",-43.205,-22.945278,"rio de janeiro","rio de janeiro","Ok"
"3","Tachigali paratyensis (Vell.) H.C.Lima",-41.227778,-22.965556,"rio de janeiro","not found","outside Brazil"
"4","Tachigali paratyensis (Vell.) H.C.Lima",-36.42765,-9.194397,"jaqueira","lagoa do ouro","outside municipality"
"5","Tachigali paratyensis (Vell.) H.C.Lima",-36.786389,-9.541389,"quebrangulo","igaci","outside municipality"
"6","Tachigali paratyensis (Vell.) H.C.Lima",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"8","Tachigali paratyensis (Vell.) H.C.Lima",-22.319613,-22.319613,"nova friburgo","not found","outside Brazil"
"9","Tachigali paratyensis (Vell.) H.C.Lima",-39.133333,-16.333333,"porto seguro","santa cruz cabralia","outside municipality"
"10","Tachigali paratyensis (Vell.) H.C.Lima",-22.90214,-22.90214,"angra dos reis","not found","outside Brazil"
"11","Tachigali paratyensis (Vell.) H.C.Lima",-22.393567,-22.393567,"petropolis","not found","outside Brazil"
"12","Tachigali paratyensis (Vell.) H.C.Lima",-42.952778,-22.637778,"nova friburgo","guapimirim","outside municipality"
"13","Tachigali paratyensis (Vell.) H.C.Lima",-43.432778,-19.431861,"santana do riacho","itambe do mato dentro","outside municipality"
"14","Tachigali paratyensis (Vell.) H.C.Lima",-36.302222,-9.3375,"flexeiras","vicosa","outside municipality"
"15","Tachigali paratyensis (Vell.) H.C.Lima",-35.92639,-9.291761,"murici","murici","Ok"
"16","Tachigali paratyensis (Vell.) H.C.Lima",-8.075257,-8.075257,"brejo da madre de deus","not found","outside Brazil"
"17","Tachigali paratyensis (Vell.) H.C.Lima",-44.656667,-22.642778,"sao jose do barreiro","sao jose do barreiro","Ok"
"18","Tachigali paratyensis (Vell.) H.C.Lima",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"19","Tachigali paratyensis (Vell.) H.C.Lima",-21.745758,-21.745758,"juiz de fora","not found","outside Brazil"
"20","Tachigali paratyensis (Vell.) H.C.Lima",-43.430833,-22.581806,"nova iguacu","nova iguacu","Ok"
"21","Tachigali paratyensis (Vell.) H.C.Lima",-43.430833,-22.915278,"nova iguacu","rio de janeiro","outside municipality"
"22","Tachigali paratyensis (Vell.) H.C.Lima",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"23","Tachigali paratyensis (Vell.) H.C.Lima",-40.510556,-19.823611,"santa teresa","santa teresa","Ok"
"24","Tachigali paratyensis (Vell.) H.C.Lima",-42.49917,-20.662809,"araponga","araponga","Ok"
"25","Tachigali paratyensis (Vell.) H.C.Lima",-42.49917,-20.662809,"araponga","araponga","Ok"
