"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Brodriguesia santosii R.S.Cowan",-37.6,-11.8,"conde","conde","Ok"
"2","Brodriguesia santosii R.S.Cowan",-7.6,-11.75,"conde","not found","outside Brazil"
"3","Brodriguesia santosii R.S.Cowan",-39.063611,-13.686389,"nilo pecanha","itubera","outside municipality"
"4","Brodriguesia santosii R.S.Cowan",-39.637222,-13.684167,"nilo pecanha","wenceslau guimaraes","outside municipality"
"5","Brodriguesia santosii R.S.Cowan",-37.19164,-10.5323,"itaporanga d'ajuda","nossa senhora das dores","outside municipality"
"6","Brodriguesia santosii R.S.Cowan",-38,-11.813611,"barra do itariri","esplanada","outside municipality"
"7","Brodriguesia santosii R.S.Cowan",-37.206389,-11.014722,"sao cristovao","sao cristovao","Ok"
"8","Brodriguesia santosii R.S.Cowan",-37.613611,-11.95,"conde","conde","Ok"
"9","Brodriguesia santosii R.S.Cowan",-34.613611,-11.95,"conde","not found","outside Brazil"
"10","Brodriguesia santosii R.S.Cowan",-38.933333,-13.95,"marau","marau","Ok"
"11","Brodriguesia santosii R.S.Cowan",-38.933333,-13.95,"marau","marau","Ok"
"12","Brodriguesia santosii R.S.Cowan",-37.439722,-11.47325,"indiaroba","indiaroba","Ok"
"13","Brodriguesia santosii R.S.Cowan",-37.054167,-10.789167,"santo amaro das brotas","santo amaro das brotas","Ok"
"14","Brodriguesia santosii R.S.Cowan",-39.045278,-13.689444,"nilo pecanha","nilo pecanha","Ok"
"15","Brodriguesia santosii R.S.Cowan",-39.0625,-13.686111,"nilo pecanha","itubera","outside municipality"
"16","Brodriguesia santosii R.S.Cowan",-36.757639,-10.633361,"pirambu","pirambu","Ok"
"17","Brodriguesia santosii R.S.Cowan",-36.757639,-10.633361,"pirambu","pirambu","Ok"
"18","Brodriguesia santosii R.S.Cowan",-38.984444,-13.245555,"valenca","jaguaripe","outside municipality"
"19","Brodriguesia santosii R.S.Cowan",-38.984444,-13.245556,"valenca","jaguaripe","outside municipality"
"20","Brodriguesia santosii R.S.Cowan",-36.843436,-10.686839,"pirambu","pirambu","Ok"
"21","Brodriguesia santosii R.S.Cowan",-36.844139,-10.692889,"pirambu","pirambu","Ok"
