"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Instituto de Botânica, IBT","SP","491822","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,"8500",NA,"Lima, HC; et al.",2017,3,17,"Brazil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, trilha para a Pedra do telégrafo. P.E. Pedra Branca",-43.595556,-23.099722,NA,"BRA:IBt:SP:0000491822",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"2",NA,"UEFS","HUEFS","234351","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA,"8500",NA,"Lima, H.C.de",2017,3,17,"Brazil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, trilha para Pedra do Telégrafo. P.E. Pedra Branca.",-43.595556,-23.099722,NA,"BRA:UEFS:HUEFS:0000234351",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"3","2014-07-22T09:30:06.000+0000","JBRJ","RB","RB00178529","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Marcos José da Silva","2010-07-28T00:00:00.000+0000",NA,"99",NA,"Robson D. Ribeiro; Hrloísa G. Dantas",2004,2,16,"Brazil","Rio de Janeiro","Armação dos Búzios","Local entre de Manguinhos e a Praia da tartaruga, Ponte da Sapata.",NA,NA,"Árvore com 5 metros de altura bifurcada (Pap 1=22cm e PAP 2 =20cm). frutos verdes amarelados.","urn:catalog:JBRJ:RB:178529",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"4",NA,"MBM","MBM","405209","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","2010-07-28T00:00:00.000+0000",NA,"99",NA,"Ribeiro, RD; Dantas, HG",2004,2,16,"Brazil","Rio de Janeiro","Armação de Búzios","local entre Manguinhos e a Praia da Tartaruga, Ponte da Sapata",0,0,"Árvore com 5 m de altura bifurcada (PAP 1 = 22 cm e PAP 2 = 20 cm). Frutos verdes amarelados.","BRA:MBM:MBM:0000405209",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"5",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA125729","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, M.J.","1905-07-02T00:00:00.000+0000",NA,"99",NA,"Ribeiro, R.D. ; Dantas, H.G.",2004,NA,NA,"Brazil","Rio de Janeiro","Armação de Búzios",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA125729",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"6",NA,"UNICAMP","UEC","146788","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, M.J.","2010-09-17T00:00:00.000+0000",NA,"529",NA,"Andreata, R.H.P.; et al.",1982,9,9,"Brazil","Rio de Janeiro","Niterói","Pico Alto Moirão",0,0,"Árvore pequena. Flores violáceas.","BRA:UNICAMP:UEC:0000146788",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"7",NA,"USP","SPF","222321","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Siniscalchi, CM","2015-09-01T00:00:00.000+0000",NA,"529",NA,"Andreata, R",1982,9,9,"Brazil","Rio de Janeiro",NA,"Itaipuaçu. Pico Alto Moirão",0,0,NA,"BRA:USP:SPF:0000222321",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"8",NA,"UNICAMP","UEC","144830","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, M.J.","2010-09-16T00:00:00.000+0000",NA,"s.n.",NA,"Fernandes, A.",1976,11,26,"Brazil","Ceará","Alcantara","Sítio Algodões (norte).",0,0,"Árvore pequena.","BRA:UNICAMP:UEC:0000144830",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"9",NA,"UnB","UB","22601","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","2010-07-28T00:00:00.000+0000",NA,"4359",NA,"Pereira, E",1958,10,1,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada para a Barra da Tijuca",0,0,"Árvore. Flor violeta; .","BRA:UnB:UB:0000022601",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
"10",NA,"NY","NY","603438","Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","virgilioides","(Vogel) M.J.Silva & A.M.G.Azevedo","M. J. da Silva","2010-01-01T00:00:00.000+0000",NA,"s.n.",NA,"J. G. Kuhlmann",1939,10,25,"Brazil","Rio de Janeiro",NA,"Morro do Sacopan, Lagoa Rodrigo de Freitas",-43.207919,-22.973835,NA,"69c7b28e-2134-45d8-a1a3-23f9737136c5",NA,"Muellera virgilioides (Vogel) M.J.Silva & A.M.G.Azevedo",NA,NA,NA
