"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","45520","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000045520",NA,"Goniorrhachis marginata Taub.",NA,NA
"2",NA,"MBM","Museu Botanico Municipal Curritiba, Brasilia","14159","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Queiroz L.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goniorrhachis marginata Taub.",NA,NA
"3","2017-11-23T00:00:00.000+0000","E","E","E00883808","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883808",NA,"Goniorrhachis marginata Taub.",NA,NA
"4",NA,"ULM","Herbarium University Ulm","14160","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Queiroz L.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goniorrhachis marginata Taub.",NA,NA
"5",NA,"F","Botany","V0111497F","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"a01b744a-a011-43b9-bd4c-d7e63b250774",NA,"Goniorrhachis marginata Taub.",NA,NA
"6","2017-11-23T00:00:00.000+0000","E","E","E00883807","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883807",NA,"Goniorrhachis marginata Taub.",NA,NA
"7",NA,NA,"Botany","L.1062626","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1062626",NA,"Goniorrhachis marginata Taub.",NA,NA
"8","2017-10-18T00:17:17.000+0000","JBRJ","RB","RB00204450","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Capanema",NA,NA,NA,NA,NA,"Indeterminado",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:204450",NA,"Goniorrhachis marginata Taub.",NA,NA
"9",NA,"UNESPFCA","BOTUW","561","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Espírito Santo",NA,"Comp. Vale do Rio Doce",NA,NA,NA,"BRA:UNESPFCA:BOTUW:0000000561",NA,"Goniorrhachis marginata Taub.",NA,NA
"10",NA,"USP","SPFW","3975","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"BRA:USP:SPFW:0000003975",NA,"Goniorrhachis marginata Taub.",NA,NA
"11",NA,"USP","SPFW","198","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Viçosa","Universidade Federal",NA,NA,NA,"BRA:USP:SPFW:0000000198",NA,"Goniorrhachis marginata Taub.",NA,NA
