"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-10-08T23:24:30.000+0000","JBRJ","RB","RB01208125","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"8476",NA,"Haroldo C. de Lima; Andressa N. Lima & Marcelo Paixão",2016,12,13,"Brazil","Rio de Janeiro","São José de Ubá","Valão Preto, Estrada de Santa Maria, a 500 m da entrada da BR-186. Mata Estacional degradada.",-41.931111,-21.37,"Árvore com 12 m alt. Tronco com casca escamosa, pardacenta, DAP 12 + 10 cm. Frutos imaturos esverdeados. Ocasional. Mat. banco DNA e fotos HCL.","urn:catalog:JBRJ:RB:1208125",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"2","2017-10-07T22:58:50.000+0000","JBRJ","RB","RB00841091","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel","H.C. de Lima",NA,NA,"7761",NA,"Haroldo C. de Lima; D.M. Neves, G.P. Lewis, L.P. Queiroz, C.Vivas, J.L. Paixão",2014,3,10,"Brazil","Bahia","Itaju do Colônia","Faz. Nova Esperança. Mata Seca.",-39.625,-14.066111,"Árvore com 7 m alt. Tronco com casca fissurada e pardacenta, DAP ca. 15 cm. Ramos com estípulas espinescentes. Estéril. Frequente. Material DNA.","urn:catalog:JBRJ:RB:841091",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"3",NA,"NY","NY","02447555","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"1123",NA,"R. D. Ribeiro",2009,6,10,"Brazil","Rio de Janeiro",NA,"Mirante da Praia Brava.",0,0,NA,"e2f67256-c0db-465d-b319-2f9f30a43947",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"4",NA,"NY","NY","1019437","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"1123",NA,"R. D. Ribeiro",2009,6,10,"Brazil","Rio de Janeiro",NA,"Mirante da Praia Brava.",0,0,NA,"8b978d58-cdc9-4bef-8e4a-5f567267ce13",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"5",NA,"UEFS","HUEFS","157782","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"7430",NA,"Melo, E.",2009,12,10,"Brazil","Bahia","Lícinio de Almeida","Distrito de São Domingos. Fazenda São Domingos.",-42.500833,-14.471111,"Beira de estrada.","BRA:UEFS:HUEFS:0000157782",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"6",NA,"UEFS","HUEFS","205619","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"605",NA,"Ribeiro, R.D.",2006,2,22,"Brazil","Rio de Janeiro","Cabo Frio","Estrada para lixeira.",NA,NA,NA,"BRA:UEFS:HUEFS:0000205619",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"7",NA,"MBML","MBML-HERBARIO","46435","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"605",NA,"R.D. Ribeiro; H.C. de Lima, Michel Barros, Ana C.L.N. Rodrigues",2006,2,22,"Brazil","Rio de Janeiro","Cabo Frio","Estrada para lixeira",-42.026944,-22.884444,"Árvore com 7m de alt., tronco levemente fissurado. DAP 23cm. Espinhos avermelhados. Frutos com ala amarelada e núcleo seminifero verde","BRA:MBML:MBML-HERBARIO:0000046435",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"8","2014-07-08T03:14:08.000+0000","JBRJ","RB","RB00413669","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"605",NA,"Robson D. Ribeiro; Haroldo C. de Lima; Michel Barros & Ana C.L.N.Rodrigues",2006,2,22,"Brazil","Rio de Janeiro","Cabo Frio","estrada para lixeira.",NA,NA,"Árvore com 7 metros de altura, tronco levemente fissurado, DAP 23 cm. Espinhos avermelhados. Frutos com ala amarelada e núcleo seminífero verde.","urn:catalog:JBRJ:RB:413669",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"9",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA124564","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"605",NA,"Ribeiro, R.D.",2006,NA,NA,"Brazil","Rio de Janeiro","Cabo Frio",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA124564",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"10","2014-07-22T09:36:53.000+0000","JBRJ","RB","RB00179534","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"117",NA,"R.D RIBEIRO; H.G. DANTAS",2004,2,18,"Brazil","Rio de Janeiro","Armação dos Búzios","ESTRADA PARA O MIRANTE DA BRAVA.",NA,NA,"ÁRVORE COM 6M DE ALT., (PAP1=4-0, PAP2=26, PAP3=13). PLANTA DE RAMOS ARMADOS; FRUTOS VERDES FREQUENTES","urn:catalog:JBRJ:RB:179534",NA,"Machaerium leucopterum Vogel",NA,NA,NA
