"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","7463","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke","Werff, H.H. van der","2007-01-01T00:00:00.000+0000",NA,"1144",NA,"Mike Hopkins",1959,2,NA,"Brazil","Amazonas",NA,"Alto Rio Negro. Taracuá.",NA,NA,NA,"urn:catalog:inpa:herbarium:220515","Tachigali catingae Ducke",NA,NA,NA,NA
"2",NA,"G","Geneva Herbarium – General Collection (G)","G-G-268811/1","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke","Lima, H. C. (2010)",NA,"ISOTYPE",NA,NA,"Ducke, A. (Coll. Delessert)",1936,11,29,"Brazil",NA,NA,"Amazonas - Rio Curicuriany superior (affl. Rio Negro, civ. Amazonas)",-65.08583,-4.14444,NA,NA,"Tachigali catingae Ducke",NA,NA,NA,NA
"3","2008-07-08T14:42:23.000+0000","K","Herbarium","K000555080","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke","Ducke, A.",NA,NA,"35421",NA,"Ducke, A.",1936,11,29,"Brazil",NA,NA,"Rio Negro,  Rio Curicuriary superior",NA,NA,NA,"http://specimens.kew.org/herbarium/K000555080","Tachigali catingae Ducke",NA,NA,NA,NA
"4","2014-11-03T13:36:21.000+0000","JBRJ","RB","RB00586841","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1936,11,29,"Brazil","Amazonas","Amazonas","Rio Curicuriary, acima das cachoeiras, catinga (t.f.) perto da margem.",NA,NA,"Árv. peq., fl. amarelo alaranjado. Rio Curicuriari, afluente do Rio Negro","urn:catalog:JBRJ:RB:586841","Tachigali catingae Ducke",NA,NA,NA,NA
"5",NA,"US","Botany","1694255","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke",NA,NA,"ISOTYPE","Herb. Jard. Bot. Rio 35421",NA,"A. Ducke",1936,11,29,"Brazil","Amazonas",NA,"Upper Rio Curicuriary (affl. Rio Negro).",NA,NA,NA,"http://n2t.net/ark:/65665/3046a88ef-513a-43f7-a6d1-23d4f74c750b","Tachigali catingae Ducke",NA,NA,NA,NA
"6","2014-11-03T13:36:21.000+0000","JBRJ","RB","RB00586842","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1936,11,29,"Brazil","Amazonas","Amazonas","Rio Curicuriary, acima das cachoeiras, catinga (t.f.) perto da margem.",NA,NA,"Árv. peq., fl. amarelo alaranjado. Rio Curicuriari, afluente do Rio Negro","urn:catalog:JBRJ:RB:586842","Tachigali catingae Ducke",NA,NA,NA,NA
"7","2015-09-05T08:35:10.000+0000","MNHN","P","P00577088","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke","Ducke",NA,"ISOTYPE",NA,"35421","Ducke",1936,11,29,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00577088","Tachigali catingae Ducke",NA,NA,NA,NA
"8","2015-04-11T10:13:53.000+0000","S","VascularPlants","S-R-8706","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke",NA,NA,NA,"35421","35421","A. Ducke",1936,11,29,"Brazil","Amazonas",NA,"[Brazil] Rio Curicuriary superior (affl. Rio Negro, civ. Amazonas)",NA,NA,NA,"S:VascularPlants:S-R-8706","Tachigali catingae Ducke",NA,NA,NA,NA
"9","2014-11-03T13:08:39.000+0000","JBRJ","RB","RB00539791","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1936,11,29,"Brazil","Amazonas","Amazonas","Rio Curicuriary, acima das cachoeiras, catinga (t.f.) perto da margem.",NA,NA,"Árv. peq., fl. amarelo alaranjado. Rio Curicuriari, afluente do Rio Negro","urn:catalog:JBRJ:RB:539791","Tachigali catingae Ducke",NA,NA,NA,NA
"10",NA,NA,"Botany","U  0182166","Tachigali catingae Ducke","Fabaceae","Tachigali","catingae","Ducke","Ducke A",NA,"ISOTYPE",NA,NA,"Ducke A",1936,11,29,"Brazil","Amazonas",NA,"Rio Curicuriary superior (affl. Rio Negro, civ. Amazonas).",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200182166","Tachigali catingae Ducke",NA,NA,NA,NA
