"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-19T01:17:48.000+0000","JBRJ","RB","RB00300915","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H.C. de Lima","2006-01-01T00:00:00.000+0000",NA,"1726","GELMacedo; J.L. Paixão",2004,12,10,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5Km da Av. Otávio Mangabeira pela Exupério Miranda no bairro do Mandacarú.",-40.109444,-13.944722,"Árvore de ca. 6m, com folhas alternas, compostas duplamente pinadas, cartáceas duplamente, imparipinadas. Madeira branca. Ind. 1322. Parcela 26.","urn:catalog:JBRJ:RB:300915",NA,"Dimorphandra exaltata Schott"
"2",NA,"Instituto de Botânica, IBT","SP","363062","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Lima, HC","2000-10-01T00:00:00.000+0000",NA,"5718","Lima, HC; Caruzo, J",2000,10,30,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, início da estrada Dona Castorina, em frente ao nº 94, ao lado do IMPA, remanescente de mata de encosta",0,0,NA,"BRA:IBt:SP:0000363062",NA,"Dimorphandra exaltata Schott"
"3",NA,"NY","NY","777859","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H. C. de Lima","2000-01-01T00:00:00.000+0000",NA,"5718","H. C. de Lima",2000,10,30,"Brazil","Rio de Janeiro",NA,"Horto Florestal, inÃ­cio da estrada Dona Castorina, em frente ao n.",-43.2076685470805,-22.9069598238154,NA,"b9044cff-e719-4c16-9d92-63a1f0788c34",NA,"Dimorphandra exaltata Schott"
"4",NA,"UNICAMP","UEC","160496","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Lima, H.C.","2000-10-01T00:00:00.000+0000",NA,"5718","Lima, H.C.; Caruso, J.",2000,10,30,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, Inicio da estrada dona Castorina, em frente ao n, 94, ao lado do IMPA. Remanescente de mata de encosta.",0,0,"Árvore com 20 m alt. DAP 64,2 cm. Tronco com casca lisa, levemente estriada, com aneis transversais pouco evidentes, pardacenta. Infl. eréctas, nos bordos da copa, com botões esverdeados.","BRA:UNICAMP:UEC:0000160496",NA,"Dimorphandra exaltata Schott"
"5",NA,"MBM","MBM","279497","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Lima, HC de","2000-10-01T00:00:00.000+0000",NA,"5718","Lima, HC de; et al.",2000,10,30,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, início da estrada Dona Castorina, em frente ao n. 94 ao lado do IMPA.",0,0,"árvore com 20 m alt. DAP 64,2 cm. Tronco com casca lisa, levemente estraiada, com anéis transversais pouco evidentes, pardacenta. Infl. eréctas, nos bordos da copa, com botões esverdeados. Remanescente de mata de encosta.","BRA:MBM:MBM:0000279497",NA,"Dimorphandra exaltata Schott"
"6",NA,"UEFS","HUEFS","144467","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott",NA,NA,NA,"2516","Lima, H.C.de",1985,1,9,"Brazil","Rio de Janeiro","Rio de Janeiro","HORTO, Inicio da estrada Dona Castorina.",NA,NA,NA,"BRA:UEFS:HUEFS:0000144467",NA,"Dimorphandra exaltata Schott"
"7","2017-10-04T12:49:27.000+0000","JBRJ","RB","RB00141704","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H.C. de Lima","1985-01-01T00:00:00.000+0000",NA,"18","Jorge C. Gomes",1985,3,27,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, inicio da estrada Dona Castorina.",NA,NA,"Árvore com 15 metros de altura, DAP 60 centímetros de diâmetro; frutos imaturos verdes","urn:catalog:JBRJ:RB:141704",NA,"Dimorphandra exaltata Schott"
"8",NA,"UEFS","HUEFS","144443","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott",NA,NA,NA,"18","Gomes, J.C.",1985,3,27,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, Inicio da estrada dona castorina.",NA,NA,NA,"BRA:UEFS:HUEFS:0000144443",NA,"Dimorphandra exaltata Schott"
"9",NA,"NY","NY","470725","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H. C. de Lima",NA,NA,"2623","H. C. de Lima",1985,11,18,"Brazil","Rio de Janeiro",NA,"Horto Florestal, prÃ³ximo a estrada Dona Castorina",0,0,NA,"a33956d5-72ae-4f47-ba0e-0d2519c2b2d5",NA,"Dimorphandra exaltata Schott"
"10",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37849","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H. C. de Lima",NA,NA,"2623","H. C. de Lima",1985,11,18,"Brazil","Rio de Janeiro","RIO DE JANEIRO","Horto Florestal, prox. a estr. da D. Castorina.",NA,NA,"Ambiente: Mata de Encosta. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000037849",NA,"Dimorphandra exaltata Schott"
"11",NA,"NY","NY","470726","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H. C. de Lima",NA,NA,"2623","H. C. de Lima",1985,11,18,"Brazil","Rio de Janeiro",NA,"Horto Florestal, prÃ³ximo a estrada Dona Castorina",0,0,NA,"d3710c04-0a50-4ab0-a793-b6864f353951",NA,"Dimorphandra exaltata Schott"
"12","2008-05-27T22:02:00.000+0000","MO","MO","3246428","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","H.C. de Lima","1985-01-01T00:00:00.000+0000",NA,"Lima 2623","H.C. de Lima",1985,11,18,"Brazil","Rio de Janeiro",NA,"Horto Florestal, próximo a estrada Dona Castorina.",NA,NA,NA,"urn:catalog:MO:Tropicos:3246428","http://www.tropicos.org/Specimen/3246428","Dimorphandra exaltata Schott"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","105322","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Silva, M.F. da","1982-09-01T00:00:00.000+0000",NA,"51","Mike Hopkins",1978,NA,NA,"Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Est. Flamengo, ant. X-1, Km 9, 700, lado esquerdo",NA,NA,NA,"urn:catalog:inpa:herbarium:43520",NA,"Dimorphandra exaltata Schott"
"14","2014-07-22T08:20:01.000+0000","JBRJ","RB","RB00141762","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","MARLENE F. DA SILVA","1978-01-01T00:00:00.000+0000",NA,"2459","EZEQUICIO PAULO HERINGER",1946,11,6,"Brazil","Minas Gerais","Piau","SÍTIOM DO BALBINO.",NA,NA,"ÁRVORE DE GRANDE PORTE, PRODUTORA DE MADEIRA PARA CONSTRUÇÃO","urn:catalog:JBRJ:RB:141762",NA,"Dimorphandra exaltata Schott"
"15",NA,"NY","NY","470727","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","M. F. da Silva",NA,NA,"2459","E. P. Heringer",1946,11,6,"Brazil","Minas Gerais",NA,"Sitio do Balbino, Municipio de Piau",0,0,NA,"4754840b-e0f6-4e96-b341-c9d1e8f927a9",NA,"Dimorphandra exaltata Schott"
"16",NA,"UnB","UB","127842","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Silva, MF","1978-01-01T00:00:00.000+0000",NA,"2459","Heringer, EP",1946,12,6,"Brazil","Minas Gerais","Piau","Sítio de Balbino",0,0,"Árvore 30m.","BRA:UnB:UB:0000127842",NA,"Dimorphandra exaltata Schott"
"17",NA,"US","Botany","1441911","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott",NA,NA,NA,"1869","A. Ducke",1921,11,19,"Brazil",NA,NA,"Ca horto florestal - city of rio de janeiro",NA,NA,NA,"http://n2t.net/ark:/65665/317ef3b66-f749-4dee-9de4-fc0f197850c9",NA,"Dimorphandra exaltata Schott"
"18",NA,"US","Botany","1441912","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott",NA,NA,NA,"1869","A. Ducke",1921,11,19,"Brazil",NA,NA,"Ca horto florestal - city of rio de janeiro",NA,NA,NA,"http://n2t.net/ark:/65665/3936a6c55-4f91-489b-978c-b4a67133fad7",NA,"Dimorphandra exaltata Schott"
"19","2008-12-03T17:05:30.000+0000","K","Herbarium","K000555247","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","da Silva",NA,"ISOTYPE","s.n.","Schott",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000555247",NA,"Dimorphandra exaltata Schott"
"20",NA,"W","Herbarium W","0026654","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","M. F. da Silva (NY) 1978-12",NA,NA,NA,"Schott,H.W.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"Dimorphandra exaltata Schott"
"21",NA,"W","Herbarium W","0026774","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Anonymous",NA,NA,NA,"Anonymous collector",NA,NA,NA,"Brazil",NA,NA,"sine loco  [Brasilia]",NA,NA,NA,NA,NA,"Dimorphandra exaltata Schott"
"22",NA,"W","Herbarium W","0026656","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","M. F. da Silva (NY) 1978-12",NA,NA,NA,"Schott,H.W.",NA,NA,NA,"Brazil",NA,NA,"sine loco  [Brasilia]",NA,NA,NA,NA,NA,"Dimorphandra exaltata Schott"
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","62551","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Silva, M.F. da","1978-01-01T00:00:00.000+0000",NA,"s.n.","Mike Hopkins",1921,NA,NA,"Brazil","Rio de Janeiro",NA,"Horto Florestal.",NA,NA,NA,"urn:catalog:inpa:herbarium:116572",NA,"Dimorphandra exaltata Schott"
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","62549","Dimorphandra exaltata Schott","Fabaceae","Dimorphandra","exaltata","Schott","Kuhlmann, J.G.","1926-01-01T00:00:00.000+0000",NA,"s.n.","Mike Hopkins",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Horto Florestal.",NA,NA,NA,"urn:catalog:inpa:herbarium:80353",NA,"Dimorphandra exaltata Schott"
