"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","212506","Santos, MR dos"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","188404","Ferreira, CAC"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","188374","Ferreira, CAC"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","94320","Ferreira, CAC"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","178892","Hopkins, MJG"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","178926","Ribeiro, JELS"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","138276","Ferreira, CAC"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","138600","Ferreira, CAC"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","82215","Revilla, J"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","86737","Maia, LA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","86517","Maia, LA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","66505","Adis, J"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","61381","Carreira, LMM"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","85589","Roa, TA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","85588","Roa, TA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","50513","Anderson, AB"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","48869","Anderson, AB"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","37945","Loureiro, AA"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","21106","Boyan, R"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","17353","Rodrigues, WA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","13901","Rodrigues, WA"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","10692","Rodrigues, WA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","8161","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","6125","Pessoal do C.P.F."
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","6061","Pessoal do C.P.F."
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","6094","Pessoal do C.P.F."
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","3501","Almeida, JC de"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","3702","Francisco, L"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","6283","Pessoal do C.P.F."
