"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","FURB","58621","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Kassner-Filho, A.","2018-02-14","","2042","","Kassner-Filho, A.","2018","2","14","brazil","Santa Catarina","José Boiteux","","-49.588055","-26.911667","flor branca","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"2","","","FURB","59132","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Kassner-Filho, A.","2018-06-14","","2873","","Kassner-Filho, A.","2018","6","14","brazil","Santa Catarina","Urussanga","","-49.413056","-28.526389","flor branca","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"3","","","FURB","59654","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Kassner-Filho, A.","2018-07-03","","3010","","Kassner-Filho, A.","2018","7","3","brazil","Santa Catarina","Grão Pará","","-49.322222","-28.17","flor branca e fruto seco","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"4","","","HCF","24171","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","M.L. Brotto","2017-02-14","","2391","","M.L. Brotto","2017","1","30","brazil","Pr","Piraquara","Recreio da Serra","-49.013056","-25.456111","árvore com 5 m de altura, frutos maduros de cor castanho-escuro. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"5","","","MBM","407601","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Brotto, ML","2017-02-14","","2391","","Brotto, ML; Völtz, RR","2017","1","30","brazil","Paraná","Piraquara","Recreio da Serra","-49.013056","-25.456111","Árvore com 5 m de altura, frutos maduros de cor castanho-escuro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"6","","","UEC","197330","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Silva, B.G.","2018-01-12","","396","","Silva, B.G.; Pires, T.P.","2017","11","16","brazil","São Paulo","Jundiaí","Serra do Japi","-47","-23.390972","Local: borda da trilha, pleno sol. Solo: serrapilheira. Hábito: arbóreo. Altura: 3m. Látex: não. Cor: sementes com arilo branco. Odor: não. Outros: _; Floresta Estacional Semidecidual","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"7","","","SP","490563","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Aragaki, S; Petri, L","2016-12-19","","790","","Petri, L; Biasoli, SM","2016","7","6","brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.647014","-23.64989","","","centroide mpo (0)","GBIF","Inga sessilis (Vell.) Mart."
"8","","","FURB","45446","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Oliveira, AA de","2015-01-15","","851","","Oliveira, A.A. de","2015","1","15","brazil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.499444","-28.710833","Florística Entorno IFFSC 40","","original coordinates","GBIF","Inga sessilis (Vell.) Mart."
"9","","","VIES","40230","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Castro, M.A.","2017-07-25","","682","","Silva, L.A.; Freitas, J.; Oliveira, W. & Luber, J.","2015","4","30","brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.","-41.949051","-20.528296","SW*****","","centroide mpo","GBIF","Inga sessilis (Vell.) Mart."
"10","","","VIES","40220","Inga sessilis (Vell.) Mart.","","Fabaceae","Inga","sessilis","","(Vell.) Mart.","Castro, M.A.","2017-07-24","","664","","Silva, L.A.; Freitas, J.; Oliveira, W. & Luber, J.","2015","4","28","brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.","-41.949051","-20.528296","SW*****","","centroide mpo","GBIF","Inga sessilis (Vell.) Mart."
