"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01214719","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","J.R.Mattos e M. Nadruz","","","505","","J.R.Mattos; M.Nadruz","2017","1","","brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 26A, JBRJ  Tombo: 5106  Jardim Botânico do Rio de Janeiro","-43.45231","-22.924471","Ramos cilíndricos e verrucosos. Folhas alternas, lâmina foliar composta, com folíolos elípticos, de margem inteira. Flores com sépalas arroxeadas e pétalas arroxeadas a rosadas.","","centroide mpo","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"2","","","RB","RB01377761","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","Nadruz","2017-11-29","","3316","","M. Nadruz; Fabiano","2017","11","29","brazil","Rio de Janeiro","Rio de Janeiro","Arboreto do Instituto de Pesquisas Jardim Botânico do RJ, cant. 26E, tombo 5236.","-43.45231","-22.924471","Lâmina foliar coriácea esverdeada discolor; pedúnculo esverdeado-avinosado, pedicelo rosado, cálice avinosado, corola rosada a avinosada, filete esbranquiçado, anteras rosadas; fruto imaturo esverdeado.","","centroide mpo","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"3","","","HUEFS","235084","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","","","","403","","Souza, I.M.","2016","11","9","brazil","Amazonas","Presidente Figueiredo","Barretinho.","-59.990467","-1.370028","","","centroide mpo","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"4","","","HUEFS","235085","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","","","","404A-B","","Souza, I.M.","2016","11","9","brazil","Amazonas","Presidente Figueiredo","Barretinho.","-59.990467","-1.370028","","","centroide mpo","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"5","","","HUEFS","235079","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","","","","398","","Souza, I.M.","2016","11","5","brazil","Amazonas","Manaus","Cond. Portal Tarumã.","-60.095278","-3.024722","","","original coordinates","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"6","","","HUEFS","235097","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","","","","416","","Souza, I.M.","2016","11","12","brazil","Amazonas","Manaus","Igarapé de Tarumã, Cond. Portal Tarumã.","-60.095556","-3.024444","","","original coordinates","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"7","","","RB","RB00949818","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","Dexter, K.G.","","","6875","","Dexter, K.G.; Santana, F.","2014","6","25","brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:2500.","-59.928056","-2.960556","2m alt., 0,5cm DBH, NA  ","","original coordinates","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"8","","","RB","RB00923223","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","Dexter, K.G.","","","6876","","Dexter, K.G.; Santana, F.","2014","6","25","brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.","-59.928056","-2.960556","14m alt., 7,6cm DBH, dark brown bark with square fissures","","original coordinates","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"9","","","RB","RB00776097","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","I.P.Reis","2013-03-13","","07","","I.P. Reis; P.L. Quindere","2013","3","13","brazil","Rio de Janeiro","Rio de Janeiro","Parque do Jardim Botânico. Parque do Jardim Botânico do Rio de Janeiro, canteiro 26A, árvore 5106 ao lado da barriguda.","-43.45231","-22.924471","Árvore com cerca de 7m de altura ao lado da barriguda.","","centroide mpo","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
"10","","","RB","RB00776099","Eperua glabriflora (Ducke) R.S.Cowan","","Fabaceae","Eperua","glabriflora","","(Ducke) R.S.Cowan","I.P.Reis","2013-03-13","","08","","I.P. Reis; P.L. Quindere","2013","3","13","brazil","Rio de Janeiro","Rio de Janeiro","Parque do Jardim Botânico. Parque do Jardim Botânico do Ri de Janeiro, canteiro 26E, árvore 5236.","-43.45231","-22.924471","Árvore com aproximadamente 10m de altura. fuste ligeiramente escamoso.","","centroide mpo","GBIF","Eperua glabriflora (Ducke) R.S.Cowan"
