"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","258916","Simon, MF"
"2","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","240753","Pansonato, MP"
"3","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","234402","Bastos, JA"
"4","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","253002","Ferreira, CAC"
"5","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","224968","Ramos, MP"
"6","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","224970","Amaral, IL do"
"7","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","225795","Carvalho-Sobrinho, JG de"
"8","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","218003","Assun踏蹋o, PACL"
"9","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","232783","Castilho, CV"
"10","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","222676","Castilho, CV"
"11","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","258340","Ferreira, CAC"
"12","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","192349","Evans, R"
"13","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","176513","Mac袒do, M"
"14","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","156630","Souza, LAG de"
"15","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","205729","Fernandez, A"
"16","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","212958","Vasconcelos, RTP"
"17","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","133866","Magalh蹋es, FMM"
"18","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","135583","Silva, MG da"
"19","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","158618","Silva, NT da"
"20","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","141244","Barbosa, M"
"21","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","119031","Pires, JM"
"22","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","84860","Pires, JM"
"23","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","139401","Rosa, NA"
"24","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82867","Pessoal do L.P.F., Bras蘝lia"
"25","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82883","Pessoal do L.P.F., Bras蘝lia"
"26","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82490","Pessoal do L.P.F., Bras蘝lia"
"27","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82580","Pessoal do L.P.F., Bras蘝lia"
"28","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82609","Pessoal do L.P.F., Bras蘝lia"
"29","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82643","Pessoal do L.P.F., Bras蘝lia"
"30","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","82655","Pessoal do L.P.F., Bras蘝lia"
"31","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","55231","Mello, FC de"
"32","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","55716","Souza, JAC de"
"33","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","57627","Haroldo"
"34","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","57615","Mello, FC de"
"35","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","57630","Mello, FC de"
"36","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","60164","Oliveira, AR de"
"37","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","58687","Oliveira, AR de"
"38","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","41611","Prance, GT"
"39","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","28469","Rodrigues, WA"
"40","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","16898","Rodrigues, WA"
"41","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","16856","Rodrigues, WA"
"42","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","17552","Rodrigues, WA"
"43","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","17403","Rodrigues, WA"
"44","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","17402","Rodrigues, WA"
"45","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","14206","Rodrigues, WA"
"46","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","9571","Rodrigues, WA"
"47","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","8635","Rodrigues, WA"
"48","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","11785","Kuhlmann, M"
"49","Instituto Nacional de Pesquisas da Amaz么nia (INPA)","133600","Magalh蹋es, FMM"
