"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","258842","Gaui, TD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","258843","Gaui, TD"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","230699","D'Apolito Junior, C"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","229933","Silva, MCR da"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","218548","Oliveira, ACA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","222657","Pereira, E da C."
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","219960","Pereira, E da C."
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","222658","Pereira, E da C."
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","232720","Pereira, E da C."
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","219958","Pereira, E da C."
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","206853","Silva, SF da"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","202148","Lemos, MC"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","179538","Nelson, BW"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","179555","Sothers, CA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","179541","Ribeiro, JELS"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","179542","Ribeiro, JELS"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","179543","Ribeiro, JELS"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","179523","Klitgaard, BB"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","27363","Monteiro, OP"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","191387","Pruski, JF"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","155787","Ferreira, CAC"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","148158","Mattos, FD de A."
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","143734","Ferreira, CAC"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","143517","Ferreira, CAC"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","138553","Ferreira, CAC"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","143596","Ferreira, CAC"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","171968","Silva, AVV da"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","139997","Rabelo, BV"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","139996","Rabelo, BV"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","110375","Souza, F de"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","172185","Nascimento, JR"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","172186","Nascimento, JR"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","172184","Nascimento, JR"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","101737","Martinelli, GM"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","101801","Martinelli, GM"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","91523","Calder�_n, CE"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","86994","Ferreira, CAC"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","76359","Co̻lho, LF"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","73210","Nascimento, JR"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","67009","Mota, CDA da"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","58309","Mello, FC de"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","50422","Prance, GT"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","48108","Loureiro, AA"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","46437","Campbell, DG"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","33241","Prance, GT"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","27858","Rodrigues, WA"
"47","Instituto Nacional de Pesquisas da Amazônia (INPA)","21737","Prance, GT"
"48","Instituto Nacional de Pesquisas da Amazônia (INPA)","21509","Souza, JA de"
"49","Instituto Nacional de Pesquisas da Amazônia (INPA)","18626","Prance, GT"
"50","Instituto Nacional de Pesquisas da Amazônia (INPA)","19345","Prance, GT"
"51","Instituto Nacional de Pesquisas da Amazônia (INPA)","15233","Rodrigues, WA"
"52","Instituto Nacional de Pesquisas da Amazônia (INPA)","8643","Rodrigues, WA"
"53","Instituto Nacional de Pesquisas da Amazônia (INPA)","3913","Mello, FC de"
"54","Instituto Nacional de Pesquisas da Amazônia (INPA)","9735","Rodrigues, WA"
"55","Instituto Nacional de Pesquisas da Amazônia (INPA)","8088","Rodrigues, WA"
"56","Instituto Nacional de Pesquisas da Amazônia (INPA)","8178","Rodrigues, WA"
"57","Instituto Nacional de Pesquisas da Amazônia (INPA)","5212","Co̻lho, LF"
"58","Instituto Nacional de Pesquisas da Amazônia (INPA)","4308","Co̻lho, DF"
"59","Instituto Nacional de Pesquisas da Amazônia (INPA)","5049","Fr�_es, RL"
