"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","190379","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby",NA,NA,NA,"1727","Neves, DM; Lima, HC de; Queiroz, LP de; Pennington, RT; Lewis, GP; Vivas, CV; Paixão, JL",2014,3,13,"Brazil","Bahia","Porto Seguro","Estação Pau-Brasil, CEPLAC.",0,0,"Material Banco de DNA","BRA:UFMG:BHCB:0000190379","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"2","2016-09-13T14:45:31.000+0000","JBRJ","RB","RB00852049","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","Lima, H.C.; Queiroz, L.P.; Lewis, G.P.","2014-03-14T00:00:00.000+0000",NA,"1749","Neves, D.M.; Lima, H.C.; Queiroz, L.P.; Pennington, R.T.; Lewis, G.P.; Vivas, C.V.; Paixao, J.L.",2014,3,14,"Brazil","Bahia","Porto Seguro","Estacao Pau-Brasil, CEPLAC.",-39.174167,-16.3825,"Arvore 20m, flores amarelas","urn:catalog:JBRJ:RB:852049","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"4","2016-09-13T14:45:55.000+0000","JBRJ","RB","RB00855999","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","Lima, H.C.; Queiroz, L.P.; Lewis, G.P.","2014-03-13T00:00:00.000+0000",NA,"1627","Neves, D.M.; Lima, H.C.; Queiroz, L.P.; Pennington, R.T.; Lewis, G.P.; Vivas, C.V.; Paixao, J.L.",2014,3,13,"Brazil","Bahia","Porto Seguro","Estacao Pau-Brasil, CEPLAC.",-39.181389,-16.386389,"Arvore 30m, flores amarelas","urn:catalog:JBRJ:RB:855999","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"9",NA,"UEFS","HUEFS","161962","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","L.P.Queiroz","2014-12-01T00:00:00.000+0000",NA,"729","Saavedra, M.M.",2008,5,1,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Área rupícula próximo a sede do parque.",-41.083611,-20.516111,"Floresta ombrófila densa altomontana com inselbergues.","BRA:UEFS:HUEFS:0000161962","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"10","2014-07-08T03:39:00.000+0000","JBRJ","RB","RB00420417","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby",NA,NA,NA,"294","S. M. Farias; Bonfim",1989,5,30,"Brazil","Bahia","Porto Seguro","Estação ESPAB-CEPLAC, 15 km de Porto Seguro.",NA,NA,"Não observado nodulação; coletado sementes.","urn:catalog:JBRJ:RB:420417","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"11",NA,"Cenargen","CEN","57512","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","J. P. Santos","2013-01-01T00:00:00.000+0000",NA,"169","G. L. Farias - Pau-Brasil",1988,3,11,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"Doação do Banco Genético do Pau Brasil. Registro nº 253. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000057512","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"12",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","41882","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","J. G. Jardim",NA,NA,"680","F. S. Santos",1987,10,21,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB. Arboreto, quadra 036.",-39.133333,-16.383333,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000041882","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"13","2014-07-22T08:28:01.000+0000","JBRJ","RB","RB00147550","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","R.L.C.Bortoluzzi",NA,NA,"233","F.S.Santos",1984,1,25,"Brazil","Bahia","Santa Cruz de Cabrália","Área da Estação Ecológica do Pau-Brasil (ESPAB), cerca de 16Km a W de Porto Seguro. Rod. BR 367 (Porto Seguro/Eunápolis). Estação Ecológica do Pau-Brasil",NA,NA,"Árvore 6m de altura. Flores amarelas com estames marrons. Coletada no Arboreto","urn:catalog:JBRJ:RB:147550","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"14",NA,"UEFS","HUEFS","5700","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby",NA,NA,NA,"483","Santos, F.S.",1984,12,29,"Brazil","Bahia","Santa Cruz Cabrália",NA,-39.133333,-16.383333,NA,"BRA:UEFS:HUEFS:0000005700","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"17",NA,"NY","NY","582832","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,"329","L. A. Mattos Silva",1979,4,3,"Brazil","Bahia",NA,"EstaÃ§ao EcolÃ³gica do Pu-Brasil, cerca de 16 km a W de Porto Seguro. Folha SE-24 (16-39c). Parcela 36 do arboreto",-39.1333,-16.3833,NA,"d4309be0-5c52-4e5a-bf89-7fae7ef7e711","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"19",NA,"NY","NY","582831","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,"350","L. A. Mattos Silva",1979,4,4,"Brazil","Bahia",NA,"BifurcaÃ§ao a rireita, no km 17 da estrada que liga os Povoados de Vera Cruz (ex 41) e Vale Verde. Capoeira alta a 2-5 km da bifurcaÃ§ao",-39.0642869012885,-16.4534421797808,NA,"1f41646f-c43e-4cb6-a879-68bf995b5156","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"21",NA,"UEFS","HUEFS","75868","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby",NA,NA,NA,"-1800-","Pinheiro, R.S.",1972,1,29,"Brazil","Bahia","Porto Seguro","Ramal para Fazenda Cajaíba, com entrada na rodovia BR-101. Trecho Itamarajú a Eunápolis km 64.",NA,NA,"Mata","BRA:UEFS:HUEFS:0000075868","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"22",NA,"NY","NY","582830","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,NA,"1800","R. S. Pinheiro",1972,1,29,"Brazil","Bahia",NA,"P. Seguro ramal para F. Cajaiba, com entrada na rod. BR 101, Trexo Itamaraju a Eunapolis, Km. 64",-39.4166,-16.8833,NA,"f60e417c-7a85-4919-9eaf-39a9220a80ec","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"23","2007-03-20T14:25:44.000+0000","K","Herbarium","K000056188","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","Barneby, R.",NA,"PARATYPE","1800","Pinheiro, R.S.",1972,1,29,"Brazil",NA,"Porto Seguro","Ramal para Fazenda Cajaíba, com entrada na rodovia BR-101. Trecho Itamarajú a Eunápolis km 64.",-39.08,-16.43,NA,"http://specimens.kew.org/herbarium/K000056188","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"24",NA,"UFRPE","PEUFR","14433","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","J.E. Gomes de Lima",NA,NA,"23624","M.T. Monteiro",1972,3,24,"Brazil","Pernambuco","Belmonte","Fazenda Dois Irmãos",NA,NA,"Flores amarelas; resina amarelada com pouca quantidade","BRA:UFRPE:PEUFR:0000014433","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"25",NA,"UFRPE","PEUFR","14450","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","J.E. Gomes de Lima","1998-01-28T00:00:00.000+0000",NA,"23667","M.T. Monteiro",1972,4,27,"Brazil","Bahia","Belmonte","Fazenda Brejinho",NA,NA,"Flores amarelas; madeira dura com âmago avermelhado","BRA:UFRPE:PEUFR:0000014450","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"26",NA,"NY","NY","582833","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby",NA,"ISOTYPE","45","A. Euponino",1971,12,2,"Brazil","Bahia",NA,"Reserva BiolÃ³gica Pau-Brasil",-39.18158,-16.372109,NA,"52732d56-c079-4a0f-ba69-5a576109eb04","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","45550","Senna formosa H.S.Irwin & Barneby","Fabaceae","Senna","formosa","H.S.Irwin & Barneby","J. E. G. de Lima",NA,NA,"169","G. L. Farias",NA,NA,NA,"Brazil","Bahia","porto seguro","Res. Florestal de P. Seguro - CVRD/BA. Aceiro dos posseiros, Km 0,500.",NA,NA,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000045550","Senna formosa H.S.Irwin & Barneby",NA,NA,NA,NA,NA
