"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01387548","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","H. Medeiros","",NA,"2551",NA,"H. Medeiros; Daniel S. da Costa, Fernando S. Andriolli, Flávio A. Obermuller, Roberto & Adriano S. Lima",2017,9,27,"brazil","Amazonas","Novo Airão","Parque Nacional de Anavilhanas. Trilha do Monitoramento da Biodiversidade (Trilha do Matias). Unidade Amostral 01, Pá ""Norte"".",-60.869722,-2.483889,"Árvore 19,2 m, estéril. Placa: # 2.","Swartzia tomentifera Ducke",NA,"original coordinates OK","GBIF"
"2",NA,NA,"RB","RB00902886","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Dexter, K.G.","",NA,"6945",NA,"Dexter, K.G.; Correa, C.",2014,7,1,"brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO6:2500.",-59.928056,-2.960556,"4,5m alt., 2cm DBH, smooth light brown bark - Material no Banco de DNA","Swartzia tomentifera Ducke",NA,"original coordinates OK","GBIF"
"3",NA,NA,"EAFM","15507","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Marra, D.M.; Carneiro, V.M.C.","2012-09-03",NA,"1124",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,3,"brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.253461,-3.657814,"árvore, DAP = 25.2 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke",NA,"original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru","GBIF"
"4",NA,NA,"EAFM","15382","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Marra, D.M.; Carneiro, V.M.C.","2012-09-02",NA,"999",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,2,"brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.256533,-3.652619,"árvore, DAP = 35.5 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke",NA,"original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru","GBIF"
"5",NA,NA,"EAFM","15575","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Marra, D.M.; Carneiro, V.M.C.","2012-09-05",NA,"1192",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,5,"brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.250481,-3.651947,"árvore, DAP = 13.1 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke",NA,"original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru","GBIF"
"6",NA,NA,"EAFM","14618","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Marra, D.M.; Carneiro, V.M.C.","2011-05-12",NA,"235",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,12,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.307194,-2.40915,"árvore, DAP = 11.5 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"7",NA,NA,"EAFM","14629","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Marra, D.M.; Carneiro, V.M.C.","2011-05-12",NA,"246",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,12,"brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.3068,-2.409797,"árvore, DAP = 27.8 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke",NA,"original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus","GBIF"
"8",NA,NA,"EAFM","1545","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Assunção, P.","2010-03-12",NA,"377",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"brazil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina, Próximo a Torre do LBA.",-67.998749,0.374972,"Floresta de Terra Firme. ; HA","Swartzia tomentifera Ducke",NA,"centroide mpo (0) OK","GBIF"
"9",NA,NA,"EAFM","1448","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Assunção, P.","2010-03-10",NA,"269",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"brazil","Amazonas","São Gabriel da Cachoeira","rio Icana; Comunidade de Jandu Cachoeira, Atrás da Pista de Avião.",-67.998749,0.374972,"Floresta de Campinarana. ; HA","Swartzia tomentifera Ducke",NA,"centroide mpo (0) OK","GBIF"
"10",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","208502","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Torke, B.M.","2011-03-01",NA,"INPA208502",NA,"Brito, VM de",2000,2,NA,"brazil","Amazonas","","",NA,NA,"","Swartzia tomentifera Ducke",NA,NA,"GBIF"
