"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HUEFS","233618","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","R.T.Pennington","2017-11-01","","664","","Moonlight, P.W.","2017","3","30","brazil","Ceará","Crateús","Serra das Almas, around plot 1.","-40.928333","-5.146667","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"2","","","HUEFS","233685","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","R.T.Pennington","2017-11-01","","731","","Moonlight, P.W.","2017","3","","brazil","Ceará","Crateús","Serra das Almas, around plot 2.","-40.915","-5.141389","Dry forest to 10m with moderately dense shrub layer. Very sparse herb layer. Rocky shallow clay-sand soil, ca. 20cm deep over sandstone bedrock.","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"3","","","HUEFS","233690","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","R.T.Pennington","2017-11-01","","736","","Moonlight, P.W.","2017","3","","brazil","Ceará","Crateús","Serra das Almas, around plot 2.","-40.915","-5.141389","Dry forest to 10m with moderately dense shrub layer. Very sparse herb layer. Rocky shallow clay-sand soil, ca. 20cm deep over sandstone bedrock.","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"4","","","HUEFS","235505","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","","","","33","","Mizushima, M.","2017","4","3","brazil","Ceará","Cratéus","Serra das Almas","-40.719795","-5.197497","Caatinga","","centroide mpo","GBIF","Dalbergia cearensis Ducke"
"5","","","HUEFS","235497","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","","","","25","","Mizushima, M.","2017","4","2","brazil","Ceará","Cratéus","Serra das Almas","-40.719795","-5.197497","Caatinga","","centroide mpo","GBIF","Dalbergia cearensis Ducke"
"6","","","EAC","61140","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","Araújo, F.F.","2017-05-01","","207","","Araújo, F.F.","2017","5","14","brazil","Ceará","Graça","Sítio Santa Clara.","-40.812694","-3.968444","Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Árvore, ca. 6-7 m alt.; caule cinza esbranquiçados; folhas cartáceas; frutos sâmaras verdes, imaturas.; Área de caatinga fe","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"7","","","HUEFS","238809","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","","","","217","","Mizushima, M.","2017","12","8","brazil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara","-42.333333","-8.416667","Caatinga","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"8","","","HUEFS","238890","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","","","","246","","Rodrigues, P.","2017","12","8","brazil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara","-42.333333","-8.416667","Caatinga","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"9","","","HUEFS","225896","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","","","","16489","","Queiroz, L.P.de","2016","12","1","brazil","Bahia","Umburanas","Trilha de Minas do Mimoso para o Alegre.","-41.429444","-10.308889","Afloramento rochoso.","","original coordinates","GBIF","Dalbergia cearensis Ducke"
"10","","","EAC","58160","Dalbergia cearensis Ducke","","Fabaceae","Dalbergia","cearensis","","Ducke","Castro, A.S.F.","2015-01-23","","2855","","Castro, A.S.F.","2015","1","23","brazil","Ceará","Guaramiranga","Pendanga.","-38.94698","-4.244485","Arvoreta.; Mata seca.","","centroide mpo (0)","GBIF","Dalbergia cearensis Ducke"
