"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"11","2017-10-16T22:25:51.000+0000","JBRJ","RB","RB00576193","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","R.D.Ribeiro","2009-09-28T00:00:00.000+0000",NA,"4917",NA,"V.Demuner; T.A.Cruz & M.Belissario",2008,1,29,"Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba,prop:Claudio Villoni.",-40.473056,-20.059167,"Árvore 15m,fuste 10m,DAP 40cm,inflorescência amarela.","urn:catalog:JBRJ:RB:576193","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"12",NA,"MBML","MBML-HERBARIO","34281","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","L.A. Silva/10-XI-2015",NA,NA,"2048",NA,"C. N. de Fraga; et al",2008,5,6,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas",-40.55,-20.3,NA,"BRA:MBML:MBML-HERBARIO:0000034281","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"13",NA,"NY","NY","1015515","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA,"10",NA,"N. L. de A. Nunes",2007,3,14,"Brazil","Rio de Janeiro",NA,"Estrada do Imperador, km 8 indo para o Rociu, apÃ³s a 1 ponte.",-47.2961,-22.4875,NA,"1fe7a1e5-be90-40ef-bb47-184ae4e0d762","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"14",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA101151","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Nunes, N.L.A.","2007-05-07T00:00:00.000+0000",NA,"10",NA,"Nunes, N.A.",2007,3,14,"Brazil","Rio de Janeiro","Petrópolis",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA101151","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"15",NA,"UFV","VIC","21659","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Nunes, N.L.A. de","2007-05-07T00:00:00.000+0000",NA,"10",NA,"Nunes, N.L.A. de; et al.",2007,3,14,"Brazil","Rio de Janeiro","Petrópolis","Estrada do Imperador Km 8, Indo para o Rociu, após a primeira ponte.",-47.296111,-22.4875,"Árvore fina DAP 35 cm, 15m de altura. Final de floração, com resto de flores e início de frutificação.","BRA:UFV:VIC:0000021659","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"16","2017-10-19T22:46:38.000+0000","JBRJ","RB","RB00493098","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Nina L. de A. Nunes",NA,NA,"10",NA,"Nina L. de A. Nunes ; H. C. de Lima, F. L. R. Filardi & J. E. Meireles",2007,3,14,"Brazil","Rio de Janeiro","Petrópolis","Estrada do Imperador km 8 indo para o Rociu, após a 1ª ponte .",-47.296111,-22.4875,"Árvore fina DAP 35 cm, 15 m de altura. Final de floração, com resto de flores e início de frutificação. Beira de estrada","urn:catalog:JBRJ:RB:493098","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"17",NA,"MBML","MBML-HERBARIO","31894","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Nina L. de A. Nunes/07-V-2007",NA,NA,"10",NA,"Nina L. de A. Nunes; et al",2007,3,14,"Brazil","Rio de Janeiro","Petrópolis","Estrada do Imperador km 8 indo para o Rociu, após a 1 ª ponte.",-43.178611,-22.505,NA,"BRA:MBML:MBML-HERBARIO:0000031894","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"18",NA,"USP","SPF","181819","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Nunes, NLA","2007-05-01T00:00:00.000+0000",NA,"10",NA,"Nunes, NLA",2007,3,14,"Brazil","Rio de Janeiro","Petrópolis",NA,-47.296111,-22.4875,NA,"BRA:USP:SPF:0000181819","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"19","2017-10-18T13:02:56.000+0000","JBRJ","RB","RB00519129","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","A.A.M. de Barros","2007-04-28T00:00:00.000+0000",NA,"3048",NA,"A.A.M. de Barros; B. Alves",2007,4,28,"Brazil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca, Morro do Cordovil, Vale das Borboletas, trilha da Jararaca. Indivíduo 34 do Transect TJ8. CAP 48,0 cm. Folhas cartáceas discolores verdes. Estéril. Município de Niterói, Engenho do Mato.",-42.999167,-22.9225,NA,"urn:catalog:JBRJ:RB:519129","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"20",NA,"MBML","MBML-HERBARIO","24696","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","L.A. Silva/01-10-2014",NA,NA,"30",NA,"Tadeu A. Cruz; et al",2003,4,19,"Brazil","Espírito Santo","Santa Teresa","Parque Natural Municipal de São Lourenço",-40.620278,-19.923889,"Área 1, parcela 5, Árvore 15m, n°303, Dap 68cm. Vagens verdes.","BRA:MBML:MBML-HERBARIO:0000024696","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"21","2014-08-25T11:09:27.000+0000","JBRJ","RB","RB00576223","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","R.D.Ribeiro","2009-09-28T00:00:00.000+0000",NA,"3789",NA,"L.Kollmann",2001,5,31,"Brazil","Espírito Santo","Santa Teresa","Santo Antonio.Terreno do Boza.",NA,NA,"Árvore 17m.DAP 23cm.Fuste 8m.Frutos verdes.","urn:catalog:JBRJ:RB:576223","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"22",NA,"MBML","MBML-HERBARIO","14219","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Robson D. Ribeiro/25-08-2009",NA,NA,"3789",NA,"L. Kollmann; et al",2001,5,31,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Árvore 17m. DAP 23cm. Fuste 8m. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000014219","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"23",NA,"MBM","MBM","318184","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC","2009-06-16T00:00:00.000+0000",NA,"5853",NA,"Lima, HC",2001,9,12,"Brazil","Rio de Janeiro","Nova Iguaçu","Região SE, Rebio, Tinguá, Pedra 90 , picada para o Pico do Tinguá",0,0,"Árvore 18m altura, tronco com casca lisa e pardo-claro, DAP mais ou mneos 36cm; frutos passados no chão, frequente","BRA:MBM:MBM:0000318184","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"24","2015-05-04T14:48:50.000+0000","JBRJ","RB","RB00948098","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","H.C.Lima","2004-01-01T00:00:00.000+0000",NA,"4961",NA,"C. Farney; J.C. Gomes",2000,8,25,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Floresta Estacional Semidecídua, Vertente Sul, entre 260 e 230 msm  .",NA,NA,"Árvore; 9 m de altura, DAP 11,3 cm; folhas discolores, verdes. Indivíduo SAP 3 - 45. (Material testemunho: Sá,C.F.C. 2006. Estrutura, Diversidade e Conservação de Angiospermas no Centro de Diversidade de Cabo Frio, Estado do Rio de Janeiro. Tese de Doutorado. UFRJ/PPGE. 250 p.)","urn:catalog:JBRJ:RB:948098","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"25","2012-12-04T00:00:00.000+0000","K","Herbarium","K000849563","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima","aff.","Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA,"71500",NA,"Hatschbach, G.; Silva, J.M.; Hatschbach, M.",2000,10,21,"Brazil",NA,"Marechal Floriano","Bom Jesus.",NA,NA,"Sheet 2/2","http://specimens.kew.org/herbarium/K000849563","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"26","2012-12-04T00:00:00.000+0000","K","Herbarium","K000849564","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima","aff.","Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lewis, G.P.","2002-12-20T00:00:00.000+0000",NA,"71500",NA,"Hatschbach, G.; Silva, J.M.; Hatschbach, M.",2000,10,21,"Brazil",NA,"Marechal Floriano","Bom Jesus.",NA,NA,"Sheet 1/2","http://specimens.kew.org/herbarium/K000849564","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"27",NA,"MBM","MBM","252121","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC","2009-06-01T00:00:00.000+0000",NA,"71500",NA,"Hatschbach, G; Hatschbach, M; Silva, JM",2000,10,21,"Brazil","Espírito Santo","Marechal Floriano","Bom Jesus",0,0,"Árvore, 5m, flor creme. Floresta atlântica","BRA:MBM:MBM:0000252121","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"28","2014-08-25T11:09:29.000+0000","JBRJ","RB","RB00576430","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","R. D. Ribeiro","2009-09-28T00:00:00.000+0000",NA,"1582",NA,"L. Kollmann; E. Bausen",1999,1,14,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, terreno do Boza. .",NA,NA,"Árvore 14 m, DAP 15 cm. Fuste 9 m. Flores amarelas.","urn:catalog:JBRJ:RB:576430","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"29",NA,"MBML","MBML-HERBARIO","9670","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Robson D. Ribeiro/25-08-2009",NA,NA,"1582",NA,"L. Kollmann; E. Bausen",1999,1,14,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Arvore14m. Dap 15cm. Fuste 9m. Flores amarelas.","BRA:MBML:MBML-HERBARIO:0000009670","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"30",NA,"MBML","MBML-HERBARIO","11373","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Robson D. Ribeiro/25-08-2009",NA,NA,"321",NA,"V. Demuner; et al",1999,12,9,"Brazil","Espírito Santo","Santa Teresa","Mata Fria",-40.7,-19.931111,"Árvore 28m, DAP 60cm, fuste 28m, eixo floral e inflorescência de cor verde, flores cor branca.","BRA:MBML:MBML-HERBARIO:0000011373","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"31","2014-08-25T11:09:24.000+0000","JBRJ","RB","RB00576041","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","R.D.Ribeiro","2009-09-28T00:00:00.000+0000",NA,"321",NA,"V.Demuner; E.Bausen",1999,12,9,"Brazil","Espírito Santo","Santa Teresa","Mata Fria,Ter.Clério Loss(lado direito do asfalto).",NA,NA,"Árvore 28m,DAP 60cm,fuste 28cm,eixo floral e inflorescência d cor verde,flores cr branca.","urn:catalog:JBRJ:RB:576041","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"32",NA,"MBM","MBM","329620","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC","2009-06-01T00:00:00.000+0000",NA,"332D",NA,"Oliveira, PP de",1998,2,17,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União, Trilha 3",0,0,"Baixada","BRA:MBM:MBM:0000329620","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"33",NA,"MBM","MBM","330125","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC","2009-06-01T00:00:00.000+0000",NA,"332",NA,"Oliveira, PP de",1998,6,16,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União, trilha 3",0,0,"Baixada","BRA:MBM:MBM:0000330125","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"34",NA,"MBML","MBML-HERBARIO","8748","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","L.A.Silva/01-10-2014",NA,NA,"781",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1998,10,27,"Brazil","Espírito Santo","Santa Teresa","São Lourenço",-40.620556,-19.931111,"Árvore 12m. DAP 20cm. Fuste 8m. Flores amarelas.","BRA:MBML:MBML-HERBARIO:0000008748","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"35",NA,"MBM","MBM","330115","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC; Iganci, J","2009-06-01T00:00:00.000+0000",NA,"332A",NA,"Oliveira, PP",1997,9,12,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União",0,0,"Baixada","BRA:MBM:MBM:0000330115","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"36",NA,"MBM","MBM","329637","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC","2009-06-01T00:00:00.000+0000",NA,"332C",NA,"Oliveira, PP de",1997,11,20,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União, trilha 3",0,0,"Baixada","BRA:MBM:MBM:0000329637","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"37",NA,"MBM","MBM","333559","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","Lima, HC","2009-06-01T00:00:00.000+0000",NA,"207",NA,"Oliveira, PP de",1997,12,11,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União",0,0,"Morro","BRA:MBM:MBM:0000333559","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"38","2017-10-13T13:24:36.000+0000","JBRJ","RB","RB00166938","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA,"CLAUDIO B.A. BOHER",1996,6,13,"Brazil","Rio de Janeiro","Nova Friburgo","REM MACAÉ DE CIMA, RIO BONITO, MARGEM ESQUERDA, APÓS, CÓRREGO DA MATA. Rio Bonito",-42.466667,-22.433333,NA,"urn:catalog:JBRJ:RB:166938","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"39","2016-05-23T12:41:23.000+0000","JBRJ","RB","RB00347830","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","H. C. de Lima & P. R. do C. Farág",NA,NA,"156",NA,"P. R. do C. Farág; et al.",1995,11,14,"Brazil","Rio de Janeiro","Nova Iguaçu","Catanudo, picada para a Serra do Beco. REBIO do Tinguá",NA,NA,"Arvoreta (indivíduo jovem) com 4,0m de altura. Estéril. Ocasional.","urn:catalog:JBRJ:RB:347830","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
"40","2016-05-23T12:31:18.000+0000","JBRJ","RB","RB00347831","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,"Fabaceae","Pseudopiptadenia","schumanniana","(Taub.) G.P.Lewis & M.P.Lima","H. C. de Lima & P. R. do C. Farág","1997-01-01T00:00:00.000+0000",NA,"5240",NA,"H. C. de Lima; et al.",1995,11,17,"Brazil","Rio de Janeiro","Nova Iguaçu","Catanudo, picada para a Serra do Beco. REBIO do Tinguá",NA,NA,"Árvore com 17,0m de altura. Tronco com casca levemente fissurada e alvacenta. DAP 38,0cm. Folhas jovens. Frutos passados no chão. Ocasional.","urn:catalog:JBRJ:RB:347831","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",NA,NA,NA
