"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","181710","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,NA,"3338",NA,"Mike Hopkins",1987,11,28,"Brazil","Amazonas",NA,"Alto Rio Negro, estrada para Cucuí, BR-307, entre Km 53 e 60. Desmatamento de Maturacá",NA,NA,NA,"urn:catalog:inpa:herbarium:82857",NA,"Hymenolobium grazielanum H.C.Lima"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","181604","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,NA,"3231",NA,"Mike Hopkins",1987,11,17,"Brazil","Amazonas",NA,"Alto Rio Negro, Rio Uaupés, Ipanuré, estrada para Urubuquara",NA,NA,NA,"urn:catalog:inpa:herbarium:82751",NA,"Hymenolobium grazielanum H.C.Lima"
"3","2014-10-07T15:15:44.000+0000","JBRJ","RB","RB00416762","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,NA,"3338",NA,"Haroldo C. de Lima; José Guedes & Antonio Martiniano Neto",1987,11,28,"Brazil","Amazonas","São Gabriel da Cachoeira","Estrada para Cueui; BR-307, Destacamento de Maturacá, Km 53-60. Caatinga sobre solo arenoso.",NA,NA,"Arvoreta, 9 metros de altura. Estéril. Ocasional na caatinga alta.","urn:catalog:JBRJ:RB:416762",NA,"Hymenolobium grazielanum H.C.Lima"
"4","2014-10-07T15:15:45.000+0000","JBRJ","RB","RB00417406","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,NA,"3231",NA,"Haroldo C. de Lima; M.L.Kawasaki; R.P. de Lima; J.Rmos; J.Guedes & A.M. Neto",1987,11,17,"Brazil","Amazonas","São Gabriel da Cachoeira","Rio Uaupés, Ipanuré, estrada para Urubuquara. Caatinga alta sobre solo arenoso.",NA,NA,"Arvoreta, 5 metros de altura. Estéril. Na caatinga alta.","urn:catalog:JBRJ:RB:417406",NA,"Hymenolobium grazielanum H.C.Lima"
"5","2014-10-07T15:15:47.000+0000","JBRJ","RB","RB00417435","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,NA,"3266",NA,"Haroldo C. de Lima; Raimundo P. de Lima",1987,11,19,"Brazil","Amazonas","São Gabriel da Cachoeira","Rio Uaupés, Taraguá, próximo ao Aeroporto. Caatinga baixa.",NA,NA,"Arbusto, 3 metros de altura. Estéril. Na caatinga baixa.","urn:catalog:JBRJ:RB:417435",NA,"Hymenolobium grazielanum H.C.Lima"
"6",NA,"NY","NY","15504","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,"ISOTYPE","263",NA,"W. A. Ducke",1936,2,25,"Brazil","Amazonas",NA,"Rio Curicuriary affl. Rio Negro, super., super cataractas, loco Tumbira in silvis catinga.",0,0,"Museum Yale School of Forestry","43fbcb6f-b6df-40ad-a1fb-28ab2c91f802",NA,"Hymenolobium grazielanum H.C.Lima"
"7",NA,"US","Botany","1693157","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","Lima, H. C. de",NA,NA,"149",NA,"A. Ducke",1936,2,25,"Brazil","Amazonas",NA,"Rio Curicuriary, Rio Negro",NA,NA,NA,"http://n2t.net/ark:/65665/3d1d89c70-26d5-4367-82de-4214593c958a",NA,"Hymenolobium grazielanum H.C.Lima"
"8",NA,"NY","NY","15503","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,"ISOTYPE","149",NA,"W. A. Ducke",1936,2,25,"Brazil","Amazonas",NA,"Rio Curicuriary affl. Rio Negro, super cataractas loco Tumbira in silvula ""catinga.""",0,0,NA,"e00f430c-4008-4547-9c58-f66db377fe76",NA,"Hymenolobium grazielanum H.C.Lima"
"9","2015-09-04T02:29:56.000+0000","MNHN","P","P02767954","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","Melchor-Castro",NA,"ISOTYPE",NA,"29005","Ducke, A.",1936,2,25,"Brazil","Amazonas",NA,NA,NA,NA,"Reçu le 6 mai 1938","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767954",NA,"Hymenolobium grazielanum H.C.Lima"
"10","2009-07-17T09:47:00.000+0000","MO","MO","3311737","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","H.C. de Lima (RB)","1986-01-01T00:00:00.000+0000","ISOTYPE","Ducke 149",NA,"A. Ducke",1936,2,25,"Brazil","Amazonas",NA,"Rio Curicuriary affl. Rio Negro, super cataractas loco Tumbira, in silvula ""catinga.""",NA,NA,NA,"urn:catalog:MO:Tropicos:3311737","http://www.tropicos.org/Specimen/3311737","Hymenolobium grazielanum H.C.Lima"
"11","2007-11-30T14:12:02.000+0000","K","Herbarium","K000530353","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","Lima, H.C.",NA,"ISOTYPE","149",NA,"Ducke, A.",1936,2,25,"Brazil",NA,NA,"Rio Curicuriary affl. Rio Negro, super cataractas loco Tumbira",NA,NA,"exactly the same as Ducke 29005 - collected on the same date in same locality! This number is erroneous & cannot [illegible] in Ducke's working sequence G.P. Lewis","http://specimens.kew.org/herbarium/K000530353",NA,"Hymenolobium grazielanum H.C.Lima"
"12",NA,"NY","NY","15505","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,"ISOTYPE","263",NA,"W. A. Ducke",1936,2,25,"Brazil","Amazonas",NA,"Rio Curicuriary affl. Rio Negro, super., super cataractas, loco Tumbira in silvis catinga.",0,0,"Museum Yale School of Forestry","201d6478-d627-424c-9960-4c46b4ade9a4",NA,"Hymenolobium grazielanum H.C.Lima"
"13","2007-11-30T14:07:55.000+0000","K","Herbarium","K000530352","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","Lima, H.C.",NA,"ISOTYPE","29.005",NA,"Ducke, A.",1936,2,25,"Brazil",NA,NA,"Rio Curicuriary affl. Rio Negro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000530352",NA,"Hymenolobium grazielanum H.C.Lima"
"14",NA,"G","Geneva Herbarium – General Collection (G)","G-G-276000/1","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","Lima, H. C. (2010)",NA,"ISOTYPE",NA,NA,"Ducke, A. (Coll. Delessert)",1936,2,25,"Brazil",NA,NA,"Amazonas - Rio Curicuriary affl. Rio Negro (civ. Amazonas), super cataractas in silvis catinga",-65.08583,-4.14444,NA,NA,NA,"Hymenolobium grazielanum H.C.Lima"
"15","2017-10-18T10:21:27.000+0000","JBRJ","RB","RB00540282","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","H.C. de Lima",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1936,2,25,"Brazil","Amazonas","Amazonas","Rio Curicuriary afluente Rio Negro.",NA,NA,NA,"urn:catalog:JBRJ:RB:540282",NA,"Hymenolobium grazielanum H.C.Lima"
"16",NA,"US","Botany","1694142","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima",NA,NA,"ISOTYPE","29005",NA,"A. Ducke",1936,2,25,"Brazil","Rio de Janeiro",NA,"Rio Negro.",NA,NA,NA,"http://n2t.net/ark:/65665/30b3a0f86-6ea3-4dde-b51a-1b937b5b7202",NA,"Hymenolobium grazielanum H.C.Lima"
"17","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16011","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","Lima, H.C. de","1981-06-01T00:00:00.000+0000",NA,"JB29005",NA,"Mike Hopkins",1936,2,25,"Brazil","Amazonas",NA,"Rio Curicuriarí, acima das Cachoeiras, perto do lago Tumbira. Caatinga.",-69.17,-0.240278,NA,"urn:catalog:inpa:herbarium:41410",NA,"Hymenolobium grazielanum H.C.Lima"
"18","2017-10-18T11:22:09.000+0000","JBRJ","RB","RB00547595","Hymenolobium grazielanum H.C.Lima","Fabaceae","Hymenolobium","grazielanum","H.C.Lima","H.C. de Lima",NA,"HOLOTYPE",NA,NA,"Ducke, A.",1936,2,25,"Brazil","Amazonas","Amazonas","Rio Curicuriary afluente Rio Negro.",NA,NA,NA,"urn:catalog:JBRJ:RB:547595",NA,"Hymenolobium grazielanum H.C.Lima"
