"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"16",NA,"MBM","MBM","388119","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,"15504","Queiroz, LP; Hughes, C; Luckow, MA; Miller, J; Koehnen, E; Sou, ER",2012,6,8,"Brazil","Bahia","Itaberaba","Fazenda Leão dos Brejos",-40.521111,-12.422222,"Árvore ca. 12m altura, tronco com casca estriada. Folíolos nítidos, membranáceos. Frutos coletados no chão.; Floresta Estacional Decidual.","BRA:MBM:MBM:0000388119","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"18","2016-07-15T13:33:55.000+0000","JBRJ","RB","RB00779152","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","L.A.SILVA",NA,NA,"2072","I.A. Bayma; E.B. Jesus",2011,5,4,"Brazil","Alagoas","Teotônio Vilela","Fazenda Risco.",NA,NA,NA,"urn:catalog:JBRJ:RB:779152","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"19",NA,"US","Botany","3633815","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,"2996","-- Roque & Alunos da Botanica III",2011,6,3,"Brazil","Bahia",NA,"Brasil, Bahia Piemonte da Diamantina, Jacobina, Parque Municipal Valoa Coutinho.",-40.5064,-11.1697,NA,"http://n2t.net/ark:/65665/3483d77da-435d-43e3-bb42-b100717c4c06","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"20",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","140137","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,NA,"Carvalho, G. M.",2010,5,NA,"Brazil","Bahia","Porto Seguro","RPPN Estação Veracel",-39.133333,-16.333333,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000140137","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"21","2017-10-18T22:52:52.000+0000","JBRJ","RB","RB00702192","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","M.P. Morim",NA,NA,"6638","D.A. Foli",2010,7,5,"Brazil","Espírito Santo","Jaguaré","Estrada Jaguaré para Fátima.",-46.143889,-18.913889,"Árvore, terrestre, altura de 19 m; fuste de altura 10 m; Cap fuste 120 cm; diâmetro de copa de 6 m, formando um fuste cilíndrico. Fruto imaturo de cor verde, com seiva incolor. Superfície da casca áspera.","urn:catalog:JBRJ:RB:702192","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"22",NA,"UEFS","HUEFS","192865","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,"118","Gross, E.",2010,12,8,"Brazil","Bahia","Itaju do Colônia",NA,-39.499444,-15.164444,NA,"BRA:UEFS:HUEFS:0000192865","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"23",NA,"UEFS","HUEFS","132750","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"1","Souza, D.S.",2008,1,30,"Brazil","Bahia","Jequié","Fazenda Pedra Redonda.",-40.316667,-13.816667,"Mata secundária, agredida.","BRA:UEFS:HUEFS:0000132750","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"24",NA,"Universidade Federal da Bahia (UFBA)","ALCB","85308","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Guedes, ML","2008-11-01T00:00:00.000+0000",NA,"250","Ramos, C.H.A.; Santos, FC; Santos, CC dos; Ana Rita",2008,7,10,"Brazil","Bahia","Itagibá","Litoral Sul, Projeto Santa Rita, Mirabela. Mata do Laterítico",-39.731944,-14.176389,"de ca 12 m de altura. Folhas com foliólulos discolores, cartáceos. Frutos imaturos, verdes.","BRA:UFBA:ALCB:0000085308","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"26",NA,"UNICAMP","UEC","164036","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, P.G.","2016-09-01T00:00:00.000+0000",NA,"1942","Cardoso, D.; Santos, R.M.",2007,5,22,"Brazil","Bahia","Anguera","Fazena Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.",-39.188889,-13.572222,"Árvore ca. 4 m de altura. Folíolos cartáceos. Estéril.; Floresta Estacional semidecídua com dossel a ca. 20 m de altura e afloramentos rochosos no topo da serra.","BRA:UNICAMP:UEC:0000164036","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"27",NA,"UEFS","HUEFS","120056","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"1969","Cardoso, D.",2007,5,22,"Brazil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.",-39.183889,-12.161667,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","BRA:UEFS:HUEFS:0000120056","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"29",NA,"Universidade Federal da Bahia (UFBA)","ALCB","70036","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Meireles, JE","2009-01-01T00:00:00.000+0000",NA,"213","Costa, MA; Guedes, ML; Carvalho, G; Campos, G",2006,1,28,"Brazil","Bahia","Amargosa","Recôncavo Sul",-39.6,-13.016667,"de ca 15,0m. Látex alvo. Folhas com folíolos rígidos. Frutos imaturos, verdes. Ocasional.","BRA:UFBA:ALCB:0000070036","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"30",NA,"Universidade Federal da Bahia (UFBA)","ALCB","70035","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, PG","2011-07-28T00:00:00.000+0000",NA,"212","Costa, MA; Guedes, ML; Carvalho, G; Campos, G",2006,1,28,"Brazil","Bahia","Amargosa","Recôncavo Sul",-39.6,-13.016667,"de ca 10,0m. Látex alvo. Folhas com folíolos coriáceos, levemente discolores. Inflorescência com flores alvas. Frutos imaturos. Ocasional.","BRA:UFBA:ALCB:0000070035","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"31",NA,"UEFS","HUEFS","105114","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"12035","Queiroz, L.P.de",2006,1,17,"Brazil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o Pátio das Orquídeas.",-40.487778,-12.3025,"Floresta estacional semidecídua.","BRA:UEFS:HUEFS:0000105114","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"32",NA,"UEFS","HUEFS","126142","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"138","Melo, P.A.de",2006,11,24,"Brazil","Bahia","Mundo Novo","Fazenda Jequitibá.",-40.483333,-12.033333,"Beira de estrada/Mata","BRA:UEFS:HUEFS:0000126142","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"34",NA,"Universidade Federal da Bahia (UFBA)","ALCB","75740","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, PG","2011-07-26T00:00:00.000+0000",NA,"13094","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS",2006,12,22,"Brazil","Bahia","Miguel Calmon","Piemonte da Diamantina, Faz. Mutamba. ponto 219",-40.563889,-11.36,"de ca. 7 m de alt. Folhas com folíolos cartáceos. Inflorescência espigas. Flores cremes.","BRA:UFBA:ALCB:0000075740","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"35",NA,"Universidade Federal da Bahia (UFBA)","ALCB","69864","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Queiroz, LP de","2006-06-01T00:00:00.000+0000",NA,"40","Costa, MA; Guedes, ML",2005,5,28,"Brazil","Bahia","Amargosa","Recôncavo Sul, entrada da porteira da Fazenda Acaju",-39.6,-13.016667,"de ca 10m. Folhas com folíolos cartáceos, discolores, Frutos passados.; remanescente","BRA:UFBA:ALCB:0000069864","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"36",NA,"UEFS","HUEFS","95986","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"10664","Queiroz, L.P.de",2005,5,26,"Brazil","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Bom Jardim.",-40.477778,-12.3425,"Floresta estacional semidecídua.","BRA:UEFS:HUEFS:0000095986","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"37",NA,"UEFS","HUEFS","77751","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"481","Costa, J.",2004,1,23,"Brazil","Minas Gerais","Jacinto","Estrada Jacinto-Salto da Divisa, ca. 24 km de Jacinto. Lado esquerdo.",-40.106389,-16.120556,NA,"BRA:UEFS:HUEFS:0000077751","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"38","2017-10-19T16:10:34.000+0000","JBRJ","RB","RB00301044","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,"561","GELMacedo",2004,3,4,"Brazil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5Km da A.Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacarú.",-40.109167,-13.944722,"Árvore com folhas compostas, membranáceas, frutos secos deiscentes","urn:catalog:JBRJ:RB:301044","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"40","2017-10-19T16:11:32.000+0000","JBRJ","RB","RB00300931","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,"1099","GELMacedo; AF.Souza,BL.",2004,8,3,"Brazil","Bahia","Jequié","Fazenda Brejo novo, a 10,5Km da av.Otávio Mangabeira entrando pela Av.Exupério Miranda no Baiiro do Mandacarú.",-40.109167,-13.944722,"Arvore com mais ou menos 10m, com folhas compostas, alternas, duplamente pinadas.Frutos secos sem sementes, marrom","urn:catalog:JBRJ:RB:300931","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"42",NA,"UESB","HUESB","1636","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","H. Lima","2006-02-01T00:00:00.000+0000",NA,"1130","Macedo, G.E.L.; J. Baleiro.; J. Baleiro.",2004,8,3,"Brazil","Bahia","Jequié","Fazenda Brejo Novo., Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",-41.058333,-13.944722,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. L. Mimosoideae.; Árboreo. Folhas compostas, duplamente pinadas, membranáceas. Frutos secos amarronzados.; Floresta Estacional (Mata de Cipó) em zona de transição. ; HA","BRA:UESB:HUESB:0000001636","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"44",NA,"UESB","HUESB","1635","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","H. Lima","2006-02-01T00:00:00.000+0000",NA,"1110","Macedo, G.E.L.; A.F. Souza; L.B. Freitas.; A.F. Souza; L.B. Freitas.",2004,8,4,"Brazil","Bahia","Jequié","Fazenda Brejo Novo., Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",-41.058333,-13.944722,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre na borda da mata. L. Mimosoideae.; Árvore com + ou - 10 m. Folhas compostas alternas, duplamente pinadas, levemente discolor. Fruto seco, estava sem sementes.; Floresta Estacional (Mata d; HA","BRA:UESB:HUESB:0000001635","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"46",NA,"UEFS","HUEFS","86067","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"9574","Queiroz, L.P.de",2004,9,10,"Brazil","Bahia","São Félix","Margem direita do Rio Paraguaçu.",NA,NA,"Floresta Estacional Degradada.","BRA:UEFS:HUEFS:0000086067","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"47",NA,"UEFS","HUEFS","85514","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"9444","Queiroz, L.P.de",2004,9,3,"Brazil","Bahia","Rui Barbosa","Encosta da Serra do Orobó, Bom Jardim.",-40.475833,-12.3275,"Floresta estacional com dossel a ca. 15 m alt.","BRA:UEFS:HUEFS:0000085514","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"48",NA,"UEFS","HUEFS","91287","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"9970","Queiroz, L.P.de",2004,12,19,"Brazil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o pátio das orquídeas.",-40.4875,-12.3025,"Floresta estacional.","BRA:UEFS:HUEFS:0000091287","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"49",NA,"UEFS","HUEFS","91307","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"9989","Queiroz, L.P.de",2004,12,20,"Brazil","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Santa Maria (Bom Jardim).",-40.479167,-12.333611,NA,"BRA:UEFS:HUEFS:0000091307","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"50",NA,"UESB","HUESB","1637","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","H. Lima","2006-02-01T00:00:00.000+0000",NA,"1594","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.",2004,12,9,"Brazil","Bahia","Jequié","Fazenda Brejo Novo., Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",-41.058333,-13.944722,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre na borda da mata. Flora acompanhante. L. Mimosoideae.; Folhas compostas, discolor, brilhante. Flores em espigas verde esbranquiçadas, homoclamídeas.; Floresta Estacional (Mata de Cipó) em; HA","BRA:UESB:HUESB:0000001637","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"52",NA,"UEFS","HUEFS","46250","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"6290","Queiroz, L.P.de",2000,6,16,"Brazil","Bahia","Santa Terezinha","Pedra Branca Serra da Jibóia, cerca de 4km de Pedra Branca.",-39.475278,-12.253056,"Mata Higrófila","BRA:UEFS:HUEFS:0000046250","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"53",NA,"MBML","MBML-HERBARIO","13245","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","L.A. Silva/24-XI-2015",NA,NA,"1266","V. Demuner; et al",2000,7,26,"Brazil","Espírito Santo","Santa Teresa","Rio Quinze de Agosto",-40.565278,-15.784444,"Arvoreta 8m, frutos de cor verde. Mata secundária, topo do morro.","BRA:MBML:MBML-HERBARIO:0000013245","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"54",NA,"UEFS","HUEFS","48689","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","P.G.Ribeiro","2011-10-01T00:00:00.000+0000",NA,"6406","Queiroz, L.P.de",2000,9,27,"Brazil","Bahia","Santa Terezinha","Serra da Jibóia, ca. 4Km de Pedra Branca.",-39.475556,-12.852778,NA,"BRA:UEFS:HUEFS:0000048689","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"55",NA,"USP","SPF","192825","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, PG","2013-04-01T00:00:00.000+0000",NA,"1829","Faria, SM",1999,9,27,"Brazil","Bahia","Vitória da Conquista",NA,-40.506667,-11.173056,NA,"BRA:USP:SPF:0000192825","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"57","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","203538","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, P.G.","2013-05-01T00:00:00.000+0000",NA,"68433","Hatschbach, GG",1998,10,12,"Brazil","Bahia",NA,"Rio de Contas.",NA,NA,NA,"urn:catalog:inpa:herbarium:68697","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"59",NA,"NY","NY","459423","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","R. C. Barneby",NA,NA,"68438","G. G. Hatschbach",1998,10,12,"Brazil","Bahia",NA,"Rio de Contas",-39.32,-14.31,NA,"4cc5e8f5-eff4-4d68-ae40-9a343cb9e7a6","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
