"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","256550","Amaral, IL do"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","232915","Pereira, E da C."
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","222652","Pereira, E da C."
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","222653","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","232763","Castilho, CV"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","210076","Kinupp, VF"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","191386","Martins, LHP"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","189588","Sothers, CA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","189596","Souza, MAD de"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","179544","Ribeiro, JELS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","145594","Carvalho, IR de"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","66587","Mota, CDA da"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","27905","Rodrigues, WA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","13383","Rodrigues, WA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","13445","Rodrigues, WA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","234503","Ducke, A"
