"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","2017-10-14T10:47:38.000+0000","JBRJ","RB","RB00717536","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","F.J.KOCHANOVSKI","2015-01-01T00:00:00.000+0000",NA,"2720","P. Fiaschi; J.G. Jardim; J.L. Paixão; A.B. Rodrigues",2005,2,19,"Brazil","Bahia","Ilhéus","Rodovia Ilhéus-Itacaré (BA 001), na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5 km à direita, para a Lagoa Encantada.",-39.117222,-14.586111,"Árvore ca. 18m alt. Folhas discolores. Botões florais verde bem claros, flores com pétalas alvas","urn:catalog:JBRJ:RB:717536","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"2",NA,"NY","NY","02636910","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R. B. Pinto","2016-05-01T00:00:00.000+0000",NA,"2720","P. Fiaschi",2005,2,19,"Brazil","Bahia",NA,"Rodovia IlhÃ©us-ItacarÃ© (BA 001), na altura do km 20, estrada Ã  esquerda. Acesso ao retiro. Ramal vicinal ca. 5,5 Km Ã  direita, para a Lagoa Encantada.",-39.1172,-14.0528,NA,"4a2dcce3-eeb6-4324-b677-f263f768f62b","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA076321","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke",NA,"2001-08-01T00:00:00.000+0000",NA,"42463","Hatschbach, G. ; Guimarães, O.",1979,7,18,"Brazil","Bahia","Tartaruga",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA076321","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"4",NA,"IPA","IPA","75624","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Mercês, P.F.F. das","2011-05-23T00:00:00.000+0000",NA,"21874","Monteiro, M.T.",1968,1,2,"Brazil","Alagoas","São Miguel dos Campos",NA,0,0,"Flores alvas pequenas, sem perfume.","BRA:IPA:IPA:0000075624","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"5",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","2674","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R.B.Pinto","2017-10-01T00:00:00.000+0000",NA,"22828","M.T.Monteiro",1968,10,28,"Brazil","Alagoas","São Miguel dos Campos","Fábrica Sebastião Ferreira",NA,NA,"Botões pequenos, verdes, flores alvas.","BRA:UFRPE:HST:0000002674","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"6",NA,"IPA","IPA","75934","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Tavares, S.","1969-05-14T00:00:00.000+0000",NA,"22828","Monteiro, M.T.",1968,10,29,"Brazil","Alagoas","São Miguel dos Campos","Fábrica Sebastião Ferreira",0,0,"Botões pequenos, verdes e flores alvas.","BRA:IPA:IPA:0000075934","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"7",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","8208","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S. Tavares","1969-05-14T00:00:00.000+0000",NA,"22828","M. T. Monteiro",1968,10,28,"Brazil","Alagoas","SÃO MIGUEL DOS CAMPOS","Fabrica Sebastiao Ferreira.",NA,NA,"Ambiente: Sem inform. Habito: Árvore sem medida","BRA:CEPLAC:CEPEC:0000008208","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"8",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3608","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S.Tavares","1971-09-28T00:00:00.000+0000",NA,"21864","M.T.Monteiro",1967,12,27,"Brazil","Alagoas","São Miguel dos Campos","Mata do Beque",NA,NA,"Flores alvas, sem perfume.","BRA:UFRPE:HST:0000003608","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"9",NA,"UFRPE","PEUFR","15405","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S. Tavares","1966-02-15T00:00:00.000+0000",NA,"3360","S. Tavares",1965,11,16,"Brazil","Alagoas","São Miguel dos Campos","Povoado Gajuru",NA,NA,"Árvore de grande porte; muito resistente; folhas pequenas, alvas e sem perfume","BRA:UFRPE:PEUFR:0000015405","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"10",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","1596","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S.Tavares","1966-02-15T00:00:00.000+0000",NA,"3360","F.Paiva",1965,11,16,"Brazil","Alagoas","São Miguel dos Campos",NA,NA,NA,"Árvore de grande porte. Muito resistente. Flores pequenas alvas, sem perfume.","BRA:UFRPE:HST:0000001596","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
