"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-08T18:29:30.000+0000","JBRJ","RB","RB01097944","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"1401",NA,"L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão",2015,5,4,"Brazil","Rio de Janeiro","Resende","Serra do Eme. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada",-44.419444,-22.294167,"Árvore, terrícola","urn:catalog:JBRJ:RB:1097944",NA,"Inga barbata Benth."
"2","2017-10-14T08:44:39.000+0000","JBRJ","RB","RB00992219","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","E. Barboza","2013-09-20T00:00:00.000+0000",NA,"8351",NA,"J.M. Silva; L.M. Martins",2013,9,19,"Brazil","Paraná","Curitiba","Jardim Botânico.",-49.239167,-25.440833,"Arbusto de 2m com flor rosada. Cultivada","urn:catalog:JBRJ:RB:992219",NA,"Inga barbata Benth."
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","156224","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"s.n.",NA,"Paiva, JAM",2012,2,5,"Brazil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo",-43.430556,-18.906667,NA,"BRA:UFMG:BHCB:0000156224",NA,"Inga barbata Benth."
"4",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","156196","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"s.n.",NA,"Carvalho, LB",2012,2,5,"Brazil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo",-43.430556,-18.906667,NA,"BRA:UFMG:BHCB:0000156196",NA,"Inga barbata Benth."
"5",NA,"UFV","VIC","37781","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Batista, M.L.","2012-09-05T00:00:00.000+0000",NA,"s.n.",NA,"Batista, M.L.; Vieira, D.M.",2012,7,13,"Brazil","Minas Gerais",NA,"Ipomea, Estrada de terra para o Morro Redondo.",-43.501389,-19.555556,"Árvore, c.a. de 4,5 metros de altura, com flores.","BRA:UFV:VIC:0000037781",NA,"Inga barbata Benth."
"6",NA,"UFV","VIC","37818","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Batista, M.L.","2012-09-28T00:00:00.000+0000",NA,"s.n.",NA,"Batista, M.L.; Procópio, R.",2012,9,28,"Brazil","Minas Gerais","Barão de Cocais","Curso d'água no campo rupestre sobre canga.",-43.464722,-19.895,"Árvore 3,5m alt., com flores.","BRA:UFV:VIC:0000037818",NA,"Inga barbata Benth."
"7",NA,"USP","SPF","206422","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Marum, M","2011-05-01T00:00:00.000+0000",NA,"147",NA,"Pinto, RB",2010,8,27,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia",0,0,NA,"BRA:USP:SPF:0000206422",NA,"Inga barbata Benth."
"8",NA,"NY","NY","1551351","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"147",NA,"R. B. Pinto",2010,8,27,"Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia. Estrada para Macieiras apÃ³s piscina da Maromba.",0,0,NA,"6963a223-ffe2-4de3-bdc5-39528714334e",NA,"Inga barbata Benth."
"9",NA,"UFPR","UPCB","73091","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Franco, G.A.D.C.","2010-01-29T00:00:00.000+0000",NA,"51",NA,"Miashike, R.L.",2009,12,7,"Brazil","São Paulo","Apiai","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos.",-48.603056,-24.398611,"Arvoreta 2m, flores brancas..","BRA:UFPR:UPCB:0000073091",NA,"Inga barbata Benth."
"10",NA,"UEFS","HUEFS","186075","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"8052",NA,"Búgola-Silva, F.",2008,1,22,"Brazil","São Paulo","Santo André","Paranapiacaba, Trilha dos Jipeiros.",-46.303889,-23.771944,NA,"BRA:UEFS:HUEFS:0000186075",NA,"Inga barbata Benth."
"11",NA,"USP","SPF","200330","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Serafim, H","2009-01-01T00:00:00.000+0000",NA,"147",NA,"Serafim, H",2008,3,6,"Brazil","São Paulo","São José do Barreiro",NA,-44.661444,-22.638611,NA,"BRA:USP:SPF:0000200330",NA,"Inga barbata Benth."
"12",NA,"UEFS","HUEFS","186071","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"5174",NA,"Almeida-Scabbia, R.J.",2007,11,29,"Brazil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto.",-46.381944,-23.776389,"Borda de Mata.","BRA:UEFS:HUEFS:0000186071",NA,"Inga barbata Benth."
"13",NA,"UEFS","HUEFS","186074","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"5279",NA,"Almeida-Scabbia, R.J.",2007,12,18,"Brazil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto, borda de mata.",-46.407222,-23.792222,NA,"BRA:UEFS:HUEFS:0000186074",NA,"Inga barbata Benth."
"14","2017-11-19T09:14:26.000+0000","JBRJ","RB","RB00115161","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Flávia Cristina Pinto Garcia","2004-01-21T00:00:00.000+0000",NA,"170",NA,"V.F. Dutra; M.F. Vieira, A.F. de Carvalho",2004,1,21,"Brazil","Minas Gerais","Mariana","Parque  Estadual  do  Itacolomi,  Serrinha.  Mata  de  galeria,  em  fundo  de  vale  que  ocorre  entre  paredões  (alinhamento  norte-sul),  em  sedimento  na  margem  do  rio,  formado  por  calhau,  matações  rolados  e  areia  grossa,  média  e  fina. Parque Estadual do Itacolomi",NA,NA,NA,"urn:catalog:JBRJ:RB:115161",NA,"Inga barbata Benth."
"15",NA,"UEFS","HUEFS","64861","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"3388",NA,"Silva, J.M.",2001,8,18,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Paraná.",NA,NA,"Floresta atlântica da encosta do morro.","BRA:UEFS:HUEFS:0000064861",NA,"Inga barbata Benth."
"16",NA,"Jardim Botânico de Brasília (JBB)","HEPH","17848","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Hatschbach, G","2001-01-01T00:00:00.000+0000",NA,"3388",NA,"Silva, JM; Barbosa, E; Ribas, OS; Costa, EF",2001,8,18,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Paraná",0,0,"Arbusto, 2,50m, fruto comestível; Floresta atlântica da encosta do morro","BRA:JBB:HEPH:0000017848",NA,"Inga barbata Benth."
"17",NA,"Universidade Estadual de Londrina, UEL","FUEL","31977","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Hatschbach, G","2001-01-01T00:00:00.000+0000",NA,"3388",NA,"Silva, JM; et al.",2001,8,18,"Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Paraná",0,0,"Arbusto 2,5m; fruto comestível; Floresta atlântica da encosta do morro","BRA:UEL:FUEL:0000031977",NA,"Inga barbata Benth."
"18",NA,"MBM","MBM","260590","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Hatschbach, G",NA,NA,"3388",NA,"Silva, JM; Barbosa, E; Ribas, OS",2001,8,18,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Paraná",0,0,NA,"BRA:MBM:MBM:0000260590",NA,"Inga barbata Benth."
"19",NA,"UCS","HUCS","14206","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Hatschbach, G.","1999-01-01T00:00:00.000+0000",NA,"1542",NA,"Cordeiro, J.; Barbosa, E.; Cruz, J. .M.",1999,7,1,"Brazil","Paraná","Campina Grande do Sul",NA,0,0,NA,"BRA:UCS:HUCS:0000014206",NA,"Inga barbata Benth."
"20",NA,"UEFS","HUEFS","44240","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"1542",NA,"Cordeiro, J.",1999,7,1,"Brazil","Paraná","Campina Grande do Sul","Morro Camacuã.",NA,NA,"Campo de altitude.","BRA:UEFS:HUEFS:0000044240",NA,"Inga barbata Benth."
"21",NA,"UEFS","HUEFS","44252","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.",NA,NA,NA,"1542",NA,"Cordeiro, J.",1999,7,1,"Brazil","Paraná","Campina Grande do Sul","Morro Camacuã.",NA,NA,"Campo de altitude.","BRA:UEFS:HUEFS:0000044252",NA,"Inga barbata Benth."
"22",NA,"UCS","HUCS","14205","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Hatschbach, G.","1999-02-05T00:00:00.000+0000",NA,"1549",NA,"Roderjan, C. .V.",1998,11,21,"Brazil","Paraná","Campina Grande do Sul","Serra do Capivarí",0,0,NA,"BRA:UCS:HUCS:0000014205",NA,"Inga barbata Benth."
"23",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","29215","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Pennington, T.D.","1998-01-01T00:00:00.000+0000",NA,"2058",NA,"Silva, J.M.",1997,10,5,"Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Paraná.",NA,NA,"arvoreta, Fruto Maduro, creme, 3m altura","BRA:UFSC:FLOR:0000029215",NA,"Inga barbata Benth."
"24",NA,"UFV","VIC","17594","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Garcia, F.C.P.","1999-02-01T00:00:00.000+0000",NA,"92",NA,"Rapini, A.; et al.",1996,3,20,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha. Mata Tropical Pluvial de Altitude em fase de regeneração. Trilha para cabeceira do Rio Bonito. Capoeira baixa, fechada.",-45.048056,-23.224444,"Árvore 2,5m alt. Estames brancos, anteras amarelas.","BRA:UFV:VIC:0000017594",NA,"Inga barbata Benth."
"25",NA,"Instituto de Botânica, IBT","SP","310482","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Villagra, BLP; Bordin, J","2006-11-29T00:00:00.000+0000",NA,"92",NA,"Rapini, A; Costa, CB; Kirizawa, M",1996,3,20,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha, mata tropical de altitude em fase de regeneração, trilha para cabeceira do Rio Bonito, capoeira baixa, fechada",-45.048056,-23.224444,NA,"BRA:IBt:SP:0000310482",NA,"Inga barbata Benth."
"26",NA,"USP","SPF","97877","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Franco, GADC","1994-04-01T00:00:00.000+0000",NA,"579",NA,"Baitello, JB",1994,3,30,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar",0,0,NA,"BRA:USP:SPF:0000097877",NA,"Inga barbata Benth."
"27",NA,"UNICAMP","UEC","85960","Inga barbata Benth.",NA,"Fabaceae","Inga","barbata","Benth.","Franco, G.A.D.C.","1994-04-01T00:00:00.000+0000",NA,"579",NA,"Baitello, J.B.",1994,3,30,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar.",0,0,"fruto, Solo arenoso, pedregoso e em alguns locais bastante úmido. Arbusto 2,5m alt., frutos. Em área perturbada.","BRA:UNICAMP:UEC:0000085960",NA,"Inga barbata Benth."
