"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"F","Botany","V0112208F","Macrolobium longipedicellatum Ducke","aff.","Fabaceae","Macrolobium","longipedicellatum","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"2b90bb90-72ae-4201-92bf-f9caa8225c26","Macrolobium longipedicellatum Ducke",NA,NA,NA
"2","2015-09-04T08:50:12.000+0000","MNHN","P","P02996251","Macrolobium longipedicellatum Ducke",NA,"Fabaceae","Macrolobium","longipedicellatum","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02996251","Macrolobium longipedicellatum Ducke",NA,NA,NA
"3",NA,"F","Botany","V0112207F","Macrolobium longipedicellatum Ducke",NA,"Fabaceae","Macrolobium","longipedicellatum","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"e682e267-b864-461e-9875-65319d14b74e","Macrolobium longipedicellatum Ducke",NA,NA,NA
"4",NA,"F","Botany","V0112209F","Macrolobium longipedicellatum Ducke",NA,"Fabaceae","Macrolobium","longipedicellatum","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"05bf680c-c1db-4c32-8ae0-45e44c3f022e","Macrolobium longipedicellatum Ducke",NA,NA,NA
