"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","242608","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland",NA,NA,NA,"2435","Costa-Lima, J.L.",2016,7,30,"Brazil","Bahia","Una","Reserva Biológica (Rebio) de Una, ao longo da Trilha do Príncipe.",-39.081111,-15.169722,NA,"BRA:UEFS:HUEFS:0000242608","Trischidium limae (R.S.Cowan) H.E.Ireland"
"2",NA,"UFPB","JPB","44429","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland",NA,NA,NA,"2868","Gadelha Neto, PC; Pontes, RA; Lima, JR",2010,6,19,"Brazil","Paraíba","Santa Rita","Balneário do Lucas, Substrato areno-argiloso",-35.065833,-7.506667,"Arvoreta de folhas compostas. Imparipinadas. Fruto monospérmico, elipsóide e inflado com valvas rígidas.; Floresta Estacional Semidecidual ; HA","BRA:UFPB:JPB:0000044429","Trischidium limae (R.S.Cowan) H.E.Ireland"
"3","2014-07-07T19:13:32.000+0000","JBRJ","RB","RB00579455","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland","D. Cardoso","2013-06-28T00:00:00.000+0000",NA,"1101","E.J. Lucas; et.al",2006,12,6,"Brazil","Bahia","Una","estrada para Ecopark de Una.",-39.063333,-15.166944,"Arvoreta de c. 2,5 m de altura, frutos verde.","urn:catalog:JBRJ:RB:579455","Trischidium limae (R.S.Cowan) H.E.Ireland"
"4",NA,"UEFS","HUEFS","132990","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland","L.P.de Queiroz","2010-01-01T00:00:00.000+0000",NA,"1101","Lucas, E.J.",2006,12,6,"Brazil","Bahia","Una","Estrada para Ecopark de una.",-39.063333,-15.166944,NA,"BRA:UEFS:HUEFS:0000132990","Trischidium limae (R.S.Cowan) H.E.Ireland"
"5","2013-02-22T00:00:00.000+0000","K","Herbarium","K000877962","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland","Lewis, G.P.",NA,NA,"1101","Jennings, L.V.S.; Flores, T.B.; Campos, O.R.; Sampaio, D.; Lucas, E.J.; Brummitt, N.A.",2006,12,6,"Brazil",NA,"Una","Estrada Ecopark de Una.",-39.06,-15.17,"Please ensure all holotypes are deposited in Brasil and that new identifications are sent to ESA. Material prensado em ácool.","http://specimens.kew.org/herbarium/K000877962","Trischidium limae (R.S.Cowan) H.E.Ireland"
"6",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","14990","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland","D.Cardoso","2008-01-07T00:00:00.000+0000",NA,"596","M.A.B.L.Machado",2005,4,5,"Brazil","Alagoas","Coruripe","Usina Coururipe",NA,NA,"Arbusto ca. 3 m alt.; frutos imaturos verdes.","BRA:UFRPE:HST:0000014990","Trischidium limae (R.S.Cowan) H.E.Ireland"
"7",NA,"IMA","MAC","22178","Bocoa limae R.S.Cowan","Fabaceae","Bocoa","limae","R.S.Cowan","L.P.Queiroz","2006-01-01T00:00:00.000+0000",NA,"596","M.A.B.L.Machado",2005,4,5,"Brazil","Alagoas","Coruripe","Usina Coruripe - Fazenda Capiatã A",0,0,"Arbusto com ca. de 3m de altura. Frutos imaturos verdes.; Mata Atlântica - Borda da Mata - Encosta.","BRA:IMA:MAC:0000022178","Bocoa limae R.S.Cowan"
"8",NA,"IMA","MAC","23838","Bocoa limae R.S.Cowan","Fabaceae","Bocoa","limae","R.S.Cowan","Santos, MR dos","2007-01-01T00:00:00.000+0000",NA,"8898","R.P.Lyra-Lemos; et al.",2005,5,5,"Brazil","Alagoas","Marechal Deodoro","APA de Santa Rita.",0,0,"Arvoreta ca. de 3m de altura. Frutos verdes.; Restinga.","BRA:IMA:MAC:0000023838","Bocoa limae R.S.Cowan"
"9",NA,"UEFS","HUEFS","131820","Trischidium limae (R.S.Cowan) H.E.Ireland","Fabaceae","Bocoa","limae","(R.S.Cowan) H.E.Ireland","L.P.de Queiroz","2010-04-01T00:00:00.000+0000",NA,"663","Bayma, I.A.",2001,3,7,"Brazil","Paraíba","Pedras de Fogo","Usina Central Olho D'água, Fazenda Jtiúca.",NA,NA,"Mata estacional semidecidual.","BRA:UEFS:HUEFS:0000131820","Trischidium limae (R.S.Cowan) H.E.Ireland"
"10",NA,"IMA","MAC","14693","Bocoa limae R.S.Cowan","Fabaceae","Bocoa","limae","R.S.Cowan","Santos, MR dos","2007-05-01T00:00:00.000+0000",NA,"663","I.A.Bayma; M.N.Rodrigues",2001,3,7,"Brazil","Paraíba","Pedras de Fogo","Usina Central Olho D'água, Fazenda Jatiúca, mata estacional semidecidual.",0,0,"Árvore ca. de 2m de altura. Frutos jovens e verdes.; Mata Atlântica.","BRA:IMA:MAC:0000014693","Bocoa limae R.S.Cowan"
