"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"11","","","CVRD","14888","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Geovane S. Siqueira","2015-03-04","","517","","Luz, A.A. da","2012","3","14","brazil","Mg","ITUETA","","-41.261667","-19.424722","<ll>dwc_commonname:</ll> Óleo grande","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"12","","","UEC","122808","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Reis, T.R.","2013-01-01","","113","","Reis, T.R.; Silva, E.D.; Galvão, J.C.; Escobar, N.A.G.","2012","3","25","brazil","São Paulo","Cajamar","Estrada Cajamar-Pirapora.","-46.916111","-23.310278","Árvore, 5,0. Frutos verdes (imaturos).","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"13","","","FURB","39931","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Caxambu, MG","2012-03-16","","3854","","Caxambu, M.G.","2012","3","2","brazil","Paraná","Douradina","vegetação ciliar do rio Ivaí.","-53.248611","-23.234167","","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"14","","","HCF","12432","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","F. Marinero","2012-01-01","","63","","T. Bochorny","2012","3","29","brazil","Pr","Ortigueira","","-50.946979","-24.135193","(Resgate de Flora UHE Mauá).","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"15","","","UEC","190572","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Reis, T.R.","2013-01-01","","114","","Reis, T.R.; Silva, E.D.; Galvão, J.C.; Escobar, N.A.G.","2012","3","25","brazil","São Paulo","Cajamar","Estrada Cajamar-Pirapora.","-46.916111","-23.310278","Árvore, 4m. Flores róseas a violáceas com pequenas mácula esverdeada no estandarte.","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"16","","","SORO","1428","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","","","","778","","Coelho, S.; Castello, A. C. D.","2012","7","2","brazil","São Paulo","Sorocaba","Parque Natural Municipal Corredores da Biodiversidade","-47.446646","-23.464393","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"17","","","UEC","199506","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Reis, T.R.","2013-01-01","","57","","Reis, T.R.; Silva, E.D.; Galvão, J.C.; Palmeira, J.; Escobar, N.A.G.","2011","12","15","brazil","São Paulo","Jundiaí","Próximo a entrada da trilha do Mirante.","-46.938333","-23.24","Árvore 8,0m. com frutos verdes.","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"18","","","CVRD","12103","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Geovane S. Siqueira","2015-03-04","","6319","","Folli, D.A.","2009","3","20","brazil","Mg","AIMORÉS","","-41.214297","-19.625371","<ll>dwc_commonname:</ll> Óleo grande","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"19","","","SPSF","52216","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","J.B.Baitello","2018-08-07","","155","","R.L.R.Santos et al.","2009","4","28","brazil","Sp","Itaberá","Estação Ecológica","-49.144167","-23.833889","COLETA: Árvore 7,5m de altura. Individuo com flores, individuo 6042 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"20","","","CVRD","12107","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Geovane S. Siqueira","2015-03-04","","503","","Luz, A.A. da","2009","4","1","brazil","Es","BAIXO GUANDU","","-40.942745","-19.652451","<ll>dwc_commonname:</ll> Óleo grande","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"21","","","FUEL","46426","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","","2015-01-01","","72","","Ferreira Jr, M; Marques, JN; Francisco, EM","2009","8","25","brazil","Paraná","Mauá da Serra","Estância Manain","-51.1455","-23.938667","Árvore 10m. PAP = 36 cm. Árvore T2P3B.","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"22","","","SPSF","40668","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","R.T. Polisel","2008-02-20","","677","","R.T. Polisel","2008","2","1","brazil","Sp","Juquitiba","fazenda Bizarro","-47.16","-23.894444","COLETA: Árvore 8m, flor branca; GEOGRAFIA: Distrito da SAMA, beira de estrada de serviço.;","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"23","","","SPSF","40682","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","R.T. Polisel","2008-03-21","","691","","R.T. Polisel","2008","3","21","brazil","Sp","Juquitiba","Distrito da SAMA","-47.16","-23.894444","COLETA: Árvore 7m, frutos imaturos verdes.; GEOGRAFIA: bairro dos trabalhadores.;","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"24","","","SPSF","37872","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","G.A.D.C. Franco","2007-03-27","","","","J.R.Guillaumon","2007","3","27","brazil","Sp","Vinhedo","Comdomínio Estância Marambaia","-46.978838","-23.046375","COLETA: mata bosqueada.&nf;Árvore armada, 10m altura, flores cor creme esverdeadas.;","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"25","","","SPSF","39384","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","G.A.D.C. Franco","2007-12-12","","969","","F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.B.Santos","2007","11","21","brazil","Sp","São Paulo","Parque Estadual do Jaraguá","-46.761667","-23.453611","COLETA: Árvore espinhenta, 19m. Botões verdes.; GEOGRAFIA: Trilha do Pai Zé;","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"26","","","CVRD","10728","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Geovane S. Siqueira","2015-03-04","","487","","Luz, A.A. da","2007","12","11","brazil","Mg","SANTA RITA DO ITUETO","coletado em 11-12-2007","-41.389265","-19.412449","1,5 km depois de Sta Rita Itueta. <ll>dwc_commonname:</ll> Óleo grande","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"27","","","CVRD","10727","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Geovane S. Siqueira","2015-03-04","","488","","Luz, A.A. da","2007","12","11","brazil","Mg","ITUETA","coletado em 11-12-2007","-41.104981","-19.372568","saindo de Itueta para Quatituba 1Km.lado direito. <ll>dwc_commonname:</ll> Óleo grande","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"28","","","FURB","4440","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Hatschbach, G","2006-02-01","","4594","","Silva, J.M.","2006","1","16","brazil","Paraná","Lapa","Gruta do Monge.","-49.871412","-25.770146","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"29","","","EFC","15913","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Fossati, L. C.","","","","","Fossati, L.C.","2006","6","1","brazil","Santa Catarina","Canoinhas","Mata ciliar rio Canoinhas","-50.3524","-26.17237","Árvore com flores. Floresta Ombrófila Mista Aluvial","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"30","","","FURB","4406","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Cordeiro, J","2005-05-18","","125","","Nascimento, D.S.","2005","5","18","brazil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.238889","-25.441944","","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"31","","","FUEL","44006","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Estevan, DA","2006-01-01","","1076","","Estevan, DA; et al.","2005","9","7","brazil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083","Árvore n°.86, 4m, vegetativa.","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"32","","","HCF","9609","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","M.C. Lovato","2004-01-01","","","","E.M. Francisco","2004","1","26","brazil","Pr","Londrina","Fazenda Figueira","-51.110175","-23.515282","árvore 5 m. Frutos verde-amarronzados. Encontrada no fragmento 01.","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"33","","","FUEL","35999","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Lovato, MC","2003-01-01","","323","","Lovato, MC; et al.","2003","6","3","brazil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","Árvore 6m; frutos secos amarronzados. Fragmento 24.","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"34","","","FUEL","36205","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Lovato, MC","2003-01-01","","316","","Estevan, DA; et al.","2003","12","1","brazil","Paraná","Londrina","Fazenda Figueira","-51.110175","-23.515282","Árvore 10 m;flores roxas. Fragmento 1.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"35","","","FUEL","31936","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","2002-01-01","","s.n.","","Francisco, EM; et al.","2002","3","27","brazil","Paraná","Marilândia do Sul","Sítio Santa Rosa","-51.283761","-23.77399","Árvore 6m; frutos imaturos verde escuro; Borda da mata.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"36","","","FURB","10024","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","2002-01-01","","","","Francisco, E.M.","2002","3","27","brazil","Paraná","Marilândia do Sul","Sítio Santa Rita.","-51.283761","-23.77399","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"37","","","CVRD","6873","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Robson D. Ribeiro","2010-05-19","","6","","Luz, A.A. da","2001","5","15","brazil","Mg","AIMORÉS","","-41.214297","-19.625371","<ll>dwc_commonname:</ll> Óleo grande","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"38","","","FUEL","43058","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","2000-01-01","","s.n.","","Pavão, OC; et al.","2000","5","18","brazil","Paraná","Londrina","Fazenda Santa Tereza, Lerroville, Beira do pasto.","-51.110175","-23.515282","Árvore, 6m.; fruto seco.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"39","","","ESA","ESA093411","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva,M.J.","2010-07-15","","117","","Romão, G.O. ; Duarte, A.R.","2000","9","19","brazil","São Paulo","São Paulo","","-46.647014","-23.64989","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"40","","","DVPR","2965","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, M.C.","2014-10-02","","s.n.","","Francisco, E.M.; Alves, J.; Alves, J.","1999","2","10","brazil","Paraná","Congoinhas","Fazenda Planalto","","","Árvore 8m, frutos verdes.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"41","","","UEC","94419","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Tozzi, A.M.G.A.","2015-01-01","","615","","Kranz, W.M.","1997","12","22","brazil","Paraná","Cândido de Abreu","","-51.253481","-24.645541","Árvore 6m alt.; flor rósea, pequena ramificação.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"42","","","ESA","ESA069031","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva,M.J.","2010-07-15","","51","","Bufo, L.V.B. ; Sabadim, P.C.","1997","","","brazil","São Paulo","Porto Feliz","","-47.516875","-23.230012","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"43","","","ESA","ESA069007","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva,M.J.","2010-07-15","","52","","Bufo, L.V.B. ; Sabadim, P.C.","1997","","","brazil","São Paulo","Porto Feliz","","-47.516875","-23.230012","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"44","","","SPSF","33271","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","","","","12","","F.A.R.D.P.Arzolla","1996","12","20","brazil","Sp","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.392083","-24.646639","COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do ribeirao das Ostras&nf;;","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"45","","","FUEL","13139","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","","","","s.n.","","Correa, GT; et al.","1995","4","25","brazil","Paraná","Telêmaco Borba","Fazenda Monte Alegre; Rio Tibagi, Rio Tibagi.","-50.522448","-24.2496","Arvore 6m alt.; cap 17cm, indiv. 830; area de estudo.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"46","","","SPF","101182","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","","","1259","","Tamashiro, JY","1995","6","14","brazil","São Paulo","Timburi","Fazenda Domiciana.","-49.6345","-23.231639","","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"47","","","IAC","29945","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","M.J. Silva","2010-07-22","","116","","G.F. Árbocz","1994","2","9","brazil","São Paulo","Joanópolis","","-46.2756","-22.9303","Nome popular: embira-de-sapo-preto","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"48","","","FUEL","12718","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Mansano, VF","","","s.n.","","Carmo, MRB; Silva, FC","1994","5","11","brazil","Paraná","Ibiporã","Fazenda Doralice","-51.038572","-23.236401","Arvore c. 2,5m alt.; CAS 8cm; ponto 237, QI.","","centroide mpo (0)","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"49","","","IAC","31618","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","M.J. Silva","2010-06-10","","s/nº","","M.A. Alves","1994","6","10","brazil","São Paulo","Vargem","","-46.4136","-22.8889","","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"50","","","ESA","ESA026845","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva,M.J.","2010-07-15","","404","","Cardoso-Leite, E. ; Oliveira, A.","1994","12","6","brazil","São Paulo","São Roque","","-47.110231","-23.548109","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"51","","","UEC","80428","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, M.J.","2010-07-15","","350","","Leite, C.; Oliveira, A.","1994","12","6","brazil","São Paulo","São Roque","Mata da Câmara, Mata mesófila semidecídua.","-47.1125","-23.523889","Árvore.","","original coordinates","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
"52","","","ESA","ESA026848","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo","","Fabaceae","Dahlstedtia","floribunda","","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva,M.J.","2010-07-18","","350","","Cardoso-Leite, E. ; Oliveira, A.","1993","9","1","brazil","São Paulo","São Roque","","-47.110231","-23.548109","","","centroide mpo","GBIF","Dahlstedtia floribunda (Vogel) M.J.Silva & A.M.G.Azevedo"
