"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","154056","Peltogyne campestris Huber ex Ducke",NA,"Fabaceae","Peltogyne","campestris",NA,"Huber ex Ducke","Grimes, J.W.","1991-11-01T00:00:00.000+0000",NA,"9268",NA,"Ferreira, CAC",1987,8,28,"Brazil","Roraima",NA,"Estrada Manaus-Caracaraí, Km 396.",-60.67,-1.5,NA,"urn:catalog:inpa:herbarium:53384",NA,"Peltogyne campestris Huber ex Ducke",NA
"2","2017-10-15T15:09:01.000+0000","JBRJ","RB","RB00146364","Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA,"Fabaceae","Peltogyne","campestris","rigida","var. rigida (Ducke) M.F.Silva","Fábio Júnior Kochanovski",NA,NA,"5430",NA,"D.C. Daly; D.W. Stevenson, C.F. Sá, J. Guedes & R.P. Lima",1987,10,15,"Brazil","Amazonas","São Gabriel da Cachoeira","Morro dos Seis Lagos.",-66.7,0.3,"Tree 5m on dense forested slope near summit, buds only.","urn:catalog:JBRJ:RB:146364",NA,"Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","143667","Peltogyne campestris var. campestris",NA,"Fabaceae","Peltogyne","campestris","campestris","var. campestris","Silva, M.F. da","1990-05-01T00:00:00.000+0000",NA,"7805",NA,NA,1986,8,19,"Brazil","Pará",NA,"Rio Mapuera margem esquerda. Campina das 3 ilhas a 4 Km da margem do rio.",-57.12,-1.083333,NA,"urn:catalog:inpa:herbarium:51977",NA,"Peltogyne campestris var. campestris",NA
"4","2000-09-26T00:00:00.000+0000","MEL","MEL","MEL 0247722A","Peltogyne campestris Huber ex Ducke",NA,"Fabaceae","Peltogyne","campestris",NA,"Huber ex Ducke","Grimes, J.W.","1997-01-01T00:00:00.000+0000",NA,"341",341,"Silva, J.A.",1985,7,26,"Brazil","Amazonas",NA,"Municipio Barcelos, rio Araca a 20 hrs. de Barcelos, na beira do rio Araca.",-10.4167,0.5,"Projeto Flora Amazonica.","017d1d54-5ca3-49a1-8a44-32bcbf8fba2f",NA,"Peltogyne campestris Huber ex Ducke",NA
"5",NA,"Instituto de Botânica, IBT","SP","225720","Peltogyne campestris Huber ex Ducke",NA,"Fabaceae","Peltogyne","campestris",NA,"Huber ex Ducke","Kochanovski, FJ","2018-01-05T00:00:00.000+0000",NA,"341",NA,"Silva, JA",1985,7,26,"Brazil","Amazonas","Barcelos","Rio Aracá a 20 hs de Barcelos na beira do rio Aracá",-63.173611,0.5,NA,"BRA:IBt:SP:0000225720",NA,"Peltogyne campestris Huber ex Ducke",NA
"6",NA,"NY","NY","1135672","Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA,"Fabaceae","Peltogyne","campestris","rigida","var. rigida (Ducke) M.F.Silva","M. F. da Silva","1987-10-01T00:00:00.000+0000",NA,"341",NA,"J. A. Silva",1985,7,26,"Brazil","Amazonas",NA,"Rio AracÃ¡ a 20 hrs. de Barcelos, na beira do rio AracÃ¡..",-63.236779,0.245733,NA,"a0c59ead-196c-446f-96dd-95a7c45acf73",NA,"Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA
"7",NA,"Faculdade São Lucas (FSL)","HFSL","5803","Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA,"Fabaceae","Peltogyne","campestris","rigida","var. rigida (Ducke) M.F.Silva","Silva, M.F. da","1975-01-01T00:00:00.000+0000",NA,"8653",NA,"Rodrigues, W.A.",1969,12,16,"Brazil","Amazonas","Manaus","Ponta Negra, Ponta Negra",0,0,"Nenhum dado sobre a planta. ; DE","BRA:FSL:HFSL:0000005803",NA,"Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA
"8",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","2229","Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA,"Fabaceae","Peltogyne","campestris","rigida","var. rigida (Ducke) M.F.Silva","Silva, M.F. da","1975-01-01T00:00:00.000+0000",NA,"8653",NA,"Rodrigues, W.A.",1969,12,16,"Brazil","Amazonas","Manaus","Ponta Negra., Ponta Negra",0,0,NA,"BRA:IFAM - CMZL:EAFM:0000002229",NA,"Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA
"9",NA,"NY","NY","1135673","Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA,"Fabaceae","Peltogyne","campestris","rigida","var. rigida (Ducke) M.F.Silva","M. F. da Silva","1975-01-01T00:00:00.000+0000",NA,"5107",NA,"G. T. Prance",1968,6,10,"Brazil","Amazonas",NA,"Rio Urubu, between factory and Manaus-Itacoatiara road",-59.170818,-2.825945,NA,"d932f653-cd2b-48c1-ab7a-87283d4d74d9",NA,"Peltogyne campestris var. rigida (Ducke) M.F.Silva",NA
"10",NA,"US","Botany","2570242A","Peltogyne campestris var. campestris",NA,"Fabaceae","Peltogyne","campestris","campestris","var. campestris",NA,NA,NA,"5107",NA,"G. T. Prance, D. Philcox, W. A. Rodrigues, J. F. Ramos & L. G. Farias",1968,6,10,"Brazil","Amazonas",NA,"Rio urubu, between factory and manaus-itacoatiara road",NA,NA,NA,"http://n2t.net/ark:/65665/305ed87ad-882d-4713-9cb7-a96872818c08",NA,"Peltogyne campestris var. campestris",NA
