"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2016-03-09T17:11:53.000+0000","MNHN","P","P01048083","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,NA,14629,"Fernandes, R.S.|Zartman, C.|Brito, J.",2008,8,18,"Brazil","Amazonas",NA,NA,-68.15,1.38333,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01048083",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"2",NA,"US","Botany","3570978","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"14629",NA,"P. Acevedo-Rodriguez, C. Zartman, R. Fernandes & J. Brito",2008,8,18,"Brazil","Amazonas",NA,"Amazonas: Tunuí (community on middle Rio Içana), Igarape Jacitarí.",-68.1544,1.39003,NA,"http://n2t.net/ark:/65665/3303bd6ba-db61-479e-b8f3-dda6c83a453f",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"4","2012-09-04T11:01:00.000+0000","MO","MO","100515643","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","M. T. Strong (US)","2011-01-01T00:00:00.000+0000",NA,"Acevedo-Rodríguez 14629",NA,"Pedro Acevedo-Rodríguez|et al.",2008,8,18,"Brazil","Amazonas",NA,"Tunuí (community on middle Rio Içana), Igarape Jacitari.",-68.1544,1.390017,NA,"urn:catalog:MO:Tropicos:100515643","http://www.tropicos.org/Specimen/100515643","Dimorphandra urubuensis Ducke",NA,NA,NA
"5","2009-11-16T09:40:00.000+0000","MO","MO","3245945","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","M. Silva","1988-01-01T00:00:00.000+0000",NA,"Cid Ferreira 8236",NA,"C.A. Cid Ferreira|et al.",1986,9,20,"Brazil","Amazonas",NA,"Mun. Pres. Figueredo, AM. Vicinal ES-01. margen esquerda do Rio Uatumã. Area do reservatório de Balbina. Mata de terra firme, solo argiloso.",-59,-1.5,NA,"urn:catalog:MO:Tropicos:3245945","http://www.tropicos.org/Specimen/3245945","Dimorphandra urubuensis Ducke",NA,NA,NA
"6",NA,"US","Botany","3339380","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"8236",NA,"C. A. Cid Ferreira",1986,9,20,"Brazil","Amazonas",NA,"Rio uatuma, balbina",-59,-1.5,NA,"http://n2t.net/ark:/65665/330da3d39-8837-42d2-ae2a-a01fc9586348",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","148430","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","Silva, M. da","1988-08-01T00:00:00.000+0000",NA,"8113",NA,"Ferreira, CAC",1986,NA,NA,"Brazil","Amazonas",NA,"Rio Uatumã, a montante da barragem de Balbina.",-59.5,-1.5,NA,"urn:catalog:inpa:herbarium:52261",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"11",NA,"US","Botany","2911686","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"6679",NA,"M. T. Madison",1978,10,26,"Brazil","Amazonas",NA,"Rio curicuriari, ca 10 km above the mouth; rio negro",NA,NA,NA,"http://n2t.net/ark:/65665/3003a861e-00bd-4c33-9a12-1a0c3a28a2b9",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"12",NA,"US","Botany","2911671","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"6629",NA,"M. T. Madison",1978,10,25,"Brazil","Amazonas",NA,"Rio curicuriari, ca 10 km above the mouth; rio negro",NA,NA,NA,"http://n2t.net/ark:/65665/31c2c5bcd-9451-47db-b129-dc69961cbd14",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"13",NA,"US","Botany","2368343","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"4428",NA,"W. A. Rodrigues",1956,5,12,"Brazil","Amazonas",NA,"Waterfall of lindoia, rio urubu",NA,NA,NA,"http://n2t.net/ark:/65665/31af6751a-df8c-45c1-ba6e-d524195a4519",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","4428","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"318",NA,"Rodrigues, WA",1956,12,6,"Brazil","Amazonas",NA,"Rio Urubu, montante da cachoeira de Lindóia.",NA,NA,"""Árvore de 40 m; tronco de 20 m x 30 m; esgalhamento tortuoso, caule ereto, árvore abundante; frutos vagens verdes; folhas verdes escuras; casca grossa, caduca, inodora.""","urn:catalog:inpa:herbarium:240413",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
