"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188467","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","""Hopkins, M.J.G.; Mesquita, M.R.""",NA,NA,"1858","Mike Hopkins",1996,11,19,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:153907",NA,"Swartzia tomentifera Ducke"
"12","2015-02-10T14:02:32.000+0000","JBRJ","RB","RB00190239","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,"1858","Ribeiro,J.E.L.S; Perera,E. Da C.;Assunção,P.A.C.L",1996,11,19,"Brazil","Amazonas","Itacoatiara","Reserva Florestal Ducke,Manaus,km 26.",NA,NA,"Arvore.Dossel.28m alt.Tronco cilindrico,base digitada.Ritidoma marrom,estriado,desprendimento em grumos.Casca viva marron-clara. Alburno creme-amarelado.Resina vermelha,entre a casca viva e alburno ,pegajosa. Calice verde,ovario castanho,petala arroxeada,filetes de base branca e apice arroxeado,antera branca.Muito perfumadas(coletada no final da tarde)","urn:catalog:JBRJ:RB:190239",NA,"Swartzia tomentifera Ducke"
"13","2013-08-23T04:12:00.000+0000","MO","MO","3221276","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","B.M. Torke","2003-01-01T00:00:00.000+0000",NA,"Ribeiro 1858","José Eduardo L. da S. Ribeiro",1996,11,19,"Brazil","Amazonas",NA,"Floresta de Vertente.",NA,NA,NA,"urn:catalog:MO:Tropicos:3221276","http://www.tropicos.org/Specimen/3221276","Swartzia tomentifera Ducke"
"14",NA,"Instituto de Botânica, IBT","SP","341652","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Hopkins, MJG; Mesquita, MR",NA,NA,"1858","Ribeiro, JELS; Pereira, EC; Assunção, PACL",1996,11,19,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, km 26. Floresta de Vertente. Solo argiloso",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000341652",NA,"Swartzia tomentifera Ducke"
"15",NA,NA,"Botany","U.1319562","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Hopkins MJG; Mesquita MR",NA,NA,NA,"Ribeiro JELS; Pereira EC; Assunção PACL",1996,11,19,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1319562",NA,"Swartzia tomentifera Ducke"
"16","2013-02-21T00:00:00.000+0000","K","Herbarium","K000877641","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Hopkins, M.J.G.; Mesquita, M.R.",NA,NA,"1858","Ribeiro, J.E.L.S.; Assunção, P.A.C.L.; Pereira, E.C.",1996,11,19,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, m 26. Planta fichada 4432-07.",-59.97,-2.88,"Instituto Nacional de Pesquisas da Amazônia. Overseas Development Administration","http://specimens.kew.org/herbarium/K000877641",NA,"Swartzia tomentifera Ducke"
"17",NA,"NY","NY","02431277","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,"1858","J. E. L. S. Ribeiro",1996,11,19,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatira, km 26.",0,0,NA,"1a812d29-646e-4c6e-811b-e1763c7c7c95",NA,"Swartzia tomentifera Ducke"
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188464","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,"16","Mike Hopkins",1996,12,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:101549",NA,"Swartzia tomentifera Ducke"
"19","2017-10-17T11:51:51.000+0000","JBRJ","RB","RB00191258","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,"16","Mesquita,M.R.; Hopkins,M.J.G;Assunção,P.A.C.L;Procopio,L.C",1996,12,6,"Brazil","Amazonas","Itacoatiara","Reserva Florestal Ducke,km 26.",-59.966667,-2.883333,"Arvore.Tronco circular,25m de altura,35cm de DAP,dossel.Base pouco dilatada,sem raizes superficiais.Ritidoma marrom claro,rigido e todo estriado,sem lenticelas.Desprendimento em laminas fiabs,virando po. Corte: casca morta marrom,1mm.Casca viva laranja com pontos pretos,espessa,quase 1cm;oxidaçao imperceptivel,odor suave de leguminosa;não fibrosa.Alburno amarelo claro,oxidando para amarelo mais escuro.Exudaçao abundante,vermelho sangue,pegajosa,originada da casca viva","urn:catalog:JBRJ:RB:191258",NA,"Swartzia tomentifera Ducke"
"20","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191833","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"17593","Mike Hopkins",1996,12,10,"Brazil","Amazonas",NA,"Reserva Biológica da Campina, BR- 174, 45 Km de Manaus",NA,NA,NA,"urn:catalog:inpa:herbarium:116420",NA,"Swartzia tomentifera Ducke"
"21",NA,"Instituto de Botânica, IBT","SP","320771","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Corrêa, D",NA,NA,"s.n.","Egler, SG; et al.",1994,12,NA,"Brazil","Amazonas","Manaus","Rio Cuieiras. Solo arenoso",0,0,NA,"BRA:IBt:SP:0000320771",NA,"Swartzia tomentifera Ducke"
"22",NA,"USP","SPF","131739","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"s.n.","Egler, SG",1993,3,NA,"Brazil","Amazonas","Manaus","Rio Cuieiras",0,0,NA,"BRA:USP:SPF:0000131739",NA,"Swartzia tomentifera Ducke"
"23","2017-10-10T22:36:01.000+0000","JBRJ","RB","RB00189181","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","D. Corêa",NA,NA,"1073","S.G Egler; J.Ribeiro,J.B Rocha,J.Ramos",1993,3,NA,"Brazil","Amazonas","Manaus","rio Cuieiras.",NA,NA,"Arvore,Altura 14,5 m.DAP 23,3cm","urn:catalog:JBRJ:RB:189181",NA,"Swartzia tomentifera Ducke"
"24","2017-10-10T22:36:00.000+0000","JBRJ","RB","RB00188806","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","D. Corêa",NA,NA,"1073","S.G Egler; J. Ribeiro, J.B. Rocha,J.Ramos",1993,3,NA,"Brazil","Amazonas","Manaus","Rio Cuieiars.",NA,NA,"Arvore,Altura 14,5 m. DAP 23,3 cm","urn:catalog:JBRJ:RB:188806",NA,"Swartzia tomentifera Ducke"
"25",NA,"Instituto de Botânica, IBT","SP","320770","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Corrêa, D",NA,NA,"s.n.","Egler, SG; Ribeiro, J; Rocha, JB; Ramos, J",1993,3,NA,"Brazil","Amazonas","Manaus","Rio Cuieiras. Solo arenoso",0,0,NA,"BRA:IBt:SP:0000320770",NA,"Swartzia tomentifera Ducke"
"26",NA,"Universidad Industrial de Santander (UIS)","UIS-H","9669","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","A. Rudas","1994-01-01T00:00:00.000+0000",NA,"5598","Rudas A.",1992,7,13,"Colombia","Amazonas","Tarapacá","Parque Nacional Natural Amacayacu, Río Cotuhe",-70,-3.033333,"Árbol # 1085 de 18 m. x 11.1 cm","UIS:Herbario:9669",NA,"Swartzia tomentifera Ducke"
"27","2017-10-10T22:35:59.000+0000","JBRJ","RB","RB00187998","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","D. Corêa",NA,NA,"1001","S.G. Egler; J.Ribeiro,J.B Rocha e J.Ramos",1992,10,NA,"Brazil","Amazonas","Manaus","Rio Cuieiras.",NA,NA,"Arvore.Altura 14,3m. DAP 22 cm","urn:catalog:JBRJ:RB:187998",NA,"Swartzia tomentifera Ducke"
"28","2017-10-10T22:36:00.000+0000","JBRJ","RB","RB00188380","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","D. Corêa",NA,NA,"1001","S.G Egler; J.Ribeiro,J.B. Rocha,J. Ramos",1992,10,NA,"Brazil","Amazonas","Manaus","Rua Cuieiras.",NA,NA,"Arvore.Altura 14,3 m. DAP 22 cm","urn:catalog:JBRJ:RB:188380",NA,"Swartzia tomentifera Ducke"
"29",NA,"USP","SPF","131738","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"s.n.","Egler, SG",1992,10,NA,"Brazil","Amazonas","Manaus","Rio Cuieiras",0,0,NA,"BRA:USP:SPF:0000131738",NA,"Swartzia tomentifera Ducke"
"30",NA,"Instituto de Botânica, IBT","SP","320772","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Corrêa, D",NA,NA,"s.n.","Egler, SG; et al.",1992,10,NA,"Brazil","Amazonas","Manaus","Rio Cuieiras. Solo argiloso",0,0,NA,"BRA:IBt:SP:0000320772",NA,"Swartzia tomentifera Ducke"
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","165423","Swartzia tomentifera Ducke","cf.","Fabaceae","Swartzia","tomentifera",NA,"Ducke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"565","Mike Hopkins",1989,8,30,"Brazil","Amazonas",NA,"Area Indigena Waimiri Atroari, Rio Camanaú, Vicinity of Aldeia Maré",-61,-1.75,NA,"urn:catalog:inpa:herbarium:102012",NA,"Swartzia tomentifera Ducke"
"32","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","175020","Swartzia tomentifera Ducke","cf.","Fabaceae","Swartzia","tomentifera",NA,"Ducke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"67","Mike Hopkins",1988,11,7,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário, Fazenda Dimona of the WWF/INPA MCS Project, 72 km N of Manaus.",-60,-2.316667,NA,"urn:catalog:inpa:herbarium:118827",NA,"Swartzia tomentifera Ducke"
"33",NA,"US","Botany","3282390","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,"67","M. Pacheco, E. Palheta & S. Souza",1988,11,7,"Brazil","Amazonas",NA,"Agropecuario",-60.0833,-2.3167,NA,"http://n2t.net/ark:/65665/3d7fefa01-8105-4d88-b64d-90a2529608d6",NA,"Swartzia tomentifera Ducke"
"34","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","94926","Swartzia tomentifera Ducke","cf.","Fabaceae","Swartzia","tomentifera",NA,"Ducke","Torke, B.M.","2011-03-01T00:00:00.000+0000",NA,"1425","Mike Hopkins",1980,7,10,"Brazil","Pará",NA,"Oriximiná, Rio Trombetas, margem direita, estrada da Mineração Santa Patrícia, ramal 22.",NA,NA,NA,"urn:catalog:inpa:herbarium:45917",NA,"Swartzia tomentifera Ducke"
"35","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","85459","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,"976","Mike Hopkins",1979,2,20,"Colombia",NA,NA,"Puerto Antioquia. Rio Vaupés.",NA,NA,NA,"urn:catalog:inpa:herbarium:243838",NA,"Swartzia tomentifera Ducke"
"36","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","59404","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Coêlho, L.F.","1982-05-14T00:00:00.000+0000",NA,"76-943","Mike Hopkins",1976,4,26,"Brazil","Amazonas",NA,"BR-319, Estrada Manaus/Porto Velho, Km 390",NA,NA,NA,"urn:catalog:inpa:herbarium:107200",NA,"Swartzia tomentifera Ducke"
"37",NA,NA,"Botany","U.1319560","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,NA,"Campbell DG; Ongley JC; Ramos JF",1974,3,23,"Brazil",NA,NA,"Plants of Brazilian Amazonia, State of Amazonas, Manaus-Pôrto-Velho Highway, Km. 160. Disturbed forest.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1319560",NA,"Swartzia tomentifera Ducke"
"38",NA,"NY","NY","01479421","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","R. S. Cowan","1976-01-01T00:00:00.000+0000",NA,"20718","G. T. Prance",1974,3,19,"Brazil","Amazonas",NA,"Manaus-Pôrto-Velho Highway.  Km. 253.",-61.3239,-4.7683,NA,"7488a56a-f187-4358-a949-21603281a166",NA,"Swartzia tomentifera Ducke"
"39","2013-02-21T00:00:00.000+0000","K","Herbarium","K000877640","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R.S.",NA,NA,"P20851","Ongley, J.C.; Ramos, J.F.; Campbell, D.G.",1974,3,23,"Brazil",NA,NA,"Manaus - Porto Velho Highway. km 160.",NA,NA,"Plants of Brazilian Amazonia. Field work supported by the National Science Foundation and carried out with the aid of Andrade Gutierrez S.A.","http://specimens.kew.org/herbarium/K000877640",NA,"Swartzia tomentifera Ducke"
"40",NA,"NY","NY","01479415","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","R. S. Cowan","1976-01-01T00:00:00.000+0000",NA,"20851","D. G. Campbell",1974,3,23,"Brazil","Amazonas",NA,"Manaus-Porto Velho Highway Km 160",-60.8031,-4.1781,NA,"71bb0954-02bf-4727-b54a-a352b29549fd",NA,"Swartzia tomentifera Ducke"
"41","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","44827","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R.S.","1976-01-01T00:00:00.000+0000",NA,"P20851","Mike Hopkins",1974,3,23,"Brazil","Amazonas",NA,"Manaus-Porto Velho Highway, km 160.",NA,NA,NA,"urn:catalog:inpa:herbarium:21233",NA,"Swartzia tomentifera Ducke"
"42","2008-05-27T22:02:00.000+0000","MO","MO","3221335","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","B.M. Torke","2002-01-01T00:00:00.000+0000",NA,"Prance 20718","Ghillean T. Prance",1974,3,19,"Brazil","Amazonas",NA,"Km. 253, Disturbed forest on terra firme; beside clearing.",NA,NA,NA,"urn:catalog:MO:Tropicos:3221335","http://www.tropicos.org/Specimen/3221335","Swartzia tomentifera Ducke"
"43","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","44697","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R.S.","1976-01-01T00:00:00.000+0000",NA,"20718","Mike Hopkins",1974,3,19,"Brazil","Amazonas",NA,"Manaus-Porto Velho highway, km 253. Disturbed forest on terra firme beside clearing",NA,NA,NA,"urn:catalog:inpa:herbarium:142676",NA,"Swartzia tomentifera Ducke"
"44","2013-02-21T00:00:00.000+0000","K","Herbarium","K000877639","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R.S.",NA,NA,"20718","Ongley, J.C.; Ramos, J.F.; Campbell, D.G.; Monteiro, O.P.; Prance, G.T.",1974,3,19,"Brazil",NA,NA,"km 253.",NA,NA,"Field work supported in greater part by the National Science Foundation and the carried out with the aid of Andrade Gutierrez S.A.","http://specimens.kew.org/herbarium/K000877639",NA,"Swartzia tomentifera Ducke"
"45","2008-05-27T22:02:00.000+0000","MO","MO","3221557","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","B.M. Torke","2002-01-01T00:00:00.000+0000",NA,"Campbell 20851","David G. Campbell",1974,3,23,"Brazil","Amazonas",NA,"Km. 160. Disturbed forest.",NA,NA,NA,"urn:catalog:MO:Tropicos:3221557","http://www.tropicos.org/Specimen/3221557","Swartzia tomentifera Ducke"
"46",NA,NA,"Botany","U.1319561","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke",NA,NA,NA,NA,"Prance GT; et al.",1974,3,19,"Brazil",NA,NA,"Plants of Brazilian Amazonia, State of Amazonas, Manaus-Pôrto-Velho Highway, Km. 253.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1319561",NA,"Swartzia tomentifera Ducke"
"47",NA,"US","Botany","2785246","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R. S.",NA,NA,"P20851","E. G. Campbell, J. C. Ongley & J. F. Ramos",1974,3,23,"Brazil","Amazonas",NA,"Manaus - porto velho hwy; km160",NA,NA,NA,"http://n2t.net/ark:/65665/3efed8490-de72-4937-aa5c-c4ad695cfaca",NA,"Swartzia tomentifera Ducke"
"48",NA,"US","Botany","2785245","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R. S.",NA,NA,"20718","G. T. Prance, E. G. Campbell, J. C. Ongley, J. F. Ramos & O. P. Monteiro",1974,3,19,"Brazil","Amazonas",NA,"Manaus - porto velho hwy; km253",NA,NA,NA,"http://n2t.net/ark:/65665/3211cdb12-c2ea-4024-9870-796d260df83a",NA,"Swartzia tomentifera Ducke"
"49","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","43460","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Rodrigues, W.A.","1974-01-01T00:00:00.000+0000",NA,"9273","Mike Hopkins",1974,5,15,"Brazil","Amazonas",NA,"Campus do INPA., Sede do INPA, mata próxima ao conjunto residencial.",NA,NA,NA,"urn:catalog:inpa:herbarium:163982",NA,"Swartzia tomentifera Ducke"
"50",NA,"US","Botany","2785244","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","Cowan, R. S.",NA,NA,"P19624","E. Lleras, C. Holley & O. P. Monteiro",1973,11,22,"Brazil","Amazonas",NA,"Manaus - porto velho (br319) behind road camp, km240",NA,NA,NA,"http://n2t.net/ark:/65665/3082bd282-0adf-43ed-9733-5147e88acf9d",NA,"Swartzia tomentifera Ducke"
"51",NA,"NY","NY","01479418","Swartzia tomentifera Ducke",NA,"Fabaceae","Swartzia","tomentifera",NA,"Ducke","R. S. Cowan","1976-01-01T00:00:00.000+0000",NA,"P19624","E. Lleras",1973,11,22,"Brazil","Amazonas",NA,"Manaus-Porto Velho Rd. (BR 319) behind road camp, km 240",-61.258628,-4.64367,NA,"0ae50005-ab5f-4443-a62f-22e1ecd7d074",NA,"Swartzia tomentifera Ducke"
