"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB00924725","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Dexter, K.G.","","","6903","","Dexter, K.G.; Santana, F.","2014","6","26","brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.","-59.928056","-2.960556","3m alt., 2cm DBH, light brown bark","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"2","","","HERBAM","7904","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Vieira, S","2012-03-22","","Preto 1335506","","Soares, CRA; Matos, DL; Santos, ML; Quadros, AA","2012","3","14","brazil","Pará","Jacareacanga","Terra Firme.","-56.774722","-9.331111","UHE Teles Pires","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"3","","","HERBAM","8127","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Vieira, S","2012-04-23","","Rosa 1096041","","Soares, CRA; Silvino, L; Bitencourt, EF; Gusmão, E; Santos, MG","2012","4","18","brazil","Mato Grosso","Paranaíta","Afloramento Rochoso.","-56.779167","-9.345833","UHE Teles Pires","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"4","","","NY","02144586","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","","","","16349","","G. Pereira-Silva","2012","8","22","brazil","RondÃ´nia","","MÃ³dulo CaiÃ§ara, parcela 3, margem direita do rio Madeira.","-64.7961","-9.4433","","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"5","","","CEN","84037","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","M. Simon","","","16285","","Glocimar Pereira-Silva","2012","8","13","brazil","Ro","PORTO VELHO","Linha de transmissão Jirau/Stº Antonio, ponto 17.","-64.195555","-9.162222","","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"6","","","RB","RB00793033","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Silva, G.S.","2018-05-24","","16285","","G.P. Silva; et al","2012","8","13","brazil","Rondônia","Porto Velho","Linha de transmissão Jirau/St° Antonio, ponto 17.","-64.195555","-9.162222","Árvore com cerca de 20m de altura. Frutos maduros negros. Ocasional","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"7","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","253596","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Simon, M.F.","2012-11-01","","16349","","Pereira-Silva, G da","2012","8","22","brazil","Rondônia","","UHE Jirau, Módulo Caiçara, parcela 3, margem direita do rio Madeira.","-64.8","-9.443333","","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"8","","","CEN","84073","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","M. Simon","","","16349","","Glocimar Pereira-Silva","2012","8","22","brazil","Ro","PORTO VELHO","Módulo Caiçara, parcela 3, margem direita do rio Madeira.","-64.796111","-9.443333","Área de influência indireta.","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"9","","","EAFM","15716","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Marra, D.M.; Carneiro, V.M.C.","2012-09-21","","1333","","Marra, D.M.; Neves, A.F. & Pereira, S. .L.","2012","9","21","brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","-61.251961","-3.670719","árvore, DAP = 16.9 cm; Floresta de terra-firme ; HA","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"10","","","CEN","80574","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","M. Simon","","","1176","","Marcelo Fragomeni Simon","2011","3","25","brazil","Ro","PORTO VELHO","Ao longo da BR - 364, 8 km a oeste de Jaci Paraná. Ramal em direção à linha de transmissão, 500m ao sul, fazenda Carvalho.","-64.479722","-9.274167","Árvore 10m. Flores creme. Floresta preservada, com dossel médio de 20 m. Borda da mata.","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
"11","","","EAFM","15114","Dimorphandra parviflora Spruce ex Benth.","","Fabaceae","Dimorphandra","parviflora","","Spruce ex Benth.","Marra, D.M.","2011-09-16","","731","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2011","9","16","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.288061","-2.433086","árvore, DAP = 11.2 cm; Floresta de terra-firme ; HA","","original coordinates","GBIF","Dimorphandra parviflora Spruce ex Benth."
