"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","253596","Pereira-Silva, G da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","224907","Ramos, MP"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","189574","Assun̤̣o, PACL"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","189578","Costa, MAS"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","179525","Nascimento, JR"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","196969","Mac̻do, M"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","179511","Co̻lho, DF"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","141978","Soares, E"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","133638","Magalḥes, FMM"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","126943","Ferreira, CAC"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","131966","Carreira, LMM"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","131986","Carreira, LMM"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","94149","Santos, JL dos"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","65573","Silva, MF da"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","50457","Assump̤̣o, SP"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","53590","Co̻lho, DF"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","50898","Monteiro, OP"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","141369","Gentry, AH"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","36563","Silva, MF da"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","35867","Monteiro, OP"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","27345","Souza, JA de"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","22270","Prance, GT"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","21543","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","14865","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","14774","Rodrigues, WA"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","7766","Rodrigues, WA"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","3787","Co̻lho, DF"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","3747","Co̻lho, LF"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","1344","Almeida, JC de"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","133625","Magalḥes, FMM"
