"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","240965","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"1272",NA,"Snak, C.",2018,2,10,"Brazil","Bahia","Santa Maria da Vitória","Morro inde se encontra a torre de telefone. Acesso pela BA 172 sentido Santana, estrada de terra à direita, após a igreja. Na subida para a antena, entrando a direita na mata.",-44.115,-13.302778,"Caatinga arbórea sobre afloramento rochoso.","BRA:UEFS:HUEFS:0000240965",NA,"Goniorrhachis marginata Taub."
"2",NA,"UEFS","HUEFS","243971","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","L.P.Queiroz","2018-07-01T00:00:00.000+0000",NA,"6045",NA,"Melo, P.H.A.",2017,1,22,"Brazil","Minas Gerais","Matias Cardoso","Horizonte do Gama, Lajedão e pequenos morros com afloramentos de calcário com campos de lapiás e grandes fendas com acúmulo de água na época chuvosa.",-43.754444,-14.885556,"Formação aberta do carste e floresta estacional decidual. Envolto por floresta estacional decidual, pastagens e áreas agrícolas.","BRA:UEFS:HUEFS:0000243971",NA,"Goniorrhachis marginata Taub."
"3",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","22939","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","M.L. Guedes","2017-04-01T00:00:00.000+0000",NA,"25364",NA,"M.L. Guedes",2017,2,3,"Brazil","Ba","Rio de Contas","Chapada Diamantina. Caminho para Arapi",-42.716667,-13.516667,"árvore de 10 m de altura. Folhas com folíolos cartáceos. Inflorescência com flores em botões.","BRA:UTFPR:HCF:0000022939",NA,"Goniorrhachis marginata Taub."
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127169","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Guedes, ML","2017-04-01T00:00:00.000+0000",NA,"25364",NA,"Guedes, ML; Alunos de Botânica BIO C05",2017,2,3,"Brazil","Bahia","Rio de Contas","Chapada Diamantina, Caminho para Arapiraca.",-42.716667,-14.35,"de 10 m de altura. Folhas com folíolos cartáceos. Inflorescência com flores em botões.","BRA:UFBA:ALCB:0000127169",NA,"Goniorrhachis marginata Taub."
"5",NA,"UFRB","HURB","9433","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"30",NA,"Souza, L.G.; Silva, S.P.; Santos, C.J.",2015,1,7,"Brazil","Bahia","Conceição do Almeida","Fazenda do Sr. Benedito;",-39.20335,-12.7986,"Flores: branca; Hábito: árvore","BRA:UFRB:HURB:0000009433",NA,"Goniorrhachis marginata Taub."
"6",NA,"UEFS","HUEFS","238992","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"3614",NA,"Cardoso, D.",2015,1,22,"Brazil","Bahia","Rio de Contas","Descida da estrada real sentido Livramento de Brumado.",-41.816111,-13.618611,NA,"BRA:UEFS:HUEFS:0000238992",NA,"Goniorrhachis marginata Taub."
"7",NA,"UEFS","HUEFS","239057","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"3679",NA,"Cardoso, D.",2015,3,6,"Brazil","Bahia","Malhada","Estrada Cana Brava-Riachão sentido Manga-MG.",-43.759444,-14.419444,NA,"BRA:UEFS:HUEFS:0000239057",NA,"Goniorrhachis marginata Taub."
"8",NA,"UFRB","HURB","9437","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"34",NA,"Souza, L.G.; Silva, S.P.; Trindadae, J.",2015,3,14,"Brazil","Bahia","Santo Antônio de Jesus","Fazenda do Sr. João Cunha;",-39.25114,-12.93865,"Flores: branca; Hábito: árvore","BRA:UFRB:HURB:0000009437",NA,"Goniorrhachis marginata Taub."
"9",NA,"UEFS","HUEFS","239081","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"3703",NA,"Cardoso, D.",2015,3,8,"Brazil","Minas Gerais","Januária","Parque Nacional Cavernas do Peruaçu.",-44.240278,-15.115833,NA,"BRA:UEFS:HUEFS:0000239081",NA,"Goniorrhachis marginata Taub."
"10",NA,"UFRB","HURB","9435","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"32",NA,"Souza, L.G.; Silva, S.P.",2015,3,6,"Brazil","Bahia","São Gonçalo dos Campos","Fazenda Santana;",-38.90554,-12.42165,"Flores: branca; Hábito: árvore","BRA:UFRB:HURB:0000009435",NA,"Goniorrhachis marginata Taub."
"11",NA,"UFRB","HURB","9438","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"35",NA,"Souza, L.G.; Silva, S.P.; Santos, C.J.",2015,3,31,"Brazil","Bahia","Conceição do Almeida","Fazenda Gurgel;",-39.20686,-12.83862,"Flores: branca; Hábito: árvore","BRA:UFRB:HURB:0000009438",NA,"Goniorrhachis marginata Taub."
"12",NA,"UFRB","HURB","9434","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"31",NA,"Souza, L.G.; Silva, S.P.",2015,3,6,"Brazil","Bahia","São Gonçalo dos Campos","Fazenda Santana;",-38.906,-12.42156,"Flores: branca; Hábito: árvore","BRA:UFRB:HURB:0000009434",NA,"Goniorrhachis marginata Taub."
"13",NA,"Universidade Estadual de Londrina, UEL","FUEL","54124","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"36",NA,"Souza, LG; Silva, SP; Santos, CJ",2015,3,31,"Brazil","Bahia","Conceição do Almeida","Fazenda Entre Rios, Matriz 275",-39.339056,-13.410472,NA,"BRA:UEL:FUEL:0000054124",NA,"Goniorrhachis marginata Taub."
"16",NA,"UFRB","HURB","9436","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"33",NA,"Souza, L.G.; Silva, S.P.; Trindadae, J.",2015,3,14,"Brazil","Bahia","Conceição do Almeida","Fazenda Gurgel;",-39.20957,-12.83976,"Flores: branca; Hábito: árvore","BRA:UFRB:HURB:0000009436",NA,"Goniorrhachis marginata Taub."
"19",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31611","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,"2016-01-01T00:00:00.000+0000",NA,"s.n.",NA,"VALEC",2015,4,9,"Brazil","Bahia","São Félix do Coribe",NA,0,0,"SIRGAS 2000 23S - N 8514476,61 / L 586837,70; Arbórea","BRA:JBB:HEPH:0000031611",NA,"Goniorrhachis marginata Taub."
"20",NA,"UFRB","HURB","9440","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"37",NA,"Souza, L.G.; Silva, S.P.",2015,4,18,"Brazil","Bahia","São Gonçalo dos Campos","Fazenda Santana;",-38.90504,-12.42002,"Hábito: árvore","BRA:UFRB:HURB:0000009440",NA,"Goniorrhachis marginata Taub."
"21",NA,"UEFS","HUEFS","223384","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"23542",NA,"Guedes, M.L.",2015,6,12,"Brazil","Bahia","Ipupiara","Chapada Diamantina, caminho para o Rio Verde.",-42.366944,-11.759167,"Mata.","BRA:UEFS:HUEFS:0000223384",NA,"Goniorrhachis marginata Taub."
"23",NA,"UFRB","HURB","9442","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"39",NA,"Duarte, E.F.; Souza, L.G.",2015,7,22,"Brazil","Bahia","Conceição do Almeida","Fazenda do Sr. Benedito;",-39.20309,-12.79955,"Hábito: árvore","BRA:UFRB:HURB:0000009442",NA,"Goniorrhachis marginata Taub."
