"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"UEFS","HUEFS","211007","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"1599",NA,"Neves, D.M.",2014,1,6,"Brazil","Minas Gerais","João Monlevade","RPPN Acelor Mittal.",-43.128056,-19.847222,NA,"BRA:UEFS:HUEFS:0000211007",NA,"Swartzia multijuga Vogel",NA
"2","2017-10-18T17:38:58.000+0000","JBRJ","RB","RB00873157","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F. Mansano","2014-03-28T00:00:00.000+0000",NA,"1454",NA,"Neves, D.M.; Dexter, K.G.",2013,7,9,"Brazil","Minas Gerais","Minas Gerais","Araçuaí, 20km northwest of Aracuai  .",-42.225833,-16.751944,"Tree 4m; 3cm DBH; white corolla","urn:catalog:JBRJ:RB:873157",NA,"Swartzia multijuga Vogel",NA
"3","2017-10-18T14:19:44.000+0000","JBRJ","RB","RB00703857","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan","Fonseca, ML",NA,NA,"2480",NA,"Oliveira, FCA; Marcollo, JF; Parente, HM & Fonseca, JS",2010,5,22,"Brazil","Tocantins","Araguatins","Folha: SB-22-X-D. Bacia do Araguaia. Sub-bacia: rio Araguai. (A-1, área 6, pto 619). Fazenda Refúgio. Rio Araguaia.",-48.285555,-5.508611,"Árvore heliófila ca. 7m alt. e 27 cm DAP. Casca escamosa. Folhas Cartáceas, discolores. Botôes florais cor verde. Flores brancas.","urn:catalog:JBRJ:RB:703857",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan",NA
"4",NA,"UEFS","HUEFS","217489","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V.F.Mansano","2017-11-01T00:00:00.000+0000",NA,"352",NA,"Castro, J.P.",2010,5,31,"Brazil","Minas Gerais","Santana do Riacho","Localizada no morro da pedreira, 2º grupo do afloramentode calcário, subida pela pousada da pedreira.",-43.611111,-19.313333,NA,"BRA:UEFS:HUEFS:0000217489",NA,"Swartzia multijuga Vogel",NA
"5",NA,"UNICAMP","UEC","169190","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan","Fonseca, M.L.","2010-08-01T00:00:00.000+0000",NA,"2313",NA,"Oliveira, F.C.A.; Marocollo, J.F.; Parente, H.M.; Fonseca, J.S.",2010,5,19,"Brazil","Tocantins","Darcinópolis","Folha: SB-23-Y-A.&nf;Bacia do Araguaia. Sub-bacia do ribeirão Corda.&nf;(A-15, área 1, pto 452).",-47.910833,-6.684167,"Árvore ca. 7 m altura e 20 cm DAP. &nf;Casca fissurada.&nf;Folhas cartáceas. &nf;Fruto imaturo cor verde.; Solo arenoso escuro. &nf;Relevo inclinado.&nf;Floresta de galeria.","BRA:UNICAMP:UEC:0000169190",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan",NA
"6","2017-10-18T13:23:50.000+0000","JBRJ","RB","RB00608333","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano","2011-01-13T00:00:00.000+0000",NA,"2529",NA,"D. Cardoso; Et al",2009,4,25,"Brazil","Goiás","Alto Paraíso de Goiás","Ca. 5 km de Alto Paraíso de Goiás em estrada de terra para Nova Roma.",-47.489444,-14.105833,"Arbusto com ca. 2.5 m de altura. Folhas com folíolos cartáceos. Flores com cálice verde-amarronzado e pétala e estames brancos. Foto: DNA","urn:catalog:JBRJ:RB:608333",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"7",NA,"Jardim Botânico de Brasília (JBB)","HEPH","28730","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Kuhlmann, MP","2007-01-01T00:00:00.000+0000",NA,"18",NA,"Kuhlmann, MP",2007,11,24,"Brazil","Distrito Federal","Brasília","Chácara no Núcleo Rural Guariroba.",-48.196972,-15.845525,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 9m. Fruto amarelo. Zoocórico; Mata de Galeria degradada","BRA:JBB:HEPH:0000028730",NA,"Swartzia multijuga Vogel",NA
"8",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","132203","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,"2013-11-14T00:00:00.000+0000",NA,"2803",NA,"Ceccantini, GCT; Freire, GQ; Garcia, R; Jono, V; Melo, JCF",2006,4,27,"Brazil","Minas Gerais","Matozinhos","Fazenda Castelo de Jagoara., Trilha em direção ao lago.",-43.985667,-19.471389,NA,"BRA:UFMG:BHCB:0000132203",NA,"Swartzia multijuga Vogel",NA
"9",NA,"USP","SPF","175391","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"2803",NA,"Ceccantini, G",2006,4,27,"Brazil","Minas Gerais","Matozinhos",NA,-43.985667,-19.471714,NA,"BRA:USP:SPF:0000175391",NA,"Swartzia multijuga Vogel",NA
"10",NA,"USP","SPF","177635","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"548",NA,"Melo Jr, JCF",2006,10,22,"Brazil","Minas Gerais","Matozinhos",NA,0,0,NA,"BRA:USP:SPF:0000177635",NA,"Swartzia multijuga Vogel",NA
