"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Reserva Natural Vale (CVRD)","CVRD","15696","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano","Geovane S. Siqueira","2017-01-17T00:00:00.000+0000",NA,"1150","Siqueira, G.S.",2017,1,17,"Brazil","Es","LINHARES","No Arboreto Parc. 12, planta nº8",NA,NA,"<ll>dwc_commonname:</ll> Arruda de pinheiros","BRA:CVRD:CVRD:0000015696",NA,"Swartzia alternifoliolata Mansano"
"2","2017-08-17T10:50:27.000+0000","JBRJ","RB","RB01353677","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano","G.S. Siqueira","2017-01-17T00:00:00.000+0000",NA,"1150","G.S. Siqueira",2017,1,17,"Brazil","Espírito Santo","Linhares","Área Experimental da Reserva Natural Vale. No Arboreto Parc. 12, planta nº8. Estrada Alamenda 2",NA,NA,NA,"urn:catalog:JBRJ:RB:1353677",NA,"Swartzia alternifoliolata Mansano"
"3","2018-03-09T15:30:13.000+0000","JBRJ","RB","RB01382790","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano",NA,NA,NA,"1258","V.F. Mansano",2017,11,22,"Brazil","Espírito Santo","Pinheiros","Fazenda Orletti.",NA,NA,"Árvore, 10 metros. Flores com cálice verde, corola e estames amarelos, gineceu verde","urn:catalog:JBRJ:RB:1382790",NA,"Swartzia alternifoliolata Mansano"
"4","2016-09-13T14:44:15.000+0000","JBRJ","RB","RB00853777","Swartzia alternifoliolata Mansano","cf.","Fabaceae","Swartzia","alternifoliolata","Mansano",NA,NA,NA,"1738","Neves, D.M.; Lima, H.C.; Queiroz, L.P.; Pennington, R.T.; Lewis, G.P.; Vivas, C.V.; Paixao, J.L.",2014,3,13,"Brazil","Bahia","Porto Seguro","Estacao Pau-Brasil, CEPLAC.",-39.181389,-16.386389,"Arvore 7m","urn:catalog:JBRJ:RB:853777",NA,"Swartzia alternifoliolata Mansano"
"5","2014-12-18T14:19:04.000+0000","JBRJ","RB","RB00909114","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano","V. F. MANSANO",NA,NA,"1023","VIDAL F. MANSANO",2014,10,15,"Brazil","Espírito Santo","Pinheiros","Reserva Natural Victório Orletti.",-40.206111,-18.38,"Árvore quebrada no ápice, 8m, tronco cinza com placas retangulares, flores com cálice verde, corola amarela, estames amarelos e gineceu verde.","urn:catalog:JBRJ:RB:909114",NA,"Swartzia alternifoliolata Mansano"
"6",NA,"UFES","VIES","24289","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano","V.F. MANSANO","2014-10-01T00:00:00.000+0000",NA,"1023","V.F. Mansano",2014,10,15,"Brazil","Espírito Santo","Pinheiros","Reserva Natural Victório Orletti. Reserva Natural Victório Orletti.",-40.206111,-18.38,"Árvore quebrada no ápice, 8m, tronco cinza com placas retangulares, flores com cálice verde, corola amarela, estames amarelos e gineceu verde.","BRA:UFES:VIES:0000024289",NA,"Swartzia alternifoliolata Mansano"
"7",NA,"Reserva Natural Vale (CVRD)","CVRD","15132","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano","Domingos A. Folli","2014-10-16T00:00:00.000+0000",NA,"7281","Folli, D.A.",2014,10,16,"Brazil","Es","PONTO BELO",NA,NA,NA,"<ll>dwc_commonname:</ll> Arruda de pinheiros","BRA:CVRD:CVRD:0000015132",NA,"Swartzia alternifoliolata Mansano"
"8",NA,"Reserva Natural Vale (CVRD)","CVRD","15139","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano",NA,NA,NA,"7288","Folli, D.A.",2014,10,23,"Brazil","Es","PONTO BELO",NA,NA,NA,"<ll>dwc_commonname:</ll> Arruda de pinheiros","BRA:CVRD:CVRD:0000015139",NA,"Swartzia alternifoliolata Mansano"
"9",NA,"MBML","MBML-HERBARIO","52932","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano","V.F. Mansano/X-2014",NA,NA,"1023","V.F. Mansano",2014,10,15,"Brazil","Espírito Santo","Pinheiros","Reserva Natural Victório Orletti",-40.206111,-18.38,"Árvore quebrada no ápice, 8m, tronco cinza com placas retangulares. Flores com cálice verde, corola amarela, estames amarelos e gineceu verde. Habitat: Mata de Tabuleiros. Hábito/Forma de vida: Árvore","BRA:MBML:MBML-HERBARIO:0000052932",NA,"Swartzia alternifoliolata Mansano"
"10",NA,"UEFS","HUEFS","169889","Swartzia alternifoliolata Mansano",NA,"Fabaceae","Swartzia","alternifoliolata","Mansano",NA,NA,NA,"669","Mansano, V.F.",2009,11,26,"Brazil","Espírito Santo","Pinheiros","Beira da Estrada de Terra.",NA,NA,NA,"BRA:UEFS:HUEFS:0000169889",NA,"Swartzia alternifoliolata Mansano"
