"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","235579","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,"107",NA,"Mizushima, M.",2017,4,13,"Brazil","Piauí","Sete Cidades",NA,-41.713889,-4.099722,"Caatinga","BRA:UEFS:HUEFS:0000235579",NA,"Parkia platycephala Benth.",NA,NA
"2",NA,"UEFS","HUEFS","235586","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,"114",NA,"Mizushima, M.",2017,4,14,"Brazil","Piauí","Sete Cidades",NA,-41.713889,-4.099722,"Caatinga","BRA:UEFS:HUEFS:0000235586",NA,"Parkia platycephala Benth.",NA,NA
"3",NA,"UEPA","MFS","007371","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Cardoso, A",NA,NA,"2672",NA,"Cardoso, A",2017,5,22,"Brazil","Pará","Conceição do Araguaia","Rio Arraias",-49.4,-8.066667,"Árvore, crescendo em pasto. Flores vermelhas.","BRA:UEPA:MFS:0000007371",NA,"Parkia platycephala Benth.",NA,NA
"4",NA,"IPA","IPA","91901","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Oliveira, M.A.","2017-09-15T00:00:00.000+0000",NA,"563",NA,"Moraes, T.M.",2017,6,12,"Brazil","Pernambuco","Exu","Conglomerado do Inventário Florestal Nacional.&nf; PE_05 , 1-5-1",-39.78,-7.556667,NA,"BRA:IPA:IPA:0000091901",NA,"Parkia platycephala Benth.",NA,NA
"6",NA,"Cenargen","CEN","104217","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","H. C. Lima",NA,NA,"392",NA,"Rômullo Quirino de Souza Ferreira",2017,8,7,"Brazil","To","LIZARDA","Conglomerado: TO-295. Coleta extra.",-46.98,-9.9,"Inventário Florestal Nacional (IFN). Árvore com 9,8 m de altura e 31 cm de DAP. Base reta. Fuste de casca externa grossa, do tipo rugosa, cor cinza, casca interna cor vermelha. Fruto imaturo, 9 cm de","BRA:Cenargen:CEN:0000104217",NA,"Parkia platycephala Benth.",NA,NA
"7",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22085","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","A.M.Miranda","2017-11-28T00:00:00.000+0000",NA,"100",NA,"K.Martins; A.Figueredo",2017,11,12,"Brazil","Bahia","São Desidério",NA,NA,NA,"Arvore ca. 9 m alt.; folhas membranáceas; frutos maduros marrons. Frequente.","BRA:UFRPE:HST:0000022085",NA,"Parkia platycephala Benth.",NA,NA
"11","2017-10-08T18:56:36.000+0000","JBRJ","RB","RB01111208","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","E.Córdula",NA,NA,"1114",NA,"E.Córdula",2016,3,11,"Brazil","Pernambuco","Sirinhaém","Usina Trapiche. Mata de Tauá.",-35.115278,-8.589444,"Coleta de DNA. Árvore alta no interior do fragmento. Frutos passados.","urn:catalog:JBRJ:RB:1111208",NA,"Parkia platycephala Benth.",NA,NA
"14",NA,"UFPI","TEPB","31082","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Neto, J.R.A","2016-06-26T00:00:00.000+0000",NA,"123",NA,"Neto, J.R.A",2016,5,11,"Brazil","Piauí","Sigefredo Pacheco","Olho D'água da Fazenda",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Faveira","BRA:UFPI:TEPB:0000031082",NA,"Parkia platycephala Benth.",NA,NA
"15","2017-11-30T15:47:01.000+0000","JBRJ","RB","RB01376672","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","H.C. Lima",NA,NA,"866",NA,"L.V. Vasconcelos; R. Jaffé",2016,5,22,"Brazil","Pará","Canaã dos Carajás","Serra dos Carajás, S11A. Estrada depois da Lagoa das 3 Irmãs",-50.449444,-6.342222,NA,"urn:catalog:JBRJ:RB:1376672",NA,"Parkia platycephala Benth.",NA,NA
"16",NA,"Universidade Regional do Cariri (URCA)","HCDAL","12546","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Morais-Mendonça, A C A",NA,NA,"HCDAL12546",NA,"Sousa, J F O",2016,8,1,"Brazil","Pernambuco","Moreilândia","Serra da Mata Nova, Chapada do Araripe",-39.4665,-7.469833,"Arbórea ca. 9m.","BRA:URCA:HCDAL:0000012546",NA,"Parkia platycephala Benth.",NA,NA
"17",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21696","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","A.M.Miranda","2016-08-01T00:00:00.000+0000",NA,"8",NA,"J.E.L.Torres; W.B.Santos (Parcela C47 ind. 6315 )",2016,8,12,"Brazil","Pernambuco","Exu","serra das Abelhas",NA,NA,"Árvore ca. 10 m alt. e CAP 38 cm.; casca morta escura, gretada, com desprendimento em placas; casca viva avermelhada, com exsudado vermelho e viscoso inflorescências pendulas vináceas.","BRA:UFRPE:HST:0000021696",NA,"Parkia platycephala Benth.",NA,NA
"18",NA,"UEFS","HUEFS","237137","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,"121",NA,"Chagas, D.B.das",2016,8,20,"Brazil","Tocantins","Porto Nacional","Faz. São Judas - Porto Nacional - TO",-48.416667,-10.8,"Cerrado stricto sensu","BRA:UEFS:HUEFS:0000237137",NA,"Parkia platycephala Benth.",NA,NA
"19",NA,"UEMA","SLUI","4758","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,NA,NA,"Raysa V.C. Saraiva",2016,9,23,"Brazil","Maranhão","Municipio de Carolina","Parque Nacional da Chapada das Mesas",NA,NA,NA,"BRA:UEMA:SLUI:0000004758",NA,"Parkia platycephala Benth.",NA,NA
"20","2017-10-08T16:26:02.000+0000","JBRJ","RB","RB00980274","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","H.C. de Lima",NA,NA,"7973",NA,"Haroldo C. de Lima; Cilene M.J. Mattos, Delmo F. Silva & Alberto do Vale",2015,4,30,"Brazil","Pará","Parauapebas","Flona Carajás, Canga S11-D, depois da entrada para a Lagoa do Violão. Canga Arbustiva.",-50.374722,-6.393889,"Arvoreta com 4-5 m alt. Tronco com casca lisa e acinzentada, DAP ca. 7 cm. Estéril. Ocasional na canga arbustiva e nos capões de mata. Material DNA.","urn:catalog:JBRJ:RB:980274",NA,"Parkia platycephala Benth.",NA,NA
"21","2017-10-25T14:47:22.000+0000","JBRJ","RB","RB01372539","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","H.C. Lima",NA,NA,"3418",NA,"N.F.O. Mota; R.M. Harley; A.M. Giulietti; J.R. Trindade",2015,6,25,"Brazil","Pará","Parauapebas","Floresta Nacional de Carajás, Serra dos Carajás, Serra Norte - N1. Crescendo em capão de mata na canga.",-50.276111,-6.041111,NA,"urn:catalog:JBRJ:RB:1372539",NA,"Parkia platycephala Benth.",NA,NA
"22","2017-10-08T16:38:11.000+0000","JBRJ","RB","RB00990683","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,"1084",NA,"L.J.T. Cardoso; S. Neves",2015,7,9,"Brazil","Maranhão","Barão de Grajaú","ca. de 5km da margem do Rio Parnaíba, próimo a localidade de Bem-Quer. Coordenada aproximada do indiíduo (WGS84). Contato Savana arborizada - Savana-Estépica arborizada -Floresta Estacional Decidual - Trechos antropizados.",-42.964167,-6.665556,"Tronco característico. Ritidoma marrom-escuro. Folhas me,branáceas. Inflorescências vermelhas, com odor fétido, semelhante a lixo. Árvore muito frequente nessa região do Maranhão desde a o cerrado ""puro"" até o contato cerrado-caatinga.","urn:catalog:JBRJ:RB:990683",NA,"Parkia platycephala Benth.",NA,NA
"23",NA,"Cenargen","CEN","97545","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","B. M. T. Walter",NA,NA,"5377",NA,"Anderson Cássio Sevilha",2015,10,19,"Brazil","Ma","CAROLINA","Parque Nacional Chapada das Mesas. Sítio Buenos Aires. Ponto 4 de coleta. Face de exposição norte..",-47.352777,-6.956944,NA,"BRA:Cenargen:CEN:0000097545",NA,"Parkia platycephala Benth.",NA,NA
"24",NA,"Universidade Federal da Bahia (UFBA)","ALCB","122076","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Guedes, ML","2015-10-01T00:00:00.000+0000",NA,"23988",NA,"Guedes, ML; Chagas, F das; Silveira, ER",2015,10,5,"Brazil","Maranhão","Barra do Corda","Loteamento Cidade Universitária.",-45.266389,-5.544167,"de ca 7 m de altura. Folhas bipinadas, pinulas membranáceas. Inflorescência com flores passadas. Frutos legume com valvas coriáceas, maduros.","BRA:UFBA:ALCB:0000122076",NA,"Parkia platycephala Benth.",NA,NA
"25",NA,"Universidade Federal da Bahia (UFBA)","ALCB","122166","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Guedes, ML","2015-10-01T00:00:00.000+0000",NA,"24177",NA,"Guedes, ML; Chagas, F das; Silveira, ER",2015,10,7,"Brazil","Maranhão","Caxias","Caminho de Caxias para Coelho Neto.",-43.184167,-4.915833,"de ca 6 m de altura, látex alvo. Folhas bi-pinadas, pinas membranáceas. Frutos imaturos verdes.","BRA:UFBA:ALCB:0000122166",NA,"Parkia platycephala Benth.",NA,NA
"26",NA,"UEFS","HUEFS","211669","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,"1409",NA,"Nascimento, F.H.F.",2014,6,22,"Brazil","Ceará","Crateús","RPPN Serra das Almas.",-40.931667,-5.146944,NA,"BRA:UEFS:HUEFS:0000211669",NA,"Parkia platycephala Benth.",NA,NA
"27",NA,"UEFS","HUEFS","211605","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.",NA,NA,NA,"1345",NA,"Nascimento, F.H.F.",2014,6,30,"Brazil","Piauí","Castelo do Piauí","Amostragem atrás da fábrica de aguardente Mangueira.",-41.5,-5.339444,"Transição Caatinga-Cerrado.","BRA:UEFS:HUEFS:0000211605",NA,"Parkia platycephala Benth.",NA,NA
"28",NA,"Universidade Estadual Paulista, UNESP","HRCB","63139","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","G.M.Antar","2014-11-01T00:00:00.000+0000",NA,"10321",NA,"Lombardi",2014,7,2,"Brazil","Tocantins","Parque Estadual do Jalapão","Estacionamento do caminho para as dunas até o córrego",NA,NA,"Árvore ca.6m, inflorescências vermelhas, botõs marrons, anteras amarelo-esverdeadas, ovário vermelho","BRA:UNESPRC:HRCB:0000063139",NA,"Parkia platycephala Benth.",NA,NA
"30",NA,"Universidade Federal do Ceará, UFC","EAC","59718","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Lima-Verde, L.W.","2014-11-07T00:00:00.000+0000",NA,"211",NA,"Mascena, V.M.",2014,8,10,"Brazil","Ceará","Barbalha","FLONA do Araripe, proximidades da Casa de Guarda da Santa Rita, ICMBio.",-39.354436,-7.383867,"Árvore; inflorescência vermelho-escuro.; Floresta úmida.","BRA:UFC:EAC:0000059718",NA,"Parkia platycephala Benth.",NA,NA
"31","2018-03-29T15:21:05.000+0000","JBRJ","RB","RB01383891","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","L.S.S. Wanderson",NA,NA,"2721",NA,"N.F.O. Mota; P.L. Viana",2014,9,19,"Brazil","Maranhão","Morros","Margem esquerda da MA-402 (São Luís-Barrerinhas)",-44.026944,-2.853056,NA,"urn:catalog:JBRJ:RB:1383891",NA,"Parkia platycephala Benth.",NA,NA
"32",NA,"IPA","IPA","90869","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Linhares, K.V.","2014-11-21T00:00:00.000+0000",NA,"s.n.",NA,"Cunha, F.",2014,9,20,"Brazil","Ceará","Crato","Chapada do Araripe",0,0,"Árvore ca. 5m de altura; flor roxa; fruto verde.","BRA:IPA:IPA:0000090869",NA,"Parkia platycephala Benth.",NA,NA
"33",NA,"Cenargen","CEN","94113","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","G. M. Antar",NA,NA,"550",NA,"Guilherme de M. Antar",2014,9,21,"Brazil","To","MATEIROS","Parque Estadual do Jalapão. Estrada Mateiros - Ponte Alta do Tocantins, próximo a estrada para a trilha do mirante da Serra do Espírito Santo.",-46.587222,-10.600833,"Doação Universidade de São Paulo - Herbário SPF.","BRA:Cenargen:CEN:0000094113",NA,"Parkia platycephala Benth.",NA,NA
"34",NA,"USP","SPF","220143","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Antar, GM","2014-10-01T00:00:00.000+0000",NA,"550",NA,"Antar, GM",2014,9,21,"Brazil","Tocantins","Mateiros","Parque Estadual do Jalapão",-46.587294,-10.610083,NA,"BRA:USP:SPF:0000220143",NA,"Parkia platycephala Benth.",NA,NA
"35",NA,"Universidade Regional do Cariri (URCA)","HCDAL","13252","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","Morais-Mendonça","2018-03-06T00:00:00.000+0000",NA,"HCDAL13252",NA,"Cruz, M. .F.",2014,9,8,"Brazil","Ceará","Crato","Grangeiro, Chapada do Araripe, região do Cariri",-39.439083,-7.279222,"Árvore ca. 10m, fruto marrom.","BRA:URCA:HCDAL:0000013252",NA,"Parkia platycephala Benth.",NA,NA
"37","2014-07-08T01:24:26.000+0000","JBRJ","RB","RB00783580","Parkia platycephala Benth.",NA,"Fabaceae","Parkia","platycephala","Benth.","A.Buccaran",NA,NA,"34",NA,"A.Buccaran; A.L.Peixoto",2013,5,22,"Brazil","Ceará","Santana do Cariri","Margens da Rod CE-292. Quintal da Dona Zilda.",NA,NA,"Árvore, ca 10 m, flores vináceas, inflorescências pendulas","urn:catalog:JBRJ:RB:783580",NA,"Parkia platycephala Benth.",NA,NA
