"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-17T18:50:50.000+0000","JBRJ","RB","RB01174065","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","L.P. de Queiroz",NA,16109,"L.P. de Queiroz",2015,1,19,"Brazil","Bahia","Itanagra","Vila Nova Itapecirica, estrada para o Núcleo Agroecológico de Nova Itapecirica, ca. 3 km da vila",-37.976944,-12.373889,NA,"urn:catalog:JBRJ:RB:1174065","Moldenhawera luschnathiana Yakovlev"
"2","2017-10-19T21:18:43.000+0000","JBRJ","RB","RB01051801","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","H.C. Lima",NA,9531,"A.M. Amorim; J.L. Paixão; L. Daneu",2015,3,14,"Brazil","Bahia","Itacaré","Rodovia Ilhéus a Itacaré, Campo Cheiroso, ca. 14km ao norte de Serra Grande.",-39.066667,-14.366667,"Árvore ca. 6m alt. Folíolos verdes brilhantes, em ambas as faces, face inferior mais clara. Raque ferrugínea, pétalas amarelo-vívidas","urn:catalog:JBRJ:RB:1051801","Moldenhawera luschnathiana Yakovlev"
"3",NA,"UEFS","HUEFS","219953","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev",NA,NA,16170,"Queiroz, L.P.de",2015,11,25,"Brazil","Bahia","Nilo Peçanha","Jatimane. Tilha em frente ao restaurante Muzuán do Quilombo à beira do rio Cachoeira do Jatimane.",-39.0625,-13.685833,NA,"BRA:UEFS:HUEFS:0000219953","Moldenhawera luschnathiana Yakovlev"
"4",NA,"UEFS","HUEFS","205836","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev",NA,NA,229,"Vivas, C.V.",2012,8,22,"Brazil","Bahia","Ilhéus","Estrada Olivença-Vila Brasil.",-39.010556,-14.953333,NA,"BRA:UEFS:HUEFS:0000205836","Moldenhawera luschnathiana Yakovlev"
"5",NA,"UEFS","HUEFS","160189","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","L.P.de Queiroz","2011-04-01T00:00:00.000+0000",2812,"Carvalho-Sobrinho, J.G.de",2010,3,17,"Brazil","Bahia","Entre Rios","Fazenda Crumaí.",-37.884444,-12.223056,"Floresta ombrófila.","BRA:UEFS:HUEFS:0000160189","Moldenhawera luschnathiana Yakovlev"
"6","2017-10-19T03:00:15.000+0000","JBRJ","RB","RB00145974","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","C.V. Vivas",NA,14180,"S. A. Mori; B. M. Boom",1981,5,29,"Brazil","Bahia","Bahia","Municipality of Entre Rios, 10-13 km W of Subaúma. .",NA,NA,"Tree, 9m x 15cm. Petals, filaments and style yellow.","urn:catalog:JBRJ:RB:145974","Moldenhawera luschnathiana Yakovlev"
"7",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22547","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","L. P. de Queiroz",NA,1185,"L. A. M. Silva",1980,10,16,"Brazil","Bahia","ILHÉUS","Ramal c/ entr. Km 10 Rod. Pontal/Olivenca, a dir. 3Km W da entr.",NA,NA,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000022547","Moldenhawera luschnathiana Yakovlev"
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","7837","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","R. S. Cowan",NA,1671,"R. S. Pinheiro",1971,10,28,"Brazil","Bahia","UNA","Rod. Una/Olivenca.",NA,NA,"Ambiente: Campo de Restinga. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000007837","Moldenhawera luschnathiana Yakovlev"
"9",NA,"MN","R","126602","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","L. P. Queiroz","1997-04-01T00:00:00.000+0000",2903,"Mello Filho, L.E.",1970,11,24,"Brazil","Bahia","Itabuna","Guararema S. José",NA,NA,NA,"BRA:MN:R:0000126602","Moldenhawera luschnathiana Yakovlev"
"10",NA,"MN","R","126604","Moldenhawera luschnathiana Yakovlev","Fabaceae","Moldenhawera","luschnathiana","Yakovlev","Queiroz, L.P.","1997-04-01T00:00:00.000+0000",3065,"Mello Filho, L.E.",1970,12,1,"Brazil","Bahia","Itabuna",NA,NA,NA,"Herbário Centro de Pesquisas do Cacau.","BRA:MN:R:0000126604","Moldenhawera luschnathiana Yakovlev"
