"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-04-27T10:12:35.000+0000","JBRJ","RB","RB00974847","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","H.C. de Lima",NA,NA,"7953",NA,"Haroldo C. de Lima; P.J.P. Rodrigues, F.F. Negreiros & W. da Silva",2015,3,30,"Brazil","Rio de Janeiro","Nova Iguaçu","Rebio Tinguá, Estrada do Comércio, antes das três voltas. Mata de encosta.",NA,NA,"Árvore pequena com 4 m alt. Estéril. Ocasional. Mat. banco dna.","urn:catalog:JBRJ:RB:974847",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"2","2016-08-31T17:04:24.000+0000","JBRJ","RB","RB01095561","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","H.C. de Lima","2016-08-31T00:00:00.000+0000",NA,"292",NA,"Gaui­, T. D.",2015,8,20,"Brazil","Rio de Janeiro","Itaboraí","Conglomerado 336-4-5-49. UTM do Ponto Central: E (731165m) N (7490151m). Fuso do GPS (23K).",NA,NA,"Árvore, com 16 m de altura. base com sapopemas. Casca interna  vermelha (beterraba) e externa esbranquiçada, lisa. Flor amarela","urn:catalog:JBRJ:RB:1095561",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"3","2018-05-18T07:27:18.000+0000","JBRJ","RB","RB01387821","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","H.C. Lima",NA,NA,"576",NA,"Luis Gustavo C. Rigon",2015,10,1,"Brazil","Rio de Janeiro","Petrópolis","Conglomerado 83-3-4-22. UTM do Ponto Central: E (685160m) N (7510714m). fuso do GPS (3K)",NA,NA,"Árvore com 22,0 m de altura. Base reta. Casca in terna vermelha e externa verde, fina, lenticelada, sem desprendimento e não apresentando odor ao corte","urn:catalog:JBRJ:RB:1387821",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"4",NA,"UEFS","HUEFS","127302","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","H.C.Lima","2008-07-01T00:00:00.000+0000",NA,"5071",NA,"Jardim, J.G.",2007,5,4,"Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Nova Esperança; trilha para o Pico do Urubu, parte inicial.",-39.716111,-13.592778,"Floresta ombrófila em regeneração.","BRA:UEFS:HUEFS:0000127302",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"5","2016-05-23T12:49:35.000+0000","JBRJ","RB","RB00272346","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","L.F.G Silva","2006-12-19T00:00:00.000+0000",NA,"6304",NA,"Haroldo C. de Lima; Robson D. Ribeiro & Walter da Silva",2006,1,24,"Brazil","Rio de Janeiro","Rio de Janeiro","Mun. Nova Igauçu, Rebio. Tinguá,Estrada de Serra Velha, 150 metros após a Caixa Coletora da Reunião.Floresta de encosta.200 msm. Tinguá",-43.424444,-22.588055,"Árvore com 18 metros de altura. Tronco com casca lisa, levemente fissurada, cinza claro, DAP 41 cm. Inflorescências jovens esverdeadas. Ocasional. Fotos H.C.L.","urn:catalog:JBRJ:RB:272346",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"7",NA,"UNICAMP","UEC","145323","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA,"6482",NA,"Lima, H.C.; Sylvestre, L.S.; Silva, W.",2006,12,13,"Brazil","Rio de Janeiro","Nova Iguaçu","REBIO, Tinguá, Barrelão, Estrada de Serra Velha, ca 150 metros após a caixa coletora da Reunião. Floresta de encosta.",-43.424444,-22.583889,"Árvore com 18 metros de altura. DAP 41 cm. Frutos jovens verde-escuro com máculas vinosas. Ocasional.","BRA:UNICAMP:UEC:0000145323",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"10","2017-10-18T12:17:56.000+0000","JBRJ","RB","RB00116128","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","L.F.G. Silva",NA,NA,"06",NA,"W.daSilva",2002,3,19,"Brazil","Rio de Janeiro","Nova Iguaçu","estrada reunião Barrelão.",NA,NA,NA,"urn:catalog:JBRJ:RB:116128",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"11","2014-07-07T19:36:16.000+0000","JBRJ","RB","RB00587518","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","H. C. Lima",NA,NA,"139",NA,"A. Valente ; M. G. Santos",2002,8,25,"Brazil","Rio de Janeiro","Engenheiro Paulo de Frontin","Instituto Zoobotânico de Morro Azul (IZMA), acesso ao Sítio do Mário, Trilha da Grota.",NA,NA,"Árvore com ca. de 10 m de altura, heliófila, folhas cartáceas discolores verdes, frutos secos imaturos verdes.","urn:catalog:JBRJ:RB:587518",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"12","2017-10-13T12:09:16.000+0000","JBRJ","RB","RB00116126","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","L.F.G. Silva",NA,NA,"5891",NA,"H.C. Lima; S.J.Silva Neto, L.Sylvestre & W. da Silva",2001,11,12,"Brazil","Rio de Janeiro","Nova Iguaçu","REBIO Tinguá, trilha do manjolo. REBIO Tinguá",NA,NA,NA,"urn:catalog:JBRJ:RB:116126",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
"13","2017-10-18T13:15:21.000+0000","JBRJ","RB","RB00116127","Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima","Fabaceae","Sclerolobium","urbaniana","(Harms) L.F.Gomes da Silva & H.C.Lima","L.F.G. Silva",NA,NA,"217",NA,"P.R.Farag; et alli",1996,4,10,"Brazil","Rio de Janeiro","Nova Iguaçu","Mata do Moacir.",NA,NA,NA,"urn:catalog:JBRJ:RB:116127",NA,"Tachigali urbaniana (Harms) L.F.Gomes da Silva & H.C.Lima",NA,NA,NA
