"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","2017-10-18T18:00:39.000+0000","JBRJ","RB","RB00903394","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo","Neves, D.M.",NA,NA,"1434","Neves, D.M.; Dexter, K.G.",2013,7,7,"Brazil","Minas Gerais","São João Evangelista","Instituto Federal de Minas Gerais in Sao Joao Evangilista.",-42.749722,-18.549167,"Tree 15m; 20cm DBH; ramiflorous infructescences; smooth bark","urn:catalog:JBRJ:RB:903394","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"2",NA,"NY","NY","02704123","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo",NA,NA,NA,"1434","Neves, D. M.",2013,7,7,"Brazil","Minas Gerais",NA,"Instituto Federal de Minas Gerais in Sao Joao Evangilista.",-42.749722,-18.549167,NA,"7cd83f8b-5284-42fa-a995-e3da8a91fa3c","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"3",NA,"UEFS","HUEFS","213425","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo",NA,NA,NA,"1434","Neves, D.M.",2013,7,7,"Brazil","Minas Gerais","São João Evangelista","Instituto Federal de Minas Gerais in São João Evangelista.",-42.749722,-18.549167,"Edge of semideciduous forest.","BRA:UEFS:HUEFS:0000213425","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"4",NA,"UFU","HUFU","55925","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo","Hemsing, P.K.B.","2011-04-04T00:00:00.000+0000",NA,"30","Marques, D.; Hemsing, P.K.B.; Rocha, G.P.E. & Versiane, A.F.A.",2009,7,4,"Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Trilha dos Mourões.",0,0,"Árvore, ca. 5,0 m. Cálice verde e corola pink.; Mata mesofítica.","BRA:UFU:HUFU:0000055925","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"5",NA,"UnB","UB","193916","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo","Araújo, FP",NA,NA,"s.n.55880","Araújo, FP",2008,8,15,"Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga.",0,0,"Liana, flores cor de rosa.; Mata de galeria e Mata mesofila","BRA:UnB:UB:0000193916","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"6",NA,"UFU","HUFU","55880","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo","Araújo, F.P.",NA,NA,"s.n.","Araújo, F.P.",2008,8,15,"Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga",0,0,"Liana, flor rosa.; Mata de galeria e mata mesófila.","BRA:UFU:HUFU:0000055880","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"7","2015-04-09T09:44:12.000+0000","JBRJ","RB","RB00491769","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo",NA,NA,NA,"820","Robson D. Ribeiro; H.C. de Lima; L.F.R.Filardi & J.E. Meireles",2007,4,3,"Brazil","Espírito Santo","Aracruz","estrada entre Santra Cruz e Santa Rosa, Km 13.",-40.088889,-19.147778,"Árvore com 9 metros de altura, tronco cilindrico branco acizentado, DAP 27 cm. Inflorescências nos ramos; flores róseas. Frutos amarelado-esverdeado.","urn:catalog:JBRJ:RB:491769","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"8",NA,"UEFS","HUEFS","58692","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo","E.D.Silva","2013-05-01T00:00:00.000+0000",NA,"2048","Forzza, R.C.",2002,1,13,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.",NA,NA,NA,"BRA:UEFS:HUEFS:0000058692","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"9",NA,"UEFS","HUEFS","52696","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo","E.D.Silva","2013-05-01T00:00:00.000+0000",NA,"130","Castro, R.M.",2001,2,21,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.",NA,NA,NA,"BRA:UEFS:HUEFS:0000052696","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"10",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","69626","Deguelia hatschbachii A.M.G.Azevedo",NA,"Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo",NA,"2013-05-13T00:00:00.000+0000",NA,"3180","Tameirão Neto, E",2001,3,26,"Brazil","Minas Gerais","São Pedro do Suaçuí","UHE Traíra. Rio Suaçui Grande.",0,0,NA,"BRA:UFMG:BHCB:0000069626","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
"11","2017-10-12T23:01:22.000+0000","JBRJ","RB","RB00174102","Deguelia hatschbachii A.M.G.Azevedo","cf.","Fabaceae","Deguelia","hatschbachii","A.M.G.Azevedo",NA,NA,NA,NA,"Luciene A. Rodrigues",2000,5,NA,"Brazil","Minas Gerais","Minas Gerais","Mun. dfe Luminárias, margens do Rio Ingaí.",NA,NA,"árvore, Floresta Semidecidual","urn:catalog:JBRJ:RB:174102","Deguelia hatschbachii A.M.G.Azevedo",NA,NA,NA,NA
