"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"MBM","MBM","404871","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Gaui, TD","2015-09-17T00:00:00.000+0000",NA,"336",NA,"Gaui, TD",2015,9,15,"Brazil","Rio de Janeiro","Teresópolis","Parque Estadual dos Três Picos, Conglomerado 32-1-2-5",-42.75,-22.32,"Árvore com 1 m de altura, base dilatada, casca interna avermelhada e externa marrom, fina, lisa. Fruto maduro com 10 cm, formato de ferradura, internamente e externamente marrom, seco.; Floresta Ombrófila Densa, solo raso, com aflora","BRA:MBM:MBM:0000404871",NA,"Inga sessilis (Vell.) Mart."
"2",NA,"UTFPR","DVPR","1211","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Estevan, D.A.","2015-03-04T00:00:00.000+0000",NA,"s.n.",NA,"Angélico, L.; Kananda, T.; Kananda, T.",2014,2,27,"Brazil","Paraná","Capitão Leônidas Marques",NA,0,0,"Planta de 4 a 6 m de altura, muito ramificada.","BRA:UTFPR:DVPR:0000001211",NA,"Inga sessilis (Vell.) Mart."
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA128925","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Colletta, G.D. & Ferreira, M.A.P.","2014-01-01T00:00:00.000+0000",NA,"1341",NA,"Colletta, G.D.",2014,4,13,"Brazil","São Paulo","São Miguel Arcanjo","P.E. Carlos BotelhoTrilha da represa",NA,NA,NA,"BRA:ESALQ:ESA:0ESA128925",NA,"Inga sessilis (Vell.) Mart."
"4","2014-10-29T15:04:53.000+0000","JBRJ","RB","RB00891635","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Bonadeu, F.","2014-09-23T00:00:00.000+0000",NA,"15",NA,"Scarponi, T. M.; Nascimento, L. S.;  Ammon, R. A. & Hottz, D.",2014,5,22,"Brazil","Rio de Janeiro","Cambuci","Localidade de Monte verde. Conglomerado 216-1-1-2. UTM S(195402m) N(7618541m). Fuso do GPS (24K). Altitude de 691 metros.",NA,NA,"Árvore com 11 metros de altura, base dilatada, casca internamente vermelha, externamente marrom, fina, áspera. Flor branca. Fruto imaturo em forma de vagem achatado, com 5-8 centímetros, internamente branco com polpa, externamente pardo, carnoso.","urn:catalog:JBRJ:RB:891635",NA,"Inga sessilis (Vell.) Mart."
"5",NA,"UTFPR","DVPR","3753","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Caxambu, M.G.","2014-09-29T00:00:00.000+0000",NA,"1203",NA,"Siqueira, E.L.; et al.; et al.",2014,9,17,"Brazil","Paraná","Ortigueira","Morro da Pedra Branca",-51.05281,-23.58102,"Árvore 7m. heliófita, frutos imaturos esverdeados.; Relevo: Montanhoso","BRA:UTFPR:DVPR:0000003753",NA,"Inga sessilis (Vell.) Mart."
"6",NA,"Universidade Regional de Blumenau, FURB","FURB","46558","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Seubert, RC","2014-09-03T00:00:00.000+0000",NA,"24",NA,"Seubert, R.C.",2014,9,3,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.",-49.203056,-27.118611,"Projeto Restaurar","BRA:FURB:FURB:0000046558",NA,"Inga sessilis (Vell.) Mart."
"7",NA,"UCS","HUCS","39959","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Morales, M.","2013-01-01T00:00:00.000+0000",NA,"131",NA,"Grizzon, M.",2013,1,3,"Brazil","Rio Grande do Sul","São Marcos","Morro Santana",0,0,"em orla da mata","BRA:UCS:HUCS:0000039959",NA,"Inga sessilis (Vell.) Mart."
"8",NA,"Universidade Regional de Blumenau, FURB","FURB","41671","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Morales, M","2013-01-01T00:00:00.000+0000",NA,"131",NA,"Grizzon, M.",2013,1,3,"Brazil","Rio Grande do Sul","São Marcos","Morro Santana.",NA,NA,NA,"BRA:FURB:FURB:0000041671",NA,"Inga sessilis (Vell.) Mart."
"9",NA,"MBM","MBM","407661","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Morales, M","2013-01-01T00:00:00.000+0000",NA,"131",NA,"Grizzon, M",2013,1,3,"Brazil","Rio Grande do Sul","São Marcos","Morro Santana",0,0,"Em orla da mata.","BRA:MBM:MBM:0000407661",NA,"Inga sessilis (Vell.) Mart."
"10",NA,"UEFS","HUEFS","210572","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.",NA,NA,NA,"843",NA,"Delfini, C.",2013,3,27,"Brazil","São Paulo","Tapiraí","Trilha entre a UHE Alecrim e UHE Porto Raso.",-47,-24,"Floresta Ombrófila Densa na margem do rio Dezembro.","BRA:UEFS:HUEFS:0000210572",NA,"Inga sessilis (Vell.) Mart."
