"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","2015-09-16T15:56:08.000+0000","JBRJ","RB","RB00857363","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","F.J.KOCHANOVSKI","2015-09-15T00:00:00.000+0000",NA,"2598","E.P. Queiroz; et al",2008,1,6,"Brazil","Pernambuco","São Lourenço da Mata","Engenho Mamucaia.",-35.052222,-8.050556,"Árvore, 12m. Folíolos subcoriáceos, glabros. Botões esverdeados. Cálice, pétala e estilete alvos. Gineceu verde. Anteras e estigmas amarelos","urn:catalog:JBRJ:RB:857363","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","105092","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","L.P.de Queiroz & D.Cardoso","2006-12-01T00:00:00.000+0000",NA,"12013","Queiroz, L.P.de",2006,1,17,"Brazil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o Pátio das Orquídeas.",-40.487778,-12.3025,"Floresta estacional semidecídua.","BRA:UEFS:HUEFS:0000105092","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"3",NA,"MBML","MBML-HERBARIO","43485","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R.B. Pinto/IV-2016",NA,NA,"2720","P. Fiaschi; J.L. Paixão, J.G. Jardim & A.B. Rodrigues",2005,2,19,"Brazil","Bahia","Ilhéus","Rodovia Ilhéus-Itacaré (BA 001), na altura do km 20, estrada a esquerda. Acesso ao Retiro. Ramal vicinal ca 5,5km a direita, para a Lagoa Encantada. Floresta Ombrófila antropizada",-39.117222,-14.586111,"Árvore ca 18m alt., folhas discolores. Botões florais verde bem claros, flores com pétalas alvas","BRA:MBML:MBML-HERBARIO:0000043485","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"6",NA,"UEFS","HUEFS","96040","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","L.P.de Queiroz & D.Cardoso","2006-12-01T00:00:00.000+0000",NA,"10718","Queiroz, L.P.de",2005,5,28,"Brazil","Bahia","Rui Barbosa","Serra do Orobó, caminho para o Pátio das Orquídeas.",-40.4875,-12.302778,"Floresta estacional semidecidual.","BRA:UEFS:HUEFS:0000096040","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"7",NA,"UEFS","HUEFS","99320","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","L.P.de Queiroz & D.Cardoso","2006-12-01T00:00:00.000+0000",NA,"10824","Queiroz, L.P.de",2005,8,20,"Brazil","Bahia","Rui Barbosa","Serra do Orobó, caminho para o Pátio das Orquídeas.",-40.487222,-12.302778,"Floresta estacional semidecidual.","BRA:UEFS:HUEFS:0000099320","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"8",NA,"UEFS","HUEFS","91269","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke",NA,"2006-12-01T00:00:00.000+0000",NA,"9951","Queiroz, L.P.de",2004,12,19,"Brazil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o pátio das orquídeas.",-40.4875,-12.3025,"Floresta estacional.","BRA:UEFS:HUEFS:0000091269","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"9",NA,"IPA","IPA","52859","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Costa e Silva, M.B.","2003-09-01T00:00:00.000+0000",NA,"IPA-52859","Marta; Fátima, Paulo; Fátima, Paulo",1991,9,5,"Brazil","Pernambuco","Recife","Dois Irmãos. Mata de Dois Irmãos",0,0,"Árvore 25m de altura. Flores em botão","BRA:IPA:IPA:0000052859","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"10",NA,"UFRPE","PEUFR","12266","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R. Pereira",NA,NA,NA,"Marta; Fátima; Paulo",1991,12,5,"Brazil","Pernambuco","Recife","Mata de Dois Irmãos",NA,NA,"Flores em botões reunidas","BRA:UFRPE:PEUFR:0000012266","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"11",NA,"IPA","IPA","45583","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Córdula, E.","2013-09-25T00:00:00.000+0000",NA,"8837","Andrade-Lima",1980,2,15,"Brazil",NA,NA,"Nordeste",0,0,NA,"BRA:IPA:IPA:0000045583","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"12",NA,"MBM","MBM","62312","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Souza, VC",NA,NA,"42463","Hatschbach, G; Guimarães, O",1979,7,18,"Brazil","Bahia",NA,"Rod. BR-046, 10km de Tartaruga",0,0,NA,"BRA:MBM:MBM:0000062312","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
